sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Aero in Green,Auto,Blizzard in Cyan,Clawed Muse,Comet in Black,Fanged Muse,Fire in Red,Hammer Brush,Hammer Stamp,Holy in White,Mog of the Ages,Polishing Hammer,Pom Muse,Rainbow Drip,Retribution of the Madeen,Star Prism,Stone in Yellow,Thunder in Magenta,Water in Blue,Winged Muse
-600,640,Rainbow Drip,133983.0,0,0,0,0,0,0,0,0,0,0,0,0,0,133983,0,0,0,0,0,0
640,1172,Auto,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,133983,0,0,0,0,0,0
700,1320,Pom Muse,117220.0,0,0,0,0,0,0,0,0,0,0,0,0,117220,133983,0,0,0,0,0,0
5100,5632,Auto,0.0,0,0,0,0,0,0,0,0,0,0,0,0,117220,133983,0,0,0,0,0,0
6100,7350,Star Prism,195677.0,0,0,0,0,0,0,0,0,0,0,0,0,117220,133983,0,195677,0,0,0,0
9190,9940,Blizzard in Cyan,163803.0,0,0,163803,0,0,0,0,0,0,0,0,0,117220,133983,0,195677,0,0,0,0
9690,10222,Auto,0.0,0,0,163803,0,0,0,0,0,0,0,0,0,117220,133983,0,195677,0,0,0,0
11660,12460,Stone in Yellow,171499.0,0,0,163803,0,0,0,0,0,0,0,0,0,117220,133983,0,195677,171499,0,0,0
12650,13182,Auto,0.0,0,0,163803,0,0,0,0,0,0,0,0,0,117220,133983,0,195677,171499,0,0,0
14130,14980,Thunder in Magenta,179105.0,0,0,163803,0,0,0,0,0,0,0,0,0,117220,133983,0,195677,171499,179105,0,0
15610,16142,Auto,0.0,0,0,163803,0,0,0,0,0,0,0,0,0,117220,133983,0,195677,171499,179105,0,0
16079,17059,Winged Muse,152443.0,0,0,163803,0,0,0,0,0,0,0,0,0,117220,133983,0,195677,171499,179105,0,152443
15380,17250,Comet in Black,179105.0,0,0,163803,0,179105,0,0,0,0,0,0,0,117220,133983,0,195677,171499,179105,0,152443
17850,19090,Rainbow Drip,190556.0,0,0,163803,0,179105,0,0,0,0,0,0,0,117220,324539,0,195677,171499,179105,0,152443
18570,19102,Auto,0.0,0,0,163803,0,179105,0,0,0,0,0,0,0,117220,324539,0,195677,171499,179105,0,152443
18550,19700,Mog of the Ages,190556.0,0,0,163803,0,179105,0,0,0,0,0,190556,0,117220,324539,0,195677,171499,179105,0,152443
20351,21731,Hammer Stamp,186765.0,0,0,163803,0,179105,0,0,0,186765,0,190556,0,117220,324539,0,195677,171499,179105,0,152443
21530,22062,Auto,0.0,0,0,163803,0,179105,0,0,0,186765,0,190556,0,117220,324539,0,195677,171499,179105,0,152443
22851,24101,Hammer Brush,193501.0,0,0,163803,0,179105,0,0,193501,186765,0,190556,0,117220,324539,0,195677,171499,179105,0,152443
24490,25022,Auto,0.0,0,0,163803,0,179105,0,0,193501,186765,0,190556,0,117220,324539,0,195677,171499,179105,0,152443
25351,27451,Polishing Hammer,190704.0,0,0,163803,0,179105,0,0,193501,186765,0,190556,190704,117220,324539,0,195677,171499,179105,0,152443
27450,27982,Auto,0.0,0,0,163803,0,179105,0,0,193501,186765,0,190556,190704,117220,324539,0,195677,171499,179105,0,152443
28551,29531,Clawed Muse,117220.0,0,0,163803,117220,179105,0,0,193501,186765,0,190556,190704,117220,324539,0,195677,171499,179105,0,152443
30410,30942,Auto,0.0,0,0,163803,117220,179105,0,0,193501,186765,0,190556,190704,117220,324539,0,195677,171499,179105,0,152443
32851,33691,Fire in Red,66339.0,0,0,163803,117220,179105,0,66339,193501,186765,0,190556,190704,117220,324539,0,195677,171499,179105,0,152443
33370,33902,Auto,0.0,0,0,163803,117220,179105,0,66339,193501,186765,0,190556,190704,117220,324539,0,195677,171499,179105,0,152443
35351,36241,Aero in Green,71741.0,71741,0,163803,117220,179105,0,66339,193501,186765,0,190556,190704,117220,324539,0,195677,171499,179105,0,152443
36330,36862,Auto,0.0,71741,0,163803,117220,179105,0,66339,193501,186765,0,190556,190704,117220,324539,0,195677,171499,179105,0,152443
37851,38831,Water in Blue,77144.0,71741,0,163803,117220,179105,0,66339,193501,186765,0,190556,190704,117220,324539,0,195677,171499,179105,77144,152443
39290,39822,Auto,0.0,71741,0,163803,117220,179105,0,66339,193501,186765,0,190556,190704,117220,324539,0,195677,171499,179105,77144,152443
40351,41191,Fire in Red,66339.0,71741,0,163803,117220,179105,0,132678,193501,186765,0,190556,190704,117220,324539,0,195677,171499,179105,77144,152443
42851,43741,Aero in Green,71692.0,143433,0,163803,117220,179105,0,132678,193501,186765,0,190556,190704,117220,324539,0,195677,171499,179105,77144,152443
43351,43883,Auto,0.0,143433,0,163803,117220,179105,0,132678,193501,186765,0,190556,190704,117220,324539,0,195677,171499,179105,77144,152443
45351,46331,Water in Blue,77092.0,143433,0,163803,117220,179105,0,132678,193501,186765,0,190556,190704,117220,324539,0,195677,171499,179105,154236,152443
46311,46843,Auto,0.0,143433,0,163803,117220,179105,0,132678,193501,186765,0,190556,190704,117220,324539,0,195677,171499,179105,154236,152443
