sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Baneful Impaction (dot),Biolysis (dot),Broil IV,Energy Drain
174763,175295,Auto,221.0,11903,259905,733564,3009647,214722
175003,178500,Biolysis (dot),11370.0,11903,259905,744934,3009647,214722
178343,179143,Broil IV,41396.0,11903,259905,744934,3051043,214722
178843,179375,Auto,221.0,12124,259905,744934,3051043,214722
175003,181500,Biolysis (dot),11370.0,12124,259905,756304,3051043,214722
180743,181543,Broil IV,41396.0,12124,259905,756304,3092439,214722
181963,182495,Auto,221.0,12345,259905,756304,3092439,214722
183143,183943,Broil IV,41396.0,12345,259905,756304,3133835,214722
175003,184500,Biolysis (dot),11370.0,12345,259905,767674,3133835,214722
183746,184816,Energy Drain,12945.0,12345,259905,767674,3133835,227667
185543,186343,Broil IV,41396.0,12345,259905,767674,3175231,227667
186043,186575,Auto,221.0,12566,259905,767674,3175231,227667
186146,187216,Energy Drain,12945.0,12566,259905,767674,3175231,240612
175003,187500,Biolysis (dot),11370.0,12566,259905,779044,3175231,240612
187943,188743,Broil IV,41396.0,12566,259905,779044,3216627,240612
188546,189616,Energy Drain,12945.0,12566,259905,779044,3216627,253557
189163,189695,Auto,221.0,12787,259905,779044,3216627,253557
175003,190500,Biolysis (dot),11370.0,12787,259905,790414,3216627,253557
190343,191143,Broil IV,41396.0,12787,259905,790414,3258023,253557
175003,193500,Biolysis (dot),11370.0,12787,259905,801784,3258023,253557
192743,193543,Broil IV,41396.0,12787,259905,801784,3299419,253557
193243,193775,Auto,221.0,13008,259905,801784,3299419,253557
195143,195943,Broil IV,41396.0,13008,259905,801784,3340815,253557
175003,196500,Biolysis (dot),11370.0,13008,259905,813154,3340815,253557
196363,196895,Auto,221.0,13229,259905,813154,3340815,253557
197543,198343,Broil IV,41396.0,13229,259905,813154,3382211,253557
175003,199500,Biolysis (dot),11370.0,13229,259905,824524,3382211,253557
199943,200743,Broil IV,41396.0,13229,259905,824524,3423607,253557
200443,200975,Auto,221.0,13450,259905,824524,3423607,253557
175003,202500,Biolysis (dot),11370.0,13450,259905,835894,3423607,253557
202343,203143,Broil IV,41396.0,13450,259905,835894,3465003,253557
203563,204095,Auto,221.0,13671,259905,835894,3465003,253557
175003,205500,Biolysis (dot),11370.0,13671,259905,847264,3465003,253557
204743,205543,Broil IV,41285.0,13671,259905,847264,3506288,253557
206683,207215,Auto,221.0,13892,259905,847264,3506288,253557
206203,208500,Biolysis (dot),11340.0,13892,259905,858604,3506288,253557
209544,210344,Broil IV,41285.0,13892,259905,858604,3547573,253557
210044,210576,Auto,221.0,14113,259905,858604,3547573,253557
206203,211500,Biolysis (dot),11340.0,14113,259905,869944,3547573,253557
211944,212744,Broil IV,41285.0,14113,259905,869944,3588858,253557
213164,213696,Auto,221.0,14334,259905,869944,3588858,253557
206203,214500,Biolysis (dot),11340.0,14334,259905,881284,3588858,253557
214344,215144,Broil IV,41285.0,14334,259905,881284,3630143,253557
206203,217500,Biolysis (dot),11340.0,14334,259905,892624,3630143,253557
216744,217544,Broil IV,41285.0,14334,259905,892624,3671428,253557
217244,217776,Auto,221.0,14555,259905,892624,3671428,253557
