sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Blizzard III,Blizzard IV,Despair,Fire III,Fire IV,Flare Star,High Thunder,Paradox,Thunder (dot),Xenoglossy
260015,260547,Auto,0.0,0,257358,266322,753301,394081,4987787,1376079,206366,1118404,837315,1271925
261265,261885,Xenoglossy,142407.0,0,257358,266322,753301,394081,4987787,1376079,206366,1118404,837315,1414332
247944,262500,Thunder (dot),10844.0,0,257358,266322,753301,394081,4987787,1376079,206366,1118404,848159,1414332
262795,263327,Auto,0.0,0,257358,266322,753301,394081,4987787,1376079,206366,1118404,848159,1414332
263095,263715,Xenoglossy,142407.0,0,257358,266322,753301,394081,4987787,1376079,206366,1118404,848159,1556739
264925,265415,Despair,100810.0,0,257358,266322,854111,394081,4987787,1376079,206366,1118404,848159,1556739
247944,265500,Thunder (dot),10844.0,0,257358,266322,854111,394081,4987787,1376079,206366,1118404,859003,1556739
265575,266107,Auto,0.0,0,257358,266322,854111,394081,4987787,1376079,206366,1118404,859003,1556739
267075,267745,Paradox,79886.0,0,257358,266322,854111,394081,4987787,1376079,206366,1198290,859003,1556739
247944,268500,Thunder (dot),10844.0,0,257358,266322,854111,394081,4987787,1376079,206366,1198290,869847,1556739
268855,269387,Auto,0.0,0,257358,266322,854111,394081,4987787,1376079,206366,1198290,869847,1556739
269225,270065,Blizzard III,42893.0,0,300251,266322,854111,394081,4987787,1376079,206366,1198290,869847,1556739
247944,271500,Thunder (dot),10844.0,0,300251,266322,854111,394081,4987787,1376079,206366,1198290,880691,1556739
271375,272535,Blizzard IV,44387.0,0,300251,310709,854111,394081,4987787,1376079,206366,1198290,880691,1556739
272135,272667,Auto,0.0,0,300251,310709,854111,394081,4987787,1376079,206366,1198290,880691,1556739
247944,274500,Thunder (dot),10844.0,0,300251,310709,854111,394081,4987787,1376079,206366,1198290,891535,1556739
273525,274815,Fire III,60051.0,0,300251,310709,854111,454132,4987787,1376079,206366,1198290,891535,1556739
275415,275947,Auto,0.0,0,300251,310709,854111,454132,4987787,1376079,206366,1198290,891535,1556739
247944,277500,Thunder (dot),10844.0,0,300251,310709,854111,454132,4987787,1376079,206366,1198290,902379,1556739
276895,278055,Fire IV,79898.0,0,300251,310709,854111,454132,5067685,1376079,206366,1198290,902379,1556739
279475,280235,High Thunder,22191.0,0,300251,310709,854111,454132,5067685,1376079,228557,1198290,902379,1556739
279475,280500,Thunder (dot),10027.0,0,300251,310709,854111,454132,5067685,1376079,228557,1198290,912406,1556739
279975,280507,Auto,0.0,0,300251,310709,854111,454132,5067685,1376079,228557,1198290,912406,1556739
281195,282355,Fire IV,79898.0,0,300251,310709,854111,454132,5147583,1376079,228557,1198290,912406,1556739
279475,283500,Thunder (dot),10027.0,0,300251,310709,854111,454132,5147583,1376079,228557,1198290,922433,1556739
283845,284377,Auto,0.0,0,300251,310709,854111,454132,5147583,1376079,228557,1198290,922433,1556739
283345,284505,Fire IV,79898.0,0,300251,310709,854111,454132,5227481,1376079,228557,1198290,922433,1556739
279475,286500,Thunder (dot),10027.0,0,300251,310709,854111,454132,5227481,1376079,228557,1198290,932460,1556739
285495,286655,Fire IV,79898.0,0,300251,310709,854111,454132,5307379,1376079,228557,1198290,932460,1556739
