sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Atonement,Auto,Blade of Faith,Blade of Honor,Blade of Truth,Blade of Valor,Circle of Scorn,Circle of Scorn (dot),Confiteor,Expiacion,Fast Blade,Goring Blade,Holy Spirit,Imperator,Intervene,Riot Blade,Royal Authority,Sepulchre,Supplication
494125,494703,Intervene,150,1.0,10120,19890,6080,8000,7040,8000,2380,2460,9000,7650,5060,6300,11400,5220,2550,7590,10120,11880,11000
495298,495830,Auto,90,1.0,10120,19980,6080,8000,7040,8000,2380,2460,9000,7650,5060,6300,11400,5220,2550,7590,10120,11880,11000
489125,496500,Circle of Scorn (dot),30,1.0,10120,19980,6080,8000,7040,8000,2380,2490,9000,7650,5060,6300,11400,5220,2550,7590,10120,11880,11000
496000,496666,Blade of Faith,760,1.0,10120,19980,6840,8000,7040,8000,2380,2490,9000,7650,5060,6300,11400,5220,2550,7590,10120,11880,11000
496625,497203,Intervene,150,1.0,10120,19980,6840,8000,7040,8000,2380,2490,9000,7650,5060,6300,11400,5220,2700,7590,10120,11880,11000
497538,498070,Auto,90,1.0,10120,20070,6840,8000,7040,8000,2380,2490,9000,7650,5060,6300,11400,5220,2700,7590,10120,11880,11000
498500,499391,Blade of Truth,880,1.0,10120,20070,6840,8000,7920,8000,2380,2490,9000,7650,5060,6300,11400,5220,2700,7590,10120,11880,11000
489125,499500,Circle of Scorn (dot),30,1.0,10120,20070,6840,8000,7920,8000,2380,2520,9000,7650,5060,6300,11400,5220,2700,7590,10120,11880,11000
499778,500310,Auto,90,1.0,10120,20160,6840,8000,7920,8000,2380,2520,9000,7650,5060,6300,11400,5220,2700,7590,10120,11880,11000
501000,501891,Blade of Valor,1000,1.0,10120,20160,6840,8000,7920,9000,2380,2520,9000,7650,5060,6300,11400,5220,2700,7590,10120,11880,11000
489125,502500,Circle of Scorn (dot),30,1.0,10120,20160,6840,8000,7920,9000,2380,2550,9000,7650,5060,6300,11400,5220,2700,7590,10120,11880,11000
502018,502550,Auto,90,1.0,10120,20250,6840,8000,7920,9000,2380,2550,9000,7650,5060,6300,11400,5220,2700,7590,10120,11880,11000
501625,502785,Blade of Honor,1000,1.0,10120,20250,6840,9000,7920,9000,2380,2550,9000,7650,5060,6300,11400,5220,2700,7590,10120,11880,11000
503500,504078,Royal Authority,460,1.0,10120,20250,6840,9000,7920,9000,2380,2550,9000,7650,5060,6300,11400,5220,2700,7590,10580,11880,11000
504258,504790,Auto,90,1.0,10120,20340,6840,9000,7920,9000,2380,2550,9000,7650,5060,6300,11400,5220,2700,7590,10580,11880,11000
506000,506758,Holy Spirit,500,1.0,10120,20340,6840,9000,7920,9000,2380,2550,9000,7650,5060,6300,11900,5220,2700,7590,10580,11880,11000
506498,507030,Auto,90,1.0,10120,20430,6840,9000,7920,9000,2380,2550,9000,7650,5060,6300,11900,5220,2700,7590,10580,11880,11000
508738,509270,Auto,90,1.0,10120,20520,6840,9000,7920,9000,2380,2550,9000,7650,5060,6300,11900,5220,2700,7590,10580,11880,11000
508500,509793,Atonement,460,1.0,10580,20520,6840,9000,7920,9000,2380,2550,9000,7650,5060,6300,11900,5220,2700,7590,10580,11880,11000
510978,511510,Auto,90,1.0,10580,20610,6840,9000,7920,9000,2380,2550,9000,7650,5060,6300,11900,5220,2700,7590,10580,11880,11000
511000,512160,Supplication,500,1.0,10580,20610,6840,9000,7920,9000,2380,2550,9000,7650,5060,6300,11900,5220,2700,7590,10580,11880,11500
513218,513750,Auto,90,1.0,10580,20700,6840,9000,7920,9000,2380,2550,9000,7650,5060,6300,11900,5220,2700,7590,10580,11880,11500
513500,514790,Sepulchre,540,1.0,10580,20700,6840,9000,7920,9000,2380,2550,9000,7650,5060,6300,11900,5220,2700,7590,10580,12420,11500
515458,515990,Auto,90,1.0,10580,20790,6840,9000,7920,9000,2380,2550,9000,7650,5060,6300,11900,5220,2700,7590,10580,12420,11500
516000,516623,Fast Blade,220,1.0,10580,20790,6840,9000,7920,9000,2380,2550,9000,7650,5280,6300,11900,5220,2700,7590,10580,12420,11500
517698,518230,Auto,90,1.0,10580,20880,6840,9000,7920,9000,2380,2550,9000,7650,5280,6300,11900,5220,2700,7590,10580,12420,11500
518500,519258,Riot Blade,330,1.0,10580,20880,6840,9000,7920,9000,2380,2550,9000,7650,5280,6300,11900,5220,2700,7920,10580,12420,11500
519125,520148,Circle of Scorn,140,1.0,10580,20880,6840,9000,7920,9000,2520,2550,9000,7650,5280,6300,11900,5220,2700,7920,10580,12420,11500
519938,520470,Auto,90,1.0,10580,20970,6840,9000,7920,9000,2520,2550,9000,7650,5280,6300,11900,5220,2700,7920,10580,12420,11500
519125,520500,Circle of Scorn (dot),30,1.0,10580,20970,6840,9000,7920,9000,2520,2580,9000,7650,5280,6300,11900,5220,2700,7920,10580,12420,11500
521000,521578,Royal Authority,460,1.0,10580,20970,6840,9000,7920,9000,2520,2580,9000,7650,5280,6300,11900,5220,2700,7920,11040,12420,11500
521625,521982,Expiacion,450,1.0,10580,20970,6840,9000,7920,9000,2520,2580,9000,8100,5280,6300,11900,5220,2700,7920,11040,12420,11500
522178,522710,Auto,90,1.0,10580,21060,6840,9000,7920,9000,2520,2580,9000,8100,5280,6300,11900,5220,2700,7920,11040,12420,11500
519125,523500,Circle of Scorn (dot),30,1.0,10580,21060,6840,9000,7920,9000,2520,2610,9000,8100,5280,6300,11900,5220,2700,7920,11040,12420,11500
523500,524793,Atonement,460,1.0,11040,21060,6840,9000,7920,9000,2520,2610,9000,8100,5280,6300,11900,5220,2700,7920,11040,12420,11500
524418,524950,Auto,90,1.0,11040,21150,6840,9000,7920,9000,2520,2610,9000,8100,5280,6300,11900,5220,2700,7920,11040,12420,11500
519125,526500,Circle of Scorn (dot),30,1.0,11040,21150,6840,9000,7920,9000,2520,2640,9000,8100,5280,6300,11900,5220,2700,7920,11040,12420,11500
526000,527160,Supplication,500,1.0,11040,21150,6840,9000,7920,9000,2520,2640,9000,8100,5280,6300,11900,5220,2700,7920,11040,12420,12000
526658,527190,Auto,90,1.0,11040,21240,6840,9000,7920,9000,2520,2640,9000,8100,5280,6300,11900,5220,2700,7920,11040,12420,12000
528898,529430,Auto,90,1.0,11040,21330,6840,9000,7920,9000,2520,2640,9000,8100,5280,6300,11900,5220,2700,7920,11040,12420,12000
519125,529500,Circle of Scorn (dot),30,1.0,11040,21330,6840,9000,7920,9000,2520,2670,9000,8100,5280,6300,11900,5220,2700,7920,11040,12420,12000
528500,529790,Sepulchre,540,1.0,11040,21330,6840,9000,7920,9000,2520,2670,9000,8100,5280,6300,11900,5220,2700,7920,11040,12960,12000
531138,531670,Auto,90,1.0,11040,21420,6840,9000,7920,9000,2520,2670,9000,8100,5280,6300,11900,5220,2700,7920,11040,12960,12000
531000,531758,Holy Spirit,500,1.0,11040,21420,6840,9000,7920,9000,2520,2670,9000,8100,5280,6300,12400,5220,2700,7920,11040,12960,12000
519125,532500,Circle of Scorn (dot),30,1.0,11040,21420,6840,9000,7920,9000,2520,2700,9000,8100,5280,6300,12400,5220,2700,7920,11040,12960,12000
533378,533910,Auto,90,1.0,11040,21510,6840,9000,7920,9000,2520,2700,9000,8100,5280,6300,12400,5220,2700,7920,11040,12960,12000
533500,534123,Fast Blade,220,1.0,11040,21510,6840,9000,7920,9000,2520,2700,9000,8100,5500,6300,12400,5220,2700,7920,11040,12960,12000
535618,536150,Auto,90,1.0,11040,21600,6840,9000,7920,9000,2520,2700,9000,8100,5500,6300,12400,5220,2700,7920,11040,12960,12000
536000,536758,Riot Blade,330,1.0,11040,21600,6840,9000,7920,9000,2520,2700,9000,8100,5500,6300,12400,5220,2700,8250,11040,12960,12000
537858,538390,Auto,90,1.0,11040,21690,6840,9000,7920,9000,2520,2700,9000,8100,5500,6300,12400,5220,2700,8250,11040,12960,12000
538500,539078,Royal Authority,460,1.0,11040,21690,6840,9000,7920,9000,2520,2700,9000,8100,5500,6300,12400,5220,2700,8250,11500,12960,12000
540098,540630,Auto,90,1.0,11040,21780,6840,9000,7920,9000,2520,2700,9000,8100,5500,6300,12400,5220,2700,8250,11500,12960,12000
541000,542293,Atonement,460,1.0,11500,21780,6840,9000,7920,9000,2520,2700,9000,8100,5500,6300,12400,5220,2700,8250,11500,12960,12000
542338,542870,Auto,90,1.0,11500,21870,6840,9000,7920,9000,2520,2700,9000,8100,5500,6300,12400,5220,2700,8250,11500,12960,12000
543500,544123,Fast Blade,220,1.0,11500,21870,6840,9000,7920,9000,2520,2700,9000,8100,5720,6300,12400,5220,2700,8250,11500,12960,12000
544578,545110,Auto,90,1.0,11500,21960,6840,9000,7920,9000,2520,2700,9000,8100,5720,6300,12400,5220,2700,8250,11500,12960,12000
546000,546758,Riot Blade,330,1.0,11500,21960,6840,9000,7920,9000,2520,2700,9000,8100,5720,6300,12400,5220,2700,8580,11500,12960,12000
546818,547350,Auto,90,1.0,11500,22050,6840,9000,7920,9000,2520,2700,9000,8100,5720,6300,12400,5220,2700,8580,11500,12960,12000
547250,548540,Imperator,580,1.0,11500,22050,6840,9000,7920,9000,2520,2700,9000,8100,5720,6300,12400,5800,2700,8580,11500,12960,12000
548500,549034,Goring Blade,700,1.0,11500,22050,6840,9000,7920,9000,2520,2700,9000,8100,5720,7000,12400,5800,2700,8580,11500,12960,12000
549058,549590,Auto,90,1.0,11500,22140,6840,9000,7920,9000,2520,2700,9000,8100,5720,7000,12400,5800,2700,8580,11500,12960,12000
549125,550148,Circle of Scorn,140,1.0,11500,22140,6840,9000,7920,9000,2660,2700,9000,8100,5720,7000,12400,5800,2700,8580,11500,12960,12000
549125,550500,Circle of Scorn (dot),30,1.0,11500,22140,6840,9000,7920,9000,2660,2730,9000,8100,5720,7000,12400,5800,2700,8580,11500,12960,12000
551298,551830,Auto,90,1.0,11500,22230,6840,9000,7920,9000,2660,2730,9000,8100,5720,7000,12400,5800,2700,8580,11500,12960,12000
551625,551982,Expiacion,450,1.0,11500,22230,6840,9000,7920,9000,2660,2730,9000,8550,5720,7000,12400,5800,2700,8580,11500,12960,12000
551000,552160,Supplication,500,1.0,11500,22230,6840,9000,7920,9000,2660,2730,9000,8550,5720,7000,12400,5800,2700,8580,11500,12960,12500
549125,553500,Circle of Scorn (dot),30,1.0,11500,22230,6840,9000,7920,9000,2660,2760,9000,8550,5720,7000,12400,5800,2700,8580,11500,12960,12500
553538,554070,Auto,90,1.0,11500,22320,6840,9000,7920,9000,2660,2760,9000,8550,5720,7000,12400,5800,2700,8580,11500,12960,12500
553500,554123,Confiteor,1000,1.0,11500,22320,6840,9000,7920,9000,2660,2760,10000,8550,5720,7000,12400,5800,2700,8580,11500,12960,12500
554125,554703,Intervene,150,1.0,11500,22320,6840,9000,7920,9000,2660,2760,10000,8550,5720,7000,12400,5800,2850,8580,11500,12960,12500
555778,556310,Auto,90,1.0,11500,22410,6840,9000,7920,9000,2660,2760,10000,8550,5720,7000,12400,5800,2850,8580,11500,12960,12500
549125,556500,Circle of Scorn (dot),30,1.0,11500,22410,6840,9000,7920,9000,2660,2790,10000,8550,5720,7000,12400,5800,2850,8580,11500,12960,12500
556000,556666,Blade of Faith,760,1.0,11500,22410,7600,9000,7920,9000,2660,2790,10000,8550,5720,7000,12400,5800,2850,8580,11500,12960,12500
556625,557203,Intervene,150,1.0,11500,22410,7600,9000,7920,9000,2660,2790,10000,8550,5720,7000,12400,5800,3000,8580,11500,12960,12500
558018,558550,Auto,90,1.0,11500,22500,7600,9000,7920,9000,2660,2790,10000,8550,5720,7000,12400,5800,3000,8580,11500,12960,12500
558500,559391,Blade of Truth,880,1.0,11500,22500,7600,9000,8800,9000,2660,2790,10000,8550,5720,7000,12400,5800,3000,8580,11500,12960,12500
549125,559500,Circle of Scorn (dot),30,1.0,11500,22500,7600,9000,8800,9000,2660,2820,10000,8550,5720,7000,12400,5800,3000,8580,11500,12960,12500
560258,560790,Auto,90,1.0,11500,22590,7600,9000,8800,9000,2660,2820,10000,8550,5720,7000,12400,5800,3000,8580,11500,12960,12500
561000,561891,Blade of Valor,1000,1.0,11500,22590,7600,9000,8800,10000,2660,2820,10000,8550,5720,7000,12400,5800,3000,8580,11500,12960,12500
549125,562500,Circle of Scorn (dot),30,1.0,11500,22590,7600,9000,8800,10000,2660,2850,10000,8550,5720,7000,12400,5800,3000,8580,11500,12960,12500
561625,562785,Blade of Honor,1000,1.0,11500,22590,7600,10000,8800,10000,2660,2850,10000,8550,5720,7000,12400,5800,3000,8580,11500,12960,12500
562498,563030,Auto,90,1.0,11500,22680,7600,10000,8800,10000,2660,2850,10000,8550,5720,7000,12400,5800,3000,8580,11500,12960,12500
563500,564258,Holy Spirit,500,1.0,11500,22680,7600,10000,8800,10000,2660,2850,10000,8550,5720,7000,12900,5800,3000,8580,11500,12960,12500
564738,565270,Auto,90,1.0,11500,22770,7600,10000,8800,10000,2660,2850,10000,8550,5720,7000,12900,5800,3000,8580,11500,12960,12500
566000,567290,Sepulchre,540,1.0,11500,22770,7600,10000,8800,10000,2660,2850,10000,8550,5720,7000,12900,5800,3000,8580,11500,13500,12500
566978,567510,Auto,90,1.0,11500,22860,7600,10000,8800,10000,2660,2850,10000,8550,5720,7000,12900,5800,3000,8580,11500,13500,12500
568500,569078,Royal Authority,460,1.0,11500,22860,7600,10000,8800,10000,2660,2850,10000,8550,5720,7000,12900,5800,3000,8580,11960,13500,12500
569218,569750,Auto,90,1.0,11500,22950,7600,10000,8800,10000,2660,2850,10000,8550,5720,7000,12900,5800,3000,8580,11960,13500,12500
571458,571990,Auto,90,1.0,11500,23040,7600,10000,8800,10000,2660,2850,10000,8550,5720,7000,12900,5800,3000,8580,11960,13500,12500
571000,572293,Atonement,460,1.0,11960,23040,7600,10000,8800,10000,2660,2850,10000,8550,5720,7000,12900,5800,3000,8580,11960,13500,12500
573698,574230,Auto,90,1.0,11960,23130,7600,10000,8800,10000,2660,2850,10000,8550,5720,7000,12900,5800,3000,8580,11960,13500,12500
573500,574660,Supplication,500,1.0,11960,23130,7600,10000,8800,10000,2660,2850,10000,8550,5720,7000,12900,5800,3000,8580,11960,13500,13000
575938,576470,Auto,90,1.0,11960,23220,7600,10000,8800,10000,2660,2850,10000,8550,5720,7000,12900,5800,3000,8580,11960,13500,13000
576000,577290,Sepulchre,540,1.0,11960,23220,7600,10000,8800,10000,2660,2850,10000,8550,5720,7000,12900,5800,3000,8580,11960,14040,13000
578178,578710,Auto,90,1.0,11960,23310,7600,10000,8800,10000,2660,2850,10000,8550,5720,7000,12900,5800,3000,8580,11960,14040,13000
578500,579258,Holy Spirit,500,1.0,11960,23310,7600,10000,8800,10000,2660,2850,10000,8550,5720,7000,13400,5800,3000,8580,11960,14040,13000
579125,580148,Circle of Scorn,140,1.0,11960,23310,7600,10000,8800,10000,2800,2850,10000,8550,5720,7000,13400,5800,3000,8580,11960,14040,13000
579125,580500,Circle of Scorn (dot),30,1.0,11960,23310,7600,10000,8800,10000,2800,2880,10000,8550,5720,7000,13400,5800,3000,8580,11960,14040,13000
580418,580950,Auto,90,1.0,11960,23400,7600,10000,8800,10000,2800,2880,10000,8550,5720,7000,13400,5800,3000,8580,11960,14040,13000
581000,581623,Fast Blade,220,1.0,11960,23400,7600,10000,8800,10000,2800,2880,10000,8550,5940,7000,13400,5800,3000,8580,11960,14040,13000
581625,581982,Expiacion,450,1.0,11960,23400,7600,10000,8800,10000,2800,2880,10000,9000,5940,7000,13400,5800,3000,8580,11960,14040,13000
582658,583190,Auto,90,1.0,11960,23490,7600,10000,8800,10000,2800,2880,10000,9000,5940,7000,13400,5800,3000,8580,11960,14040,13000
579125,583500,Circle of Scorn (dot),30,1.0,11960,23490,7600,10000,8800,10000,2800,2910,10000,9000,5940,7000,13400,5800,3000,8580,11960,14040,13000
583500,584258,Riot Blade,330,1.0,11960,23490,7600,10000,8800,10000,2800,2910,10000,9000,5940,7000,13400,5800,3000,8910,11960,14040,13000
584898,585430,Auto,90,1.0,11960,23580,7600,10000,8800,10000,2800,2910,10000,9000,5940,7000,13400,5800,3000,8910,11960,14040,13000
579125,586500,Circle of Scorn (dot),30,1.0,11960,23580,7600,10000,8800,10000,2800,2940,10000,9000,5940,7000,13400,5800,3000,8910,11960,14040,13000
586000,586578,Royal Authority,460,1.0,11960,23580,7600,10000,8800,10000,2800,2940,10000,9000,5940,7000,13400,5800,3000,8910,12420,14040,13000
587138,587670,Auto,90,1.0,11960,23670,7600,10000,8800,10000,2800,2940,10000,9000,5940,7000,13400,5800,3000,8910,12420,14040,13000
579125,589500,Circle of Scorn (dot),30,1.0,11960,23670,7600,10000,8800,10000,2800,2970,10000,9000,5940,7000,13400,5800,3000,8910,12420,14040,13000
588500,589793,Atonement,460,1.0,12420,23670,7600,10000,8800,10000,2800,2970,10000,9000,5940,7000,13400,5800,3000,8910,12420,14040,13000
589378,589910,Auto,90,1.0,12420,23760,7600,10000,8800,10000,2800,2970,10000,9000,5940,7000,13400,5800,3000,8910,12420,14040,13000
591618,592150,Auto,90,1.0,12420,23850,7600,10000,8800,10000,2800,2970,10000,9000,5940,7000,13400,5800,3000,8910,12420,14040,13000
591000,592160,Supplication,500,1.0,12420,23850,7600,10000,8800,10000,2800,2970,10000,9000,5940,7000,13400,5800,3000,8910,12420,14040,13500
579125,592500,Circle of Scorn (dot),30,1.0,12420,23850,7600,10000,8800,10000,2800,3000,10000,9000,5940,7000,13400,5800,3000,8910,12420,14040,13500
593500,594258,Holy Spirit,500,1.0,12420,23850,7600,10000,8800,10000,2800,3000,10000,9000,5940,7000,13900,5800,3000,8910,12420,14040,13500
593858,594390,Auto,90,1.0,12420,23940,7600,10000,8800,10000,2800,3000,10000,9000,5940,7000,13900,5800,3000,8910,12420,14040,13500
596000,596623,Fast Blade,220,1.0,12420,23940,7600,10000,8800,10000,2800,3000,10000,9000,6160,7000,13900,5800,3000,8910,12420,14040,13500
596098,596630,Auto,90,1.0,12420,24030,7600,10000,8800,10000,2800,3000,10000,9000,6160,7000,13900,5800,3000,8910,12420,14040,13500
598338,598870,Auto,90,1.0,12420,24120,7600,10000,8800,10000,2800,3000,10000,9000,6160,7000,13900,5800,3000,8910,12420,14040,13500
598500,599258,Riot Blade,330,1.0,12420,24120,7600,10000,8800,10000,2800,3000,10000,9000,6160,7000,13900,5800,3000,9240,12420,14040,13500
600578,601110,Auto,90,1.0,12420,24210,7600,10000,8800,10000,2800,3000,10000,9000,6160,7000,13900,5800,3000,9240,12420,14040,13500
601000,602290,Sepulchre,540,1.0,12420,24210,7600,10000,8800,10000,2800,3000,10000,9000,6160,7000,13900,5800,3000,9240,12420,14580,13500
602818,603350,Auto,90,1.0,12420,24300,7600,10000,8800,10000,2800,3000,10000,9000,6160,7000,13900,5800,3000,9240,12420,14580,13500
603500,604078,Royal Authority,460,1.0,12420,24300,7600,10000,8800,10000,2800,3000,10000,9000,6160,7000,13900,5800,3000,9240,12880,14580,13500
605058,605590,Auto,90,1.0,12420,24390,7600,10000,8800,10000,2800,3000,10000,9000,6160,7000,13900,5800,3000,9240,12880,14580,13500
606000,607293,Atonement,460,1.0,12880,24390,7600,10000,8800,10000,2800,3000,10000,9000,6160,7000,13900,5800,3000,9240,12880,14580,13500
607298,607830,Auto,90,1.0,12880,24480,7600,10000,8800,10000,2800,3000,10000,9000,6160,7000,13900,5800,3000,9240,12880,14580,13500
607250,608540,Imperator,580,1.0,12880,24480,7600,10000,8800,10000,2800,3000,10000,9000,6160,7000,13900,6380,3000,9240,12880,14580,13500
608500,609034,Goring Blade,700,1.0,12880,24480,7600,10000,8800,10000,2800,3000,10000,9000,6160,7700,13900,6380,3000,9240,12880,14580,13500
609538,610070,Auto,90,1.0,12880,24570,7600,10000,8800,10000,2800,3000,10000,9000,6160,7700,13900,6380,3000,9240,12880,14580,13500
609125,610148,Circle of Scorn,140,1.0,12880,24570,7600,10000,8800,10000,2940,3000,10000,9000,6160,7700,13900,6380,3000,9240,12880,14580,13500
609125,610500,Circle of Scorn (dot),30,1.0,12880,24570,7600,10000,8800,10000,2940,3030,10000,9000,6160,7700,13900,6380,3000,9240,12880,14580,13500
611625,611982,Expiacion,450,1.0,12880,24570,7600,10000,8800,10000,2940,3030,10000,9450,6160,7700,13900,6380,3000,9240,12880,14580,13500
611000,612160,Supplication,500,1.0,12880,24570,7600,10000,8800,10000,2940,3030,10000,9450,6160,7700,13900,6380,3000,9240,12880,14580,14000
611778,612310,Auto,90,1.0,12880,24660,7600,10000,8800,10000,2940,3030,10000,9450,6160,7700,13900,6380,3000,9240,12880,14580,14000
609125,613500,Circle of Scorn (dot),30,1.0,12880,24660,7600,10000,8800,10000,2940,3060,10000,9450,6160,7700,13900,6380,3000,9240,12880,14580,14000
613500,614123,Confiteor,1000,1.0,12880,24660,7600,10000,8800,10000,2940,3060,11000,9450,6160,7700,13900,6380,3000,9240,12880,14580,14000
614018,614550,Auto,90,1.0,12880,24750,7600,10000,8800,10000,2940,3060,11000,9450,6160,7700,13900,6380,3000,9240,12880,14580,14000
614125,614703,Intervene,150,1.0,12880,24750,7600,10000,8800,10000,2940,3060,11000,9450,6160,7700,13900,6380,3150,9240,12880,14580,14000
609125,616500,Circle of Scorn (dot),30,1.0,12880,24750,7600,10000,8800,10000,2940,3090,11000,9450,6160,7700,13900,6380,3150,9240,12880,14580,14000
616000,616666,Blade of Faith,760,1.0,12880,24750,8360,10000,8800,10000,2940,3090,11000,9450,6160,7700,13900,6380,3150,9240,12880,14580,14000
616258,616790,Auto,90,1.0,12880,24840,8360,10000,8800,10000,2940,3090,11000,9450,6160,7700,13900,6380,3150,9240,12880,14580,14000
616625,617203,Intervene,150,1.0,12880,24840,8360,10000,8800,10000,2940,3090,11000,9450,6160,7700,13900,6380,3300,9240,12880,14580,14000
618498,619030,Auto,90,1.0,12880,24930,8360,10000,8800,10000,2940,3090,11000,9450,6160,7700,13900,6380,3300,9240,12880,14580,14000
618500,619391,Blade of Truth,880,1.0,12880,24930,8360,10000,9680,10000,2940,3090,11000,9450,6160,7700,13900,6380,3300,9240,12880,14580,14000
609125,619500,Circle of Scorn (dot),30,1.0,12880,24930,8360,10000,9680,10000,2940,3120,11000,9450,6160,7700,13900,6380,3300,9240,12880,14580,14000
620738,621270,Auto,90,1.0,12880,25020,8360,10000,9680,10000,2940,3120,11000,9450,6160,7700,13900,6380,3300,9240,12880,14580,14000
621000,621891,Blade of Valor,1000,1.0,12880,25020,8360,10000,9680,11000,2940,3120,11000,9450,6160,7700,13900,6380,3300,9240,12880,14580,14000
609125,622500,Circle of Scorn (dot),30,1.0,12880,25020,8360,10000,9680,11000,2940,3150,11000,9450,6160,7700,13900,6380,3300,9240,12880,14580,14000
621625,622785,Blade of Honor,1000,1.0,12880,25020,8360,11000,9680,11000,2940,3150,11000,9450,6160,7700,13900,6380,3300,9240,12880,14580,14000
622978,623510,Auto,90,1.0,12880,25110,8360,11000,9680,11000,2940,3150,11000,9450,6160,7700,13900,6380,3300,9240,12880,14580,14000
623500,624790,Sepulchre,540,1.0,12880,25110,8360,11000,9680,11000,2940,3150,11000,9450,6160,7700,13900,6380,3300,9240,12880,15120,14000
625218,625750,Auto,90,1.0,12880,25200,8360,11000,9680,11000,2940,3150,11000,9450,6160,7700,13900,6380,3300,9240,12880,15120,14000
626000,626758,Holy Spirit,500,1.0,12880,25200,8360,11000,9680,11000,2940,3150,11000,9450,6160,7700,14400,6380,3300,9240,12880,15120,14000
627458,627990,Auto,90,1.0,12880,25290,8360,11000,9680,11000,2940,3150,11000,9450,6160,7700,14400,6380,3300,9240,12880,15120,14000
628500,629123,Fast Blade,220,1.0,12880,25290,8360,11000,9680,11000,2940,3150,11000,9450,6380,7700,14400,6380,3300,9240,12880,15120,14000
629698,630230,Auto,90,1.0,12880,25380,8360,11000,9680,11000,2940,3150,11000,9450,6380,7700,14400,6380,3300,9240,12880,15120,14000
631000,631758,Riot Blade,330,1.0,12880,25380,8360,11000,9680,11000,2940,3150,11000,9450,6380,7700,14400,6380,3300,9570,12880,15120,14000
631938,632470,Auto,90,1.0,12880,25470,8360,11000,9680,11000,2940,3150,11000,9450,6380,7700,14400,6380,3300,9570,12880,15120,14000
633500,634078,Royal Authority,460,1.0,12880,25470,8360,11000,9680,11000,2940,3150,11000,9450,6380,7700,14400,6380,3300,9570,13340,15120,14000
634178,634710,Auto,90,1.0,12880,25560,8360,11000,9680,11000,2940,3150,11000,9450,6380,7700,14400,6380,3300,9570,13340,15120,14000
636418,636950,Auto,90,1.0,12880,25650,8360,11000,9680,11000,2940,3150,11000,9450,6380,7700,14400,6380,3300,9570,13340,15120,14000
636000,637293,Atonement,460,1.0,13340,25650,8360,11000,9680,11000,2940,3150,11000,9450,6380,7700,14400,6380,3300,9570,13340,15120,14000
638658,639190,Auto,90,1.0,13340,25740,8360,11000,9680,11000,2940,3150,11000,9450,6380,7700,14400,6380,3300,9570,13340,15120,14000
638500,639660,Supplication,500,1.0,13340,25740,8360,11000,9680,11000,2940,3150,11000,9450,6380,7700,14400,6380,3300,9570,13340,15120,14500
639125,640148,Circle of Scorn,140,1.0,13340,25740,8360,11000,9680,11000,3080,3150,11000,9450,6380,7700,14400,6380,3300,9570,13340,15120,14500
639125,640500,Circle of Scorn (dot),30,1.0,13340,25740,8360,11000,9680,11000,3080,3180,11000,9450,6380,7700,14400,6380,3300,9570,13340,15120,14500
640898,641430,Auto,90,1.0,13340,25830,8360,11000,9680,11000,3080,3180,11000,9450,6380,7700,14400,6380,3300,9570,13340,15120,14500
641000,641758,Holy Spirit,500,1.0,13340,25830,8360,11000,9680,11000,3080,3180,11000,9450,6380,7700,14900,6380,3300,9570,13340,15120,14500
641625,641982,Expiacion,450,1.0,13340,25830,8360,11000,9680,11000,3080,3180,11000,9900,6380,7700,14900,6380,3300,9570,13340,15120,14500
639125,643500,Circle of Scorn (dot),30,1.0,13340,25830,8360,11000,9680,11000,3080,3210,11000,9900,6380,7700,14900,6380,3300,9570,13340,15120,14500
643138,643670,Auto,90,1.0,13340,25920,8360,11000,9680,11000,3080,3210,11000,9900,6380,7700,14900,6380,3300,9570,13340,15120,14500
643500,644790,Sepulchre,540,1.0,13340,25920,8360,11000,9680,11000,3080,3210,11000,9900,6380,7700,14900,6380,3300,9570,13340,15660,14500
645378,645910,Auto,90,1.0,13340,26010,8360,11000,9680,11000,3080,3210,11000,9900,6380,7700,14900,6380,3300,9570,13340,15660,14500
639125,646500,Circle of Scorn (dot),30,1.0,13340,26010,8360,11000,9680,11000,3080,3240,11000,9900,6380,7700,14900,6380,3300,9570,13340,15660,14500
646000,646623,Fast Blade,220,1.0,13340,26010,8360,11000,9680,11000,3080,3240,11000,9900,6600,7700,14900,6380,3300,9570,13340,15660,14500
647618,648150,Auto,90,1.0,13340,26100,8360,11000,9680,11000,3080,3240,11000,9900,6600,7700,14900,6380,3300,9570,13340,15660,14500
648500,649258,Riot Blade,330,1.0,13340,26100,8360,11000,9680,11000,3080,3240,11000,9900,6600,7700,14900,6380,3300,9900,13340,15660,14500
639125,649500,Circle of Scorn (dot),30,1.0,13340,26100,8360,11000,9680,11000,3080,3270,11000,9900,6600,7700,14900,6380,3300,9900,13340,15660,14500
649858,650390,Auto,90,1.0,13340,26190,8360,11000,9680,11000,3080,3270,11000,9900,6600,7700,14900,6380,3300,9900,13340,15660,14500
651000,651578,Royal Authority,460,1.0,13340,26190,8360,11000,9680,11000,3080,3270,11000,9900,6600,7700,14900,6380,3300,9900,13800,15660,14500
639125,652500,Circle of Scorn (dot),30,1.0,13340,26190,8360,11000,9680,11000,3080,3300,11000,9900,6600,7700,14900,6380,3300,9900,13800,15660,14500
652098,652630,Auto,90,1.0,13340,26280,8360,11000,9680,11000,3080,3300,11000,9900,6600,7700,14900,6380,3300,9900,13800,15660,14500
