sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Aero in Green,Auto,Blizzard in Cyan,Clawed Muse,Comet in Black,Fanged Muse,Fire in Red,Hammer Brush,Hammer Stamp,Holy in White,Mog of the Ages,Polishing Hammer,Pom Muse,Rainbow Drip,Retribution of the Madeen,Star Prism,Stone in Yellow,Thunder in Magenta,Water in Blue,Winged Muse
215204,215736,Auto,0.0,501233,0,895848,225552,640254,108258,463531,774965,747975,77144,322305,647687,225552,479125,197441,398989,654610,471551,692928,293104
213904,216004,Polishing Hammer,139548.0,501233,0,895848,225552,640254,108258,463531,774965,747975,77144,322305,787235,225552,479125,197441,398989,654610,471551,692928,293104
217404,218244,Fire in Red,66089.0,501233,0,895848,225552,640254,108258,529620,774965,747975,77144,322305,787235,225552,479125,197441,398989,654610,471551,692928,293104
218164,218696,Auto,0.0,501233,0,895848,225552,640254,108258,529620,774965,747975,77144,322305,787235,225552,479125,197441,398989,654610,471551,692928,293104
219904,220794,Aero in Green,71472.0,572705,0,895848,225552,640254,108258,529620,774965,747975,77144,322305,787235,225552,479125,197441,398989,654610,471551,692928,293104
221124,221656,Auto,0.0,572705,0,895848,225552,640254,108258,529620,774965,747975,77144,322305,787235,225552,479125,197441,398989,654610,471551,692928,293104
222404,223384,Water in Blue,76854.0,572705,0,895848,225552,640254,108258,529620,774965,747975,77144,322305,787235,225552,479125,197441,398989,654610,471551,769782,293104
224084,224616,Auto,0.0,572705,0,895848,225552,640254,108258,529620,774965,747975,77144,322305,787235,225552,479125,197441,398989,654610,471551,769782,293104
223905,225775,Comet in Black,126797.0,572705,0,895848,225552,767051,108258,529620,774965,747975,77144,322305,787235,225552,479125,197441,398989,654610,471551,769782,293104
227044,227576,Auto,0.0,572705,0,895848,225552,767051,108258,529620,774965,747975,77144,322305,787235,225552,479125,197441,398989,654610,471551,769782,293104
229005,229755,Blizzard in Cyan,115966.0,572705,0,1011814,225552,767051,108258,529620,774965,747975,77144,322305,787235,225552,479125,197441,398989,654610,471551,769782,293104
230004,230536,Auto,0.0,572705,0,1011814,225552,767051,108258,529620,774965,747975,77144,322305,787235,225552,479125,197441,398989,654610,471551,769782,293104
232305,233105,Stone in Yellow,121415.0,572705,0,1011814,225552,767051,108258,529620,774965,747975,77144,322305,787235,225552,479125,197441,398989,776025,471551,769782,293104
232964,233496,Auto,0.0,572705,0,1011814,225552,767051,108258,529620,774965,747975,77144,322305,787235,225552,479125,197441,398989,776025,471551,769782,293104
236805,237337,Auto,0.0,572705,0,1011814,225552,767051,108258,529620,774965,747975,77144,322305,787235,225552,479125,197441,398989,776025,471551,769782,293104
239605,240455,Thunder in Magenta,126797.0,572705,0,1011814,225552,767051,108258,529620,774965,747975,77144,322305,787235,225552,479125,197441,398989,776025,598348,769782,293104
240105,240637,Auto,0.0,572705,0,1011814,225552,767051,108258,529620,774965,747975,77144,322305,787235,225552,479125,197441,398989,776025,598348,769782,293104
241105,242975,Comet in Black,127275.0,572705,0,1011814,225552,894326,108258,529620,774965,747975,77144,322305,787235,225552,479125,197441,398989,776025,598348,769782,293104
243065,243597,Auto,0.0,572705,0,1011814,225552,894326,108258,529620,774965,747975,77144,322305,787235,225552,479125,197441,398989,776025,598348,769782,293104
244405,245745,Holy in White,77144.0,572705,0,1011814,225552,894326,108258,529620,774965,747975,154288,322305,787235,225552,479125,197441,398989,776025,598348,769782,293104
246025,246557,Auto,0.0,572705,0,1011814,225552,894326,108258,529620,774965,747975,154288,322305,787235,225552,479125,197441,398989,776025,598348,769782,293104
248173,248923,Blizzard in Cyan,154292.0,572705,0,1166106,225552,894326,108258,529620,774965,747975,154288,322305,787235,225552,479125,197441,398989,776025,598348,769782,293104
248985,249517,Auto,0.0,572705,0,1166106,225552,894326,108258,529620,774965,747975,154288,322305,787235,225552,479125,197441,398989,776025,598348,769782,293104
250643,251443,Stone in Yellow,161542.0,572705,0,1166106,225552,894326,108258,529620,774965,747975,154288,322305,787235,225552,479125,197441,398989,937567,598348,769782,293104
253113,253963,Thunder in Magenta,168703.0,572705,0,1166106,225552,894326,108258,529620,774965,747975,154288,322305,787235,225552,479125,197441,398989,937567,767051,769782,293104
253613,254145,Auto,0.0,572705,0,1166106,225552,894326,108258,529620,774965,747975,154288,322305,787235,225552,479125,197441,398989,937567,767051,769782,293104
255063,256223,Fanged Muse,143593.0,572705,0,1166106,225552,894326,251851,529620,774965,747975,154288,322305,787235,225552,479125,197441,398989,937567,767051,769782,293104
254363,256233,Comet in Black,168703.0,572705,0,1166106,225552,1063029,251851,529620,774965,747975,154288,322305,787235,225552,479125,197441,398989,937567,767051,769782,293104
256573,257105,Auto,0.0,572705,0,1166106,225552,1063029,251851,529620,774965,747975,154288,322305,787235,225552,479125,197441,398989,937567,767051,769782,293104
256833,258083,Star Prism,197441.0,572705,0,1166106,225552,1063029,251851,529620,774965,747975,154288,322305,787235,225552,479125,197441,596430,937567,767051,769782,293104
259533,260065,Auto,0.0,572705,0,1166106,225552,1063029,251851,529620,774965,747975,154288,322305,787235,225552,479125,197441,596430,937567,767051,769782,293104
258702,260082,Hammer Stamp,174976.0,572705,0,1166106,225552,1063029,251851,529620,774965,922951,154288,322305,787235,225552,479125,197441,596430,937567,767051,769782,293104
259403,260703,Retribution of the Madeen,197441.0,572705,0,1166106,225552,1063029,251851,529620,774965,922951,154288,322305,787235,225552,479125,394882,596430,937567,767051,769782,293104
261202,262452,Hammer Brush,181291.0,572705,0,1166106,225552,1063029,251851,529620,956256,922951,154288,322305,787235,225552,479125,394882,596430,937567,767051,769782,293104
262493,263025,Auto,0.0,572705,0,1166106,225552,1063029,251851,529620,956256,922951,154288,322305,787235,225552,479125,394882,596430,937567,767051,769782,293104
263703,265803,Polishing Hammer,187605.0,572705,0,1166106,225552,1063029,251851,529620,956256,922951,154288,322305,974840,225552,479125,394882,596430,937567,767051,769782,293104
265453,265985,Auto,0.0,572705,0,1166106,225552,1063029,251851,529620,956256,922951,154288,322305,974840,225552,479125,394882,596430,937567,767051,769782,293104
266203,267443,Rainbow Drip,163000.0,572705,0,1166106,225552,1063029,251851,529620,956256,922951,154288,322305,974840,225552,642125,394882,596430,937567,767051,769782,293104
268413,268945,Auto,0.0,572705,0,1166106,225552,1063029,251851,529620,956256,922951,154288,322305,974840,225552,642125,394882,596430,937567,767051,769782,293104
269703,270543,Fire in Red,66339.0,572705,0,1166106,225552,1063029,251851,595959,956256,922951,154288,322305,974840,225552,642125,394882,596430,937567,767051,769782,293104
272203,273093,Aero in Green,71741.0,644446,0,1166106,225552,1063029,251851,595959,956256,922951,154288,322305,974840,225552,642125,394882,596430,937567,767051,769782,293104
272703,273235,Auto,0.0,644446,0,1166106,225552,1063029,251851,595959,956256,922951,154288,322305,974840,225552,642125,394882,596430,937567,767051,769782,293104
