sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Aerial Blast (pet),Akh Morn (pet),Astral Impulse,Auto,Crimson Cyclone,Crimson Strike,Deathflare,Earthen Fury (pet),Emerald Rite,Energy Drain,Exodus (pet),Fountain of Fire,Inferno (pet),Luxwave (pet),Mountain Buster,Necrotize,Revelation (pet),Ruby Rite,Ruin III,Ruin IV,Scarlet Flame (pet),Searing Flash,Slipstream,Slipstream (dot),Sunflare,Topaz Rite,Umbral Impulse,Wyrmwave (pet)
402756,403288,Auto,90,1.0,5600,2600,6000,11250,3360,3360,1000,5600,7840,1400,6000,3480,4800,2560,4480,7000,1300,7440,2800,3120,600,2800,3640,1200,4000,9520,15360,1200
393417,403500,Slipstream (dot),30,1.0,5600,2600,6000,11250,3360,3360,1000,5600,7840,1400,6000,3480,4800,2560,4480,7000,1300,7440,2800,3120,600,2800,3640,1230,4000,9520,15360,1200
404997,404997,Inferno (pet),800,1.0,5600,2600,6000,11250,3360,3360,1000,5600,7840,1400,6000,3480,5600,2560,4480,7000,1300,7440,2800,3120,600,2800,3640,1230,4000,9520,15360,1200
393417,406500,Slipstream (dot),30,1.0,5600,2600,6000,11250,3360,3360,1000,5600,7840,1400,6000,3480,5600,2560,4480,7000,1300,7440,2800,3120,600,2800,3640,1260,4000,9520,15360,1200
407657,408277,Ruby Rite,620,1.0,5600,2600,6000,11250,3360,3360,1000,5600,7840,1400,6000,3480,5600,2560,4480,7000,1300,8060,2800,3120,600,2800,3640,1260,4000,9520,15360,1200
408157,408689,Auto,90,1.0,5600,2600,6000,11340,3360,3360,1000,5600,7840,1400,6000,3480,5600,2560,4480,7000,1300,8060,2800,3120,600,2800,3640,1260,4000,9520,15360,1200
410637,411257,Ruby Rite,620,1.0,5600,2600,6000,11340,3360,3360,1000,5600,7840,1400,6000,3480,5600,2560,4480,7000,1300,8680,2800,3120,600,2800,3640,1260,4000,9520,15360,1200
411277,411809,Auto,90,1.0,5600,2600,6000,11430,3360,3360,1000,5600,7840,1400,6000,3480,5600,2560,4480,7000,1300,8680,2800,3120,600,2800,3640,1260,4000,9520,15360,1200
411337,412137,Crimson Cyclone,560,1.0,5600,2600,6000,11430,3920,3360,1000,5600,7840,1400,6000,3480,5600,2560,4480,7000,1300,8680,2800,3120,600,2800,3640,1260,4000,9520,15360,1200
413817,414577,Crimson Strike,560,1.0,5600,2600,6000,11430,3920,3920,1000,5600,7840,1400,6000,3480,5600,2560,4480,7000,1300,8680,2800,3120,600,2800,3640,1260,4000,9520,15360,1200
414397,414929,Auto,90,1.0,5600,2600,6000,11520,3920,3920,1000,5600,7840,1400,6000,3480,5600,2560,4480,7000,1300,8680,2800,3120,600,2800,3640,1260,4000,9520,15360,1200
416297,417097,Ruin IV,520,1.0,5600,2600,6000,11520,3920,3920,1000,5600,7840,1400,6000,3480,5600,2560,4480,7000,1300,8680,2800,3640,600,2800,3640,1260,4000,9520,15360,1200
417517,418049,Auto,90,1.0,5600,2600,6000,11610,3920,3920,1000,5600,7840,1400,6000,3480,5600,2560,4480,7000,1300,8680,2800,3640,600,2800,3640,1260,4000,9520,15360,1200
419767,420567,Ruin III,400,1.0,5600,2600,6000,11610,3920,3920,1000,5600,7840,1400,6000,3480,5600,2560,4480,7000,1300,8680,3200,3640,600,2800,3640,1260,4000,9520,15360,1200
420637,421169,Auto,90,1.0,5600,2600,6000,11700,3920,3920,1000,5600,7840,1400,6000,3480,5600,2560,4480,7000,1300,8680,3200,3640,600,2800,3640,1260,4000,9520,15360,1200
421957,421957,Revelation (pet),1300,1.0,5600,2600,6000,11700,3920,3920,1000,5600,7840,1400,6000,3480,5600,2560,4480,7000,2600,8680,3200,3640,600,2800,3640,1260,4000,9520,15360,1200
423757,424289,Auto,90,1.0,5600,2600,6000,11790,3920,3920,1000,5600,7840,1400,6000,3480,5600,2560,4480,7000,2600,8680,3200,3640,600,2800,3640,1260,4000,9520,15360,1200
423737,424807,Fountain of Fire,580,1.0,5600,2600,6000,11790,3920,3920,1000,5600,7840,1400,6000,4060,5600,2560,4480,7000,2600,8680,3200,3640,600,2800,3640,1260,4000,9520,15360,1200
424907,424907,Scarlet Flame (pet),150,1.0,5600,2600,6000,11790,3920,3920,1000,5600,7840,1400,6000,4060,5600,2560,4480,7000,2600,8680,3200,3640,750,2800,3640,1260,4000,9520,15360,1200
426217,427287,Fountain of Fire,580,1.0,5600,2600,6000,11790,3920,3920,1000,5600,7840,1400,6000,4640,5600,2560,4480,7000,2600,8680,3200,3640,750,2800,3640,1260,4000,9520,15360,1200
426877,427409,Auto,90,1.0,5600,2600,6000,11880,3920,3920,1000,5600,7840,1400,6000,4640,5600,2560,4480,7000,2600,8680,3200,3640,750,2800,3640,1260,4000,9520,15360,1200
427507,427507,Scarlet Flame (pet),150,1.0,5600,2600,6000,11880,3920,3920,1000,5600,7840,1400,6000,4640,5600,2560,4480,7000,2600,8680,3200,3640,900,2800,3640,1260,4000,9520,15360,1200
428697,429767,Fountain of Fire,580,1.0,5600,2600,6000,11880,3920,3920,1000,5600,7840,1400,6000,5220,5600,2560,4480,7000,2600,8680,3200,3640,900,2800,3640,1260,4000,9520,15360,1200
429997,430529,Auto,90,1.0,5600,2600,6000,11970,3920,3920,1000,5600,7840,1400,6000,5220,5600,2560,4480,7000,2600,8680,3200,3640,900,2800,3640,1260,4000,9520,15360,1200
430016,431086,Energy Drain,200,1.0,5600,2600,6000,11970,3920,3920,1000,5600,7840,1600,6000,5220,5600,2560,4480,7000,2600,8680,3200,3640,900,2800,3640,1260,4000,9520,15360,1200
432107,432107,Scarlet Flame (pet),150,1.0,5600,2600,6000,11970,3920,3920,1000,5600,7840,1600,6000,5220,5600,2560,4480,7000,2600,8680,3200,3640,1050,2800,3640,1260,4000,9520,15360,1200
431177,432247,Fountain of Fire,580,1.0,5600,2600,6000,11970,3920,3920,1000,5600,7840,1600,6000,5800,5600,2560,4480,7000,2600,8680,3200,3640,1050,2800,3640,1260,4000,9520,15360,1200
433117,433649,Auto,90,1.0,5600,2600,6000,12060,3920,3920,1000,5600,7840,1600,6000,5800,5600,2560,4480,7000,2600,8680,3200,3640,1050,2800,3640,1260,4000,9520,15360,1200
433757,433757,Scarlet Flame (pet),150,1.0,5600,2600,6000,12060,3920,3920,1000,5600,7840,1600,6000,5800,5600,2560,4480,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,9520,15360,1200
433657,434727,Fountain of Fire,580,1.0,5600,2600,6000,12060,3920,3920,1000,5600,7840,1600,6000,6380,5600,2560,4480,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,9520,15360,1200
436237,436769,Auto,90,1.0,5600,2600,6000,12150,3920,3920,1000,5600,7840,1600,6000,6380,5600,2560,4480,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,9520,15360,1200
436137,437207,Fountain of Fire,580,1.0,5600,2600,6000,12150,3920,3920,1000,5600,7840,1600,6000,6960,5600,2560,4480,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,9520,15360,1200
439357,439889,Auto,90,1.0,5600,2600,6000,12240,3920,3920,1000,5600,7840,1600,6000,6960,5600,2560,4480,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,9520,15360,1200
440718,440718,Earthen Fury (pet),800,1.0,5600,2600,6000,12240,3920,3920,1000,6400,7840,1600,6000,6960,5600,2560,4480,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,9520,15360,1200
441098,441718,Topaz Rite,340,1.0,5600,2600,6000,12240,3920,3920,1000,6400,7840,1600,6000,6960,5600,2560,4480,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,9860,15360,1200
441798,442558,Mountain Buster,160,1.0,5600,2600,6000,12240,3920,3920,1000,6400,7840,1600,6000,6960,5600,2560,4640,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,9860,15360,1200
442477,443009,Auto,90,1.0,5600,2600,6000,12330,3920,3920,1000,6400,7840,1600,6000,6960,5600,2560,4640,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,9860,15360,1200
443578,444198,Topaz Rite,340,1.0,5600,2600,6000,12330,3920,3920,1000,6400,7840,1600,6000,6960,5600,2560,4640,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,10200,15360,1200
444278,445038,Mountain Buster,160,1.0,5600,2600,6000,12330,3920,3920,1000,6400,7840,1600,6000,6960,5600,2560,4800,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,10200,15360,1200
445597,446129,Auto,90,1.0,5600,2600,6000,12420,3920,3920,1000,6400,7840,1600,6000,6960,5600,2560,4800,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,10200,15360,1200
446058,446678,Topaz Rite,340,1.0,5600,2600,6000,12420,3920,3920,1000,6400,7840,1600,6000,6960,5600,2560,4800,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,10540,15360,1200
446758,447518,Mountain Buster,160,1.0,5600,2600,6000,12420,3920,3920,1000,6400,7840,1600,6000,6960,5600,2560,4960,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,10540,15360,1200
448538,449158,Topaz Rite,340,1.0,5600,2600,6000,12420,3920,3920,1000,6400,7840,1600,6000,6960,5600,2560,4960,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,10880,15360,1200
448717,449249,Auto,90,1.0,5600,2600,6000,12510,3920,3920,1000,6400,7840,1600,6000,6960,5600,2560,4960,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,10880,15360,1200
449238,449998,Mountain Buster,160,1.0,5600,2600,6000,12510,3920,3920,1000,6400,7840,1600,6000,6960,5600,2560,5120,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,10880,15360,1200
451837,452369,Auto,90,1.0,5600,2600,6000,12600,3920,3920,1000,6400,7840,1600,6000,6960,5600,2560,5120,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,10880,15360,1200
453118,453118,Aerial Blast (pet),800,1.0,6400,2600,6000,12600,3920,3920,1000,6400,7840,1600,6000,6960,5600,2560,5120,7000,2600,8680,3200,3640,1200,2800,3640,1260,4000,10880,15360,1200
455978,456998,Slipstream (dot),30,1.0,6400,2600,6000,12600,3920,3920,1000,6400,7840,1600,6000,6960,5600,2560,5120,7000,2600,8680,3200,3640,1200,2800,3640,1290,4000,10880,15360,1200
455978,456998,Slipstream,520,1.0,6400,2600,6000,12600,3920,3920,1000,6400,7840,1600,6000,6960,5600,2560,5120,7000,2600,8680,3200,3640,1200,2800,4160,1290,4000,10880,15360,1200
456478,457010,Auto,90,1.0,6400,2600,6000,12690,3920,3920,1000,6400,7840,1600,6000,6960,5600,2560,5120,7000,2600,8680,3200,3640,1200,2800,4160,1290,4000,10880,15360,1200
455978,457500,Slipstream (dot),30,1.0,6400,2600,6000,12690,3920,3920,1000,6400,7840,1600,6000,6960,5600,2560,5120,7000,2600,8680,3200,3640,1200,2800,4160,1320,4000,10880,15360,1200
456978,457598,Emerald Rite,280,1.0,6400,2600,6000,12690,3920,3920,1000,6400,8120,1600,6000,6960,5600,2560,5120,7000,2600,8680,3200,3640,1200,2800,4160,1320,4000,10880,15360,1200
458478,459098,Emerald Rite,280,1.0,6400,2600,6000,12690,3920,3920,1000,6400,8400,1600,6000,6960,5600,2560,5120,7000,2600,8680,3200,3640,1200,2800,4160,1320,4000,10880,15360,1200
459598,460130,Auto,90,1.0,6400,2600,6000,12780,3920,3920,1000,6400,8400,1600,6000,6960,5600,2560,5120,7000,2600,8680,3200,3640,1200,2800,4160,1320,4000,10880,15360,1200
455978,460500,Slipstream (dot),30,1.0,6400,2600,6000,12780,3920,3920,1000,6400,8400,1600,6000,6960,5600,2560,5120,7000,2600,8680,3200,3640,1200,2800,4160,1350,4000,10880,15360,1200
459978,460598,Emerald Rite,280,1.0,6400,2600,6000,12780,3920,3920,1000,6400,8680,1600,6000,6960,5600,2560,5120,7000,2600,8680,3200,3640,1200,2800,4160,1350,4000,10880,15360,1200
461478,462098,Emerald Rite,280,1.0,6400,2600,6000,12780,3920,3920,1000,6400,8960,1600,6000,6960,5600,2560,5120,7000,2600,8680,3200,3640,1200,2800,4160,1350,4000,10880,15360,1200
462718,463250,Auto,90,1.0,6400,2600,6000,12870,3920,3920,1000,6400,8960,1600,6000,6960,5600,2560,5120,7000,2600,8680,3200,3640,1200,2800,4160,1350,4000,10880,15360,1200
455978,463500,Slipstream (dot),30,1.0,6400,2600,6000,12870,3920,3920,1000,6400,8960,1600,6000,6960,5600,2560,5120,7000,2600,8680,3200,3640,1200,2800,4160,1380,4000,10880,15360,1200
465078,465078,Inferno (pet),800,1.0,6400,2600,6000,12870,3920,3920,1000,6400,8960,1600,6000,6960,6400,2560,5120,7000,2600,8680,3200,3640,1200,2800,4160,1380,4000,10880,15360,1200
465458,466258,Crimson Cyclone,560,1.0,6400,2600,6000,12870,4480,3920,1000,6400,8960,1600,6000,6960,6400,2560,5120,7000,2600,8680,3200,3640,1200,2800,4160,1380,4000,10880,15360,1200
465838,466370,Auto,90,1.0,6400,2600,6000,12960,4480,3920,1000,6400,8960,1600,6000,6960,6400,2560,5120,7000,2600,8680,3200,3640,1200,2800,4160,1380,4000,10880,15360,1200
455978,466500,Slipstream (dot),30,1.0,6400,2600,6000,12960,4480,3920,1000,6400,8960,1600,6000,6960,6400,2560,5120,7000,2600,8680,3200,3640,1200,2800,4160,1410,4000,10880,15360,1200
467938,468698,Crimson Strike,560,1.0,6400,2600,6000,12960,4480,4480,1000,6400,8960,1600,6000,6960,6400,2560,5120,7000,2600,8680,3200,3640,1200,2800,4160,1410,4000,10880,15360,1200
468958,469490,Auto,90,1.0,6400,2600,6000,13050,4480,4480,1000,6400,8960,1600,6000,6960,6400,2560,5120,7000,2600,8680,3200,3640,1200,2800,4160,1410,4000,10880,15360,1200
455978,469500,Slipstream (dot),30,1.0,6400,2600,6000,13050,4480,4480,1000,6400,8960,1600,6000,6960,6400,2560,5120,7000,2600,8680,3200,3640,1200,2800,4160,1440,4000,10880,15360,1200
472698,473318,Ruby Rite,620,1.0,6400,2600,6000,13050,4480,4480,1000,6400,8960,1600,6000,6960,6400,2560,5120,7000,2600,9300,3200,3640,1200,2800,4160,1440,4000,10880,15360,1200
473198,473730,Auto,90,1.0,6400,2600,6000,13140,4480,4480,1000,6400,8960,1600,6000,6960,6400,2560,5120,7000,2600,9300,3200,3640,1200,2800,4160,1440,4000,10880,15360,1200
475678,476298,Ruby Rite,620,1.0,6400,2600,6000,13140,4480,4480,1000,6400,8960,1600,6000,6960,6400,2560,5120,7000,2600,9920,3200,3640,1200,2800,4160,1440,4000,10880,15360,1200
476318,476850,Auto,90,1.0,6400,2600,6000,13230,4480,4480,1000,6400,8960,1600,6000,6960,6400,2560,5120,7000,2600,9920,3200,3640,1200,2800,4160,1440,4000,10880,15360,1200
476378,477178,Ruin IV,520,1.0,6400,2600,6000,13230,4480,4480,1000,6400,8960,1600,6000,6960,6400,2560,5120,7000,2600,9920,3200,4160,1200,2800,4160,1440,4000,10880,15360,1200
479848,480648,Ruin III,400,1.0,6400,2600,6000,13230,4480,4480,1000,6400,8960,1600,6000,6960,6400,2560,5120,7000,2600,9920,3600,4160,1200,2800,4160,1440,4000,10880,15360,1200
480348,480880,Auto,90,1.0,6400,2600,6000,13320,4480,4480,1000,6400,8960,1600,6000,6960,6400,2560,5120,7000,2600,9920,3600,4160,1200,2800,4160,1440,4000,10880,15360,1200
483468,484000,Auto,90,1.0,6400,2600,6000,13410,4480,4480,1000,6400,8960,1600,6000,6960,6400,2560,5120,7000,2600,9920,3600,4160,1200,2800,4160,1440,4000,10880,15360,1200
484539,484539,Luxwave (pet),160,1.0,6400,2600,6000,13410,4480,4480,1000,6400,8960,1600,6000,6960,6400,2720,5120,7000,2600,9920,3600,4160,1200,2800,4160,1440,4000,10880,15360,1200
483819,484619,Umbral Impulse,640,1.0,6400,2600,6000,13410,4480,4480,1000,6400,8960,1600,6000,6960,6400,2720,5120,7000,2600,9920,3600,4160,1200,2800,4160,1440,4000,10880,16000,1200
486999,486999,Exodus (pet),1500,1.0,6400,2600,6000,13410,4480,4480,1000,6400,8960,1600,7500,6960,6400,2720,5120,7000,2600,9920,3600,4160,1200,2800,4160,1440,4000,10880,16000,1200
486299,487099,Umbral Impulse,640,1.0,6400,2600,6000,13410,4480,4480,1000,6400,8960,1600,7500,6960,6400,2720,5120,7000,2600,9920,3600,4160,1200,2800,4160,1440,4000,10880,16640,1200
486588,487120,Auto,90,1.0,6400,2600,6000,13500,4480,4480,1000,6400,8960,1600,7500,6960,6400,2720,5120,7000,2600,9920,3600,4160,1200,2800,4160,1440,4000,10880,16640,1200
487689,487689,Luxwave (pet),160,1.0,6400,2600,6000,13500,4480,4480,1000,6400,8960,1600,7500,6960,6400,2880,5120,7000,2600,9920,3600,4160,1200,2800,4160,1440,4000,10880,16640,1200
487699,488409,Necrotize,500,1.0,6400,2600,6000,13500,4480,4480,1000,6400,8960,1600,7500,6960,6400,2880,5120,7500,2600,9920,3600,4160,1200,2800,4160,1440,4000,10880,16640,1200
488779,489579,Umbral Impulse,640,1.0,6400,2600,6000,13500,4480,4480,1000,6400,8960,1600,7500,6960,6400,2880,5120,7500,2600,9920,3600,4160,1200,2800,4160,1440,4000,10880,17280,1200
489708,490240,Auto,90,1.0,6400,2600,6000,13590,4480,4480,1000,6400,8960,1600,7500,6960,6400,2880,5120,7500,2600,9920,3600,4160,1200,2800,4160,1440,4000,10880,17280,1200
489479,490279,Searing Flash,700,1.0,6400,2600,6000,13590,4480,4480,1000,6400,8960,1600,7500,6960,6400,2880,5120,7500,2600,9920,3600,4160,1200,3500,4160,1440,4000,10880,17280,1200
491259,492059,Umbral Impulse,640,1.0,6400,2600,6000,13590,4480,4480,1000,6400,8960,1600,7500,6960,6400,2880,5120,7500,2600,9920,3600,4160,1200,3500,4160,1440,4000,10880,17920,1200
492289,492289,Luxwave (pet),160,1.0,6400,2600,6000,13590,4480,4480,1000,6400,8960,1600,7500,6960,6400,3040,5120,7500,2600,9920,3600,4160,1200,3500,4160,1440,4000,10880,17920,1200
491959,492669,Necrotize,500,1.0,6400,2600,6000,13590,4480,4480,1000,6400,8960,1600,7500,6960,6400,3040,5120,8000,2600,9920,3600,4160,1200,3500,4160,1440,4000,10880,17920,1200
492828,493360,Auto,90,1.0,6400,2600,6000,13680,4480,4480,1000,6400,8960,1600,7500,6960,6400,3040,5120,8000,2600,9920,3600,4160,1200,3500,4160,1440,4000,10880,17920,1200
492659,493729,Energy Drain,200,1.0,6400,2600,6000,13680,4480,4480,1000,6400,8960,1800,7500,6960,6400,3040,5120,8000,2600,9920,3600,4160,1200,3500,4160,1440,4000,10880,17920,1200
493839,493839,Luxwave (pet),160,1.0,6400,2600,6000,13680,4480,4480,1000,6400,8960,1800,7500,6960,6400,3200,5120,8000,2600,9920,3600,4160,1200,3500,4160,1440,4000,10880,17920,1200
493739,494539,Umbral Impulse,640,1.0,6400,2600,6000,13680,4480,4480,1000,6400,8960,1800,7500,6960,6400,3200,5120,8000,2600,9920,3600,4160,1200,3500,4160,1440,4000,10880,18560,1200
494439,495149,Necrotize,500,1.0,6400,2600,6000,13680,4480,4480,1000,6400,8960,1800,7500,6960,6400,3200,5120,8500,2600,9920,3600,4160,1200,3500,4160,1440,4000,10880,18560,1200
495948,496480,Auto,90,1.0,6400,2600,6000,13770,4480,4480,1000,6400,8960,1800,7500,6960,6400,3200,5120,8500,2600,9920,3600,4160,1200,3500,4160,1440,4000,10880,18560,1200
496219,497019,Umbral Impulse,640,1.0,6400,2600,6000,13770,4480,4480,1000,6400,8960,1800,7500,6960,6400,3200,5120,8500,2600,9920,3600,4160,1200,3500,4160,1440,4000,10880,19200,1200
496919,497629,Necrotize,500,1.0,6400,2600,6000,13770,4480,4480,1000,6400,8960,1800,7500,6960,6400,3200,5120,9000,2600,9920,3600,4160,1200,3500,4160,1440,4000,10880,19200,1200
499068,499600,Auto,90,1.0,6400,2600,6000,13860,4480,4480,1000,6400,8960,1800,7500,6960,6400,3200,5120,9000,2600,9920,3600,4160,1200,3500,4160,1440,4000,10880,19200,1200
500799,500799,Earthen Fury (pet),800,1.0,6400,2600,6000,13860,4480,4480,1000,7200,8960,1800,7500,6960,6400,3200,5120,9000,2600,9920,3600,4160,1200,3500,4160,1440,4000,10880,19200,1200
501179,501799,Topaz Rite,340,1.0,6400,2600,6000,13860,4480,4480,1000,7200,8960,1800,7500,6960,6400,3200,5120,9000,2600,9920,3600,4160,1200,3500,4160,1440,4000,11220,19200,1200
501879,502639,Mountain Buster,160,1.0,6400,2600,6000,13860,4480,4480,1000,7200,8960,1800,7500,6960,6400,3200,5280,9000,2600,9920,3600,4160,1200,3500,4160,1440,4000,11220,19200,1200
502188,502720,Auto,90,1.0,6400,2600,6000,13950,4480,4480,1000,7200,8960,1800,7500,6960,6400,3200,5280,9000,2600,9920,3600,4160,1200,3500,4160,1440,4000,11220,19200,1200
503659,504279,Topaz Rite,340,1.0,6400,2600,6000,13950,4480,4480,1000,7200,8960,1800,7500,6960,6400,3200,5280,9000,2600,9920,3600,4160,1200,3500,4160,1440,4000,11560,19200,1200
504359,505119,Mountain Buster,160,1.0,6400,2600,6000,13950,4480,4480,1000,7200,8960,1800,7500,6960,6400,3200,5440,9000,2600,9920,3600,4160,1200,3500,4160,1440,4000,11560,19200,1200
505308,505840,Auto,90,1.0,6400,2600,6000,14040,4480,4480,1000,7200,8960,1800,7500,6960,6400,3200,5440,9000,2600,9920,3600,4160,1200,3500,4160,1440,4000,11560,19200,1200
506139,506759,Topaz Rite,340,1.0,6400,2600,6000,14040,4480,4480,1000,7200,8960,1800,7500,6960,6400,3200,5440,9000,2600,9920,3600,4160,1200,3500,4160,1440,4000,11900,19200,1200
506839,507599,Mountain Buster,160,1.0,6400,2600,6000,14040,4480,4480,1000,7200,8960,1800,7500,6960,6400,3200,5600,9000,2600,9920,3600,4160,1200,3500,4160,1440,4000,11900,19200,1200
508428,508960,Auto,90,1.0,6400,2600,6000,14130,4480,4480,1000,7200,8960,1800,7500,6960,6400,3200,5600,9000,2600,9920,3600,4160,1200,3500,4160,1440,4000,11900,19200,1200
508619,509239,Topaz Rite,340,1.0,6400,2600,6000,14130,4480,4480,1000,7200,8960,1800,7500,6960,6400,3200,5600,9000,2600,9920,3600,4160,1200,3500,4160,1440,4000,12240,19200,1200
509319,510079,Mountain Buster,160,1.0,6400,2600,6000,14130,4480,4480,1000,7200,8960,1800,7500,6960,6400,3200,5760,9000,2600,9920,3600,4160,1200,3500,4160,1440,4000,12240,19200,1200
511548,512080,Auto,90,1.0,6400,2600,6000,14220,4480,4480,1000,7200,8960,1800,7500,6960,6400,3200,5760,9000,2600,9920,3600,4160,1200,3500,4160,1440,4000,12240,19200,1200
513199,513199,Aerial Blast (pet),800,1.0,7200,2600,6000,14220,4480,4480,1000,7200,8960,1800,7500,6960,6400,3200,5760,9000,2600,9920,3600,4160,1200,3500,4160,1440,4000,12240,19200,1200
513578,514598,Slipstream,520,1.0,7200,2600,6000,14220,4480,4480,1000,7200,8960,1800,7500,6960,6400,3200,5760,9000,2600,9920,3600,4160,1200,3500,4680,1440,4000,12240,19200,1200
513578,514598,Slipstream (dot),30,1.0,7200,2600,6000,14220,4480,4480,1000,7200,8960,1800,7500,6960,6400,3200,5760,9000,2600,9920,3600,4160,1200,3500,4680,1470,4000,12240,19200,1200
514668,515200,Auto,90,1.0,7200,2600,6000,14310,4480,4480,1000,7200,8960,1800,7500,6960,6400,3200,5760,9000,2600,9920,3600,4160,1200,3500,4680,1470,4000,12240,19200,1200
513578,517500,Slipstream (dot),30,1.0,7200,2600,6000,14310,4480,4480,1000,7200,8960,1800,7500,6960,6400,3200,5760,9000,2600,9920,3600,4160,1200,3500,4680,1500,4000,12240,19200,1200
517058,517678,Emerald Rite,280,1.0,7200,2600,6000,14310,4480,4480,1000,7200,9240,1800,7500,6960,6400,3200,5760,9000,2600,9920,3600,4160,1200,3500,4680,1500,4000,12240,19200,1200
517788,518320,Auto,90,1.0,7200,2600,6000,14400,4480,4480,1000,7200,9240,1800,7500,6960,6400,3200,5760,9000,2600,9920,3600,4160,1200,3500,4680,1500,4000,12240,19200,1200
518558,519178,Emerald Rite,280,1.0,7200,2600,6000,14400,4480,4480,1000,7200,9520,1800,7500,6960,6400,3200,5760,9000,2600,9920,3600,4160,1200,3500,4680,1500,4000,12240,19200,1200
513578,520500,Slipstream (dot),30,1.0,7200,2600,6000,14400,4480,4480,1000,7200,9520,1800,7500,6960,6400,3200,5760,9000,2600,9920,3600,4160,1200,3500,4680,1530,4000,12240,19200,1200
520058,520678,Emerald Rite,280,1.0,7200,2600,6000,14400,4480,4480,1000,7200,9800,1800,7500,6960,6400,3200,5760,9000,2600,9920,3600,4160,1200,3500,4680,1530,4000,12240,19200,1200
520908,521440,Auto,90,1.0,7200,2600,6000,14490,4480,4480,1000,7200,9800,1800,7500,6960,6400,3200,5760,9000,2600,9920,3600,4160,1200,3500,4680,1530,4000,12240,19200,1200
521558,522178,Emerald Rite,280,1.0,7200,2600,6000,14490,4480,4480,1000,7200,10080,1800,7500,6960,6400,3200,5760,9000,2600,9920,3600,4160,1200,3500,4680,1530,4000,12240,19200,1200
513578,523500,Slipstream (dot),30,1.0,7200,2600,6000,14490,4480,4480,1000,7200,10080,1800,7500,6960,6400,3200,5760,9000,2600,9920,3600,4160,1200,3500,4680,1560,4000,12240,19200,1200
524028,524560,Auto,90,1.0,7200,2600,6000,14580,4480,4480,1000,7200,10080,1800,7500,6960,6400,3200,5760,9000,2600,9920,3600,4160,1200,3500,4680,1560,4000,12240,19200,1200
525158,525158,Inferno (pet),800,1.0,7200,2600,6000,14580,4480,4480,1000,7200,10080,1800,7500,6960,7200,3200,5760,9000,2600,9920,3600,4160,1200,3500,4680,1560,4000,12240,19200,1200
513578,526500,Slipstream (dot),30,1.0,7200,2600,6000,14580,4480,4480,1000,7200,10080,1800,7500,6960,7200,3200,5760,9000,2600,9920,3600,4160,1200,3500,4680,1590,4000,12240,19200,1200
527819,528439,Ruby Rite,620,1.0,7200,2600,6000,14580,4480,4480,1000,7200,10080,1800,7500,6960,7200,3200,5760,9000,2600,10540,3600,4160,1200,3500,4680,1590,4000,12240,19200,1200
528319,528851,Auto,90,1.0,7200,2600,6000,14670,4480,4480,1000,7200,10080,1800,7500,6960,7200,3200,5760,9000,2600,10540,3600,4160,1200,3500,4680,1590,4000,12240,19200,1200
513578,529500,Slipstream (dot),30,1.0,7200,2600,6000,14670,4480,4480,1000,7200,10080,1800,7500,6960,7200,3200,5760,9000,2600,10540,3600,4160,1200,3500,4680,1620,4000,12240,19200,1200
530800,531420,Ruby Rite,620,1.0,7200,2600,6000,14670,4480,4480,1000,7200,10080,1800,7500,6960,7200,3200,5760,9000,2600,11160,3600,4160,1200,3500,4680,1620,4000,12240,19200,1200
531439,531971,Auto,90,1.0,7200,2600,6000,14760,4480,4480,1000,7200,10080,1800,7500,6960,7200,3200,5760,9000,2600,11160,3600,4160,1200,3500,4680,1620,4000,12240,19200,1200
531500,532300,Crimson Cyclone,560,1.0,7200,2600,6000,14760,5040,4480,1000,7200,10080,1800,7500,6960,7200,3200,5760,9000,2600,11160,3600,4160,1200,3500,4680,1620,4000,12240,19200,1200
533980,534740,Crimson Strike,560,1.0,7200,2600,6000,14760,5040,5040,1000,7200,10080,1800,7500,6960,7200,3200,5760,9000,2600,11160,3600,4160,1200,3500,4680,1620,4000,12240,19200,1200
534559,535091,Auto,90,1.0,7200,2600,6000,14850,5040,5040,1000,7200,10080,1800,7500,6960,7200,3200,5760,9000,2600,11160,3600,4160,1200,3500,4680,1620,4000,12240,19200,1200
