sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Auto,Death Rattle,First Generation,First Legacy,Flanksbane Fang,Flanksting Strike,Fourth Generation,Fourth Legacy,Hindsbane Fang,Hindsting Strike,Hunter's Coil,Hunter's Sting,Ouroboros,Reaving Fangs,Reawaken,Second Generation,Second Legacy,Steel Fangs,Swiftskin's Coil,Swiftskin's Sting,Third Generation,Third Legacy,Twinblood Bite,Twinfang Bite,Uncoiled Fury,Uncoiled Twinblood,Uncoiled Twinfang,Vicewinder
237930,238462,Auto,90,1.0,9630,4480,3400,1600,2000,2000,3400,1600,1900,2000,4760,2400,5750,2600,3750,3400,1600,2400,4340,2700,3400,1600,2380,2380,5440,1360,1360,3780
239017,239637,Hindsbane Fang,500,1.0,9630,4480,3400,1600,2000,2000,3400,1600,2400,2000,4760,2400,5750,2600,3750,3400,1600,2400,4340,2700,3400,1600,2380,2380,5440,1360,1360,3780
240170,240702,Auto,90,1.0,9720,4480,3400,1600,2000,2000,3400,1600,2400,2000,4760,2400,5750,2600,3750,3400,1600,2400,4340,2700,3400,1600,2380,2380,5440,1360,1360,3780
239637,241337,Death Rattle,280,1.0,9720,4760,3400,1600,2000,2000,3400,1600,2400,2000,4760,2400,5750,2600,3750,3400,1600,2400,4340,2700,3400,1600,2380,2380,5440,1360,1360,3780
241137,242297,Steel Fangs,300,1.0,9720,4760,3400,1600,2000,2000,3400,1600,2400,2000,4760,2400,5750,2600,3750,3400,1600,2700,4340,2700,3400,1600,2380,2380,5440,1360,1360,3780
242410,242942,Auto,90,1.0,9810,4760,3400,1600,2000,2000,3400,1600,2400,2000,4760,2400,5750,2600,3750,3400,1600,2700,4340,2700,3400,1600,2380,2380,5440,1360,1360,3780
243257,243877,Reawaken,750,1.0,9810,4760,3400,1600,2000,2000,3400,1600,2400,2000,4760,2400,5750,2600,4500,3400,1600,2700,4340,2700,3400,1600,2380,2380,5440,1360,1360,3780
244650,245182,Auto,90,1.0,9900,4760,3400,1600,2000,2000,3400,1600,2400,2000,4760,2400,5750,2600,4500,3400,1600,2700,4340,2700,3400,1600,2380,2380,5440,1360,1360,3780
245128,246828,First Generation,680,1.0,9900,4760,4080,1600,2000,2000,3400,1600,2400,2000,4760,2400,5750,2600,4500,3400,1600,2700,4340,2700,3400,1600,2380,2380,5440,1360,1360,3780
245748,247038,First Legacy,320,1.0,9900,4760,4080,1920,2000,2000,3400,1600,2400,2000,4760,2400,5750,2600,4500,3400,1600,2700,4340,2700,3400,1600,2380,2380,5440,1360,1360,3780
246890,247422,Auto,90,1.0,9990,4760,4080,1920,2000,2000,3400,1600,2400,2000,4760,2400,5750,2600,4500,3400,1600,2700,4340,2700,3400,1600,2380,2380,5440,1360,1360,3780
246829,248299,Second Generation,680,1.0,9990,4760,4080,1920,2000,2000,3400,1600,2400,2000,4760,2400,5750,2600,4500,4080,1600,2700,4340,2700,3400,1600,2380,2380,5440,1360,1360,3780
247449,248519,Second Legacy,320,1.0,9990,4760,4080,1920,2000,2000,3400,1600,2400,2000,4760,2400,5750,2600,4500,4080,1920,2700,4340,2700,3400,1600,2380,2380,5440,1360,1360,3780
249130,249662,Auto,90,1.0,10080,4760,4080,1920,2000,2000,3400,1600,2400,2000,4760,2400,5750,2600,4500,4080,1920,2700,4340,2700,3400,1600,2380,2380,5440,1360,1360,3780
248530,250000,Third Generation,680,1.0,10080,4760,4080,1920,2000,2000,3400,1600,2400,2000,4760,2400,5750,2600,4500,4080,1920,2700,4340,2700,4080,1600,2380,2380,5440,1360,1360,3780
249150,250360,Third Legacy,320,1.0,10080,4760,4080,1920,2000,2000,3400,1600,2400,2000,4760,2400,5750,2600,4500,4080,1920,2700,4340,2700,4080,1920,2380,2380,5440,1360,1360,3780
250230,251700,Fourth Generation,680,1.0,10080,4760,4080,1920,2000,2000,4080,1600,2400,2000,4760,2400,5750,2600,4500,4080,1920,2700,4340,2700,4080,1920,2380,2380,5440,1360,1360,3780
251370,251902,Auto,90,1.0,10170,4760,4080,1920,2000,2000,4080,1600,2400,2000,4760,2400,5750,2600,4500,4080,1920,2700,4340,2700,4080,1920,2380,2380,5440,1360,1360,3780
250850,251920,Fourth Legacy,320,1.0,10170,4760,4080,1920,2000,2000,4080,1920,2400,2000,4760,2400,5750,2600,4500,4080,1920,2700,4340,2700,4080,1920,2380,2380,5440,1360,1360,3780
253610,254142,Auto,90,1.0,10260,4760,4080,1920,2000,2000,4080,1920,2400,2000,4760,2400,5750,2600,4500,4080,1920,2700,4340,2700,4080,1920,2380,2380,5440,1360,1360,3780
251931,254261,Ouroboros,1150,1.0,10260,4760,4080,1920,2000,2000,4080,1920,2400,2000,4760,2400,6900,2600,4500,4080,1920,2700,4340,2700,4080,1920,2380,2380,5440,1360,1360,3780
254482,255102,Reawaken,750,1.0,10260,4760,4080,1920,2000,2000,4080,1920,2400,2000,4760,2400,6900,2600,5250,4080,1920,2700,4340,2700,4080,1920,2380,2380,5440,1360,1360,3780
255850,256382,Auto,90,1.0,10350,4760,4080,1920,2000,2000,4080,1920,2400,2000,4760,2400,6900,2600,5250,4080,1920,2700,4340,2700,4080,1920,2380,2380,5440,1360,1360,3780
256353,258053,First Generation,680,1.0,10350,4760,4760,1920,2000,2000,4080,1920,2400,2000,4760,2400,6900,2600,5250,4080,1920,2700,4340,2700,4080,1920,2380,2380,5440,1360,1360,3780
256973,258263,First Legacy,320,1.0,10350,4760,4760,2240,2000,2000,4080,1920,2400,2000,4760,2400,6900,2600,5250,4080,1920,2700,4340,2700,4080,1920,2380,2380,5440,1360,1360,3780
258090,258622,Auto,90,1.0,10440,4760,4760,2240,2000,2000,4080,1920,2400,2000,4760,2400,6900,2600,5250,4080,1920,2700,4340,2700,4080,1920,2380,2380,5440,1360,1360,3780
258053,259523,Second Generation,680,1.0,10440,4760,4760,2240,2000,2000,4080,1920,2400,2000,4760,2400,6900,2600,5250,4760,1920,2700,4340,2700,4080,1920,2380,2380,5440,1360,1360,3780
258673,259743,Second Legacy,320,1.0,10440,4760,4760,2240,2000,2000,4080,1920,2400,2000,4760,2400,6900,2600,5250,4760,2240,2700,4340,2700,4080,1920,2380,2380,5440,1360,1360,3780
260330,260862,Auto,90,1.0,10530,4760,4760,2240,2000,2000,4080,1920,2400,2000,4760,2400,6900,2600,5250,4760,2240,2700,4340,2700,4080,1920,2380,2380,5440,1360,1360,3780
259754,261224,Third Generation,680,1.0,10530,4760,4760,2240,2000,2000,4080,1920,2400,2000,4760,2400,6900,2600,5250,4760,2240,2700,4340,2700,4760,1920,2380,2380,5440,1360,1360,3780
260374,261584,Third Legacy,320,1.0,10530,4760,4760,2240,2000,2000,4080,1920,2400,2000,4760,2400,6900,2600,5250,4760,2240,2700,4340,2700,4760,2240,2380,2380,5440,1360,1360,3780
261454,262924,Fourth Generation,680,1.0,10530,4760,4760,2240,2000,2000,4760,1920,2400,2000,4760,2400,6900,2600,5250,4760,2240,2700,4340,2700,4760,2240,2380,2380,5440,1360,1360,3780
262570,263102,Auto,90,1.0,10620,4760,4760,2240,2000,2000,4760,1920,2400,2000,4760,2400,6900,2600,5250,4760,2240,2700,4340,2700,4760,2240,2380,2380,5440,1360,1360,3780
262075,263145,Fourth Legacy,320,1.0,10620,4760,4760,2240,2000,2000,4760,2240,2400,2000,4760,2400,6900,2600,5250,4760,2240,2700,4340,2700,4760,2240,2380,2380,5440,1360,1360,3780
264810,265342,Auto,90,1.0,10710,4760,4760,2240,2000,2000,4760,2240,2400,2000,4760,2400,6900,2600,5250,4760,2240,2700,4340,2700,4760,2240,2380,2380,5440,1360,1360,3780
263155,265485,Ouroboros,1150,1.0,10710,4760,4760,2240,2000,2000,4760,2240,2400,2000,4760,2400,8050,2600,5250,4760,2240,2700,4340,2700,4760,2240,2380,2380,5440,1360,1360,3780
265706,266506,Uncoiled Fury,680,1.0,10710,4760,4760,2240,2000,2000,4760,2240,2400,2000,4760,2400,8050,2600,5250,4760,2240,2700,4340,2700,4760,2240,2380,2380,6120,1360,1360,3780
266326,266946,Uncoiled Twinfang,170,1.0,10710,4760,4760,2240,2000,2000,4760,2240,2400,2000,4760,2400,8050,2600,5250,4760,2240,2700,4340,2700,4760,2240,2380,2380,6120,1360,1530,3780
267050,267582,Auto,90,1.0,10800,4760,4760,2240,2000,2000,4760,2240,2400,2000,4760,2400,8050,2600,5250,4760,2240,2700,4340,2700,4760,2240,2380,2380,6120,1360,1530,3780
266946,267926,Uncoiled Twinblood,170,1.0,10800,4760,4760,2240,2000,2000,4760,2240,2400,2000,4760,2400,8050,2600,5250,4760,2240,2700,4340,2700,4760,2240,2380,2380,6120,1530,1530,3780
268677,269567,Hunter's Sting,300,1.0,10800,4760,4760,2240,2000,2000,4760,2240,2400,2000,4760,2700,8050,2600,5250,4760,2240,2700,4340,2700,4760,2240,2380,2380,6120,1530,1530,3780
269290,269822,Auto,90,1.0,10890,4760,4760,2240,2000,2000,4760,2240,2400,2000,4760,2700,8050,2600,5250,4760,2240,2700,4340,2700,4760,2240,2380,2380,6120,1530,1530,3780
270797,271417,Flanksting Strike,500,1.0,10890,4760,4760,2240,2000,2500,4760,2240,2400,2000,4760,2700,8050,2600,5250,4760,2240,2700,4340,2700,4760,2240,2380,2380,6120,1530,1530,3780
271530,272062,Auto,90,1.0,10980,4760,4760,2240,2000,2500,4760,2240,2400,2000,4760,2700,8050,2600,5250,4760,2240,2700,4340,2700,4760,2240,2380,2380,6120,1530,1530,3780
271417,273117,Death Rattle,280,1.0,10980,5040,4760,2240,2000,2500,4760,2240,2400,2000,4760,2700,8050,2600,5250,4760,2240,2700,4340,2700,4760,2240,2380,2380,6120,1530,1530,3780
272917,274207,Reaving Fangs,300,1.0,10980,5040,4760,2240,2000,2500,4760,2240,2400,2000,4760,2700,8050,2900,5250,4760,2240,2700,4340,2700,4760,2240,2380,2380,6120,1530,1530,3780
273770,274302,Auto,90,1.0,11070,5040,4760,2240,2000,2500,4760,2240,2400,2000,4760,2700,8050,2900,5250,4760,2240,2700,4340,2700,4760,2240,2380,2380,6120,1530,1530,3780
275037,276197,Swiftskin's Sting,300,1.0,11070,5040,4760,2240,2000,2500,4760,2240,2400,2000,4760,2700,8050,2900,5250,4760,2240,2700,4340,3000,4760,2240,2380,2380,6120,1530,1530,3780
276010,276542,Auto,90,1.0,11160,5040,4760,2240,2000,2500,4760,2240,2400,2000,4760,2700,8050,2900,5250,4760,2240,2700,4340,3000,4760,2240,2380,2380,6120,1530,1530,3780
277157,277777,Hindsting Strike,500,1.0,11160,5040,4760,2240,2000,2500,4760,2240,2400,2500,4760,2700,8050,2900,5250,4760,2240,2700,4340,3000,4760,2240,2380,2380,6120,1530,1530,3780
278250,278782,Auto,90,1.0,11250,5040,4760,2240,2000,2500,4760,2240,2400,2500,4760,2700,8050,2900,5250,4760,2240,2700,4340,3000,4760,2240,2380,2380,6120,1530,1530,3780
277777,279477,Death Rattle,280,1.0,11250,5320,4760,2240,2000,2500,4760,2240,2400,2500,4760,2700,8050,2900,5250,4760,2240,2700,4340,3000,4760,2240,2380,2380,6120,1530,1530,3780
279277,279857,Vicewinder,540,1.0,11250,5320,4760,2240,2000,2500,4760,2240,2400,2500,4760,2700,8050,2900,5250,4760,2240,2700,4340,3000,4760,2240,2380,2380,6120,1530,1530,4320
280490,281022,Auto,90,1.0,11340,5320,4760,2240,2000,2500,4760,2240,2400,2500,4760,2700,8050,2900,5250,4760,2240,2700,4340,3000,4760,2240,2380,2380,6120,1530,1530,4320
281828,282808,Hunter's Coil,680,1.0,11340,5320,4760,2240,2000,2500,4760,2240,2400,2500,5440,2700,8050,2900,5250,4760,2240,2700,4340,3000,4760,2240,2380,2380,6120,1530,1530,4320
282448,283068,Twinfang Bite,170,1.0,11340,5320,4760,2240,2000,2500,4760,2240,2400,2500,5440,2700,8050,2900,5250,4760,2240,2700,4340,3000,4760,2240,2380,2550,6120,1530,1530,4320
282730,283262,Auto,90,1.0,11430,5320,4760,2240,2000,2500,4760,2240,2400,2500,5440,2700,8050,2900,5250,4760,2240,2700,4340,3000,4760,2240,2380,2550,6120,1530,1530,4320
283068,283738,Twinblood Bite,170,1.0,11430,5320,4760,2240,2000,2500,4760,2240,2400,2500,5440,2700,8050,2900,5250,4760,2240,2700,4340,3000,4760,2240,2550,2550,6120,1530,1530,4320
284379,284999,Swiftskin's Coil,620,1.0,11430,5320,4760,2240,2000,2500,4760,2240,2400,2500,5440,2700,8050,2900,5250,4760,2240,2700,4960,3000,4760,2240,2550,2550,6120,1530,1530,4320
284970,285502,Auto,90,1.0,11520,5320,4760,2240,2000,2500,4760,2240,2400,2500,5440,2700,8050,2900,5250,4760,2240,2700,4960,3000,4760,2240,2550,2550,6120,1530,1530,4320
284999,285669,Twinblood Bite,170,1.0,11520,5320,4760,2240,2000,2500,4760,2240,2400,2500,5440,2700,8050,2900,5250,4760,2240,2700,4960,3000,4760,2240,2720,2550,6120,1530,1530,4320
285619,286239,Twinfang Bite,170,1.0,11520,5320,4760,2240,2000,2500,4760,2240,2400,2500,5440,2700,8050,2900,5250,4760,2240,2700,4960,3000,4760,2240,2720,2720,6120,1530,1530,4320
286929,287729,Uncoiled Fury,680,1.0,11520,5320,4760,2240,2000,2500,4760,2240,2400,2500,5440,2700,8050,2900,5250,4760,2240,2700,4960,3000,4760,2240,2720,2720,6800,1530,1530,4320
287210,287742,Auto,90,1.0,11610,5320,4760,2240,2000,2500,4760,2240,2400,2500,5440,2700,8050,2900,5250,4760,2240,2700,4960,3000,4760,2240,2720,2720,6800,1530,1530,4320
287549,288169,Uncoiled Twinfang,170,1.0,11610,5320,4760,2240,2000,2500,4760,2240,2400,2500,5440,2700,8050,2900,5250,4760,2240,2700,4960,3000,4760,2240,2720,2720,6800,1530,1700,4320
288169,289149,Uncoiled Twinblood,170,1.0,11610,5320,4760,2240,2000,2500,4760,2240,2400,2500,5440,2700,8050,2900,5250,4760,2240,2700,4960,3000,4760,2240,2720,2720,6800,1700,1700,4320
289450,289982,Auto,90,1.0,11700,5320,4760,2240,2000,2500,4760,2240,2400,2500,5440,2700,8050,2900,5250,4760,2240,2700,4960,3000,4760,2240,2720,2720,6800,1700,1700,4320
289900,290480,Vicewinder,540,1.0,11700,5320,4760,2240,2000,2500,4760,2240,2400,2500,5440,2700,8050,2900,5250,4760,2240,2700,4960,3000,4760,2240,2720,2720,6800,1700,1700,4860
291690,292222,Auto,90,1.0,11790,5320,4760,2240,2000,2500,4760,2240,2400,2500,5440,2700,8050,2900,5250,4760,2240,2700,4960,3000,4760,2240,2720,2720,6800,1700,1700,4860
292451,293431,Hunter's Coil,680,1.0,11790,5320,4760,2240,2000,2500,4760,2240,2400,2500,6120,2700,8050,2900,5250,4760,2240,2700,4960,3000,4760,2240,2720,2720,6800,1700,1700,4860
293071,293691,Twinfang Bite,170,1.0,11790,5320,4760,2240,2000,2500,4760,2240,2400,2500,6120,2700,8050,2900,5250,4760,2240,2700,4960,3000,4760,2240,2720,2890,6800,1700,1700,4860
293691,294361,Twinblood Bite,170,1.0,11790,5320,4760,2240,2000,2500,4760,2240,2400,2500,6120,2700,8050,2900,5250,4760,2240,2700,4960,3000,4760,2240,2890,2890,6800,1700,1700,4860
293930,294462,Auto,90,1.0,11880,5320,4760,2240,2000,2500,4760,2240,2400,2500,6120,2700,8050,2900,5250,4760,2240,2700,4960,3000,4760,2240,2890,2890,6800,1700,1700,4860
295001,295621,Swiftskin's Coil,620,1.0,11880,5320,4760,2240,2000,2500,4760,2240,2400,2500,6120,2700,8050,2900,5250,4760,2240,2700,5580,3000,4760,2240,2890,2890,6800,1700,1700,4860
295621,296291,Twinblood Bite,170,1.0,11880,5320,4760,2240,2000,2500,4760,2240,2400,2500,6120,2700,8050,2900,5250,4760,2240,2700,5580,3000,4760,2240,3060,2890,6800,1700,1700,4860
296170,296702,Auto,90,1.0,11970,5320,4760,2240,2000,2500,4760,2240,2400,2500,6120,2700,8050,2900,5250,4760,2240,2700,5580,3000,4760,2240,3060,2890,6800,1700,1700,4860
296241,296861,Twinfang Bite,170,1.0,11970,5320,4760,2240,2000,2500,4760,2240,2400,2500,6120,2700,8050,2900,5250,4760,2240,2700,5580,3000,4760,2240,3060,3060,6800,1700,1700,4860
297552,298352,Uncoiled Fury,680,1.0,11970,5320,4760,2240,2000,2500,4760,2240,2400,2500,6120,2700,8050,2900,5250,4760,2240,2700,5580,3000,4760,2240,3060,3060,7480,1700,1700,4860
298172,298792,Uncoiled Twinfang,170,1.0,11970,5320,4760,2240,2000,2500,4760,2240,2400,2500,6120,2700,8050,2900,5250,4760,2240,2700,5580,3000,4760,2240,3060,3060,7480,1700,1870,4860
298410,298942,Auto,90,1.0,12060,5320,4760,2240,2000,2500,4760,2240,2400,2500,6120,2700,8050,2900,5250,4760,2240,2700,5580,3000,4760,2240,3060,3060,7480,1700,1870,4860
298792,299772,Uncoiled Twinblood,170,1.0,12060,5320,4760,2240,2000,2500,4760,2240,2400,2500,6120,2700,8050,2900,5250,4760,2240,2700,5580,3000,4760,2240,3060,3060,7480,1870,1870,4860
300650,301182,Auto,90,1.0,12150,5320,4760,2240,2000,2500,4760,2240,2400,2500,6120,2700,8050,2900,5250,4760,2240,2700,5580,3000,4760,2240,3060,3060,7480,1870,1870,4860
300523,301683,Steel Fangs,300,1.0,12150,5320,4760,2240,2000,2500,4760,2240,2400,2500,6120,2700,8050,2900,5250,4760,2240,3000,5580,3000,4760,2240,3060,3060,7480,1870,1870,4860
302890,303422,Auto,90,1.0,12240,5320,4760,2240,2000,2500,4760,2240,2400,2500,6120,2700,8050,2900,5250,4760,2240,3000,5580,3000,4760,2240,3060,3060,7480,1870,1870,4860
302643,303533,Hunter's Sting,300,1.0,12240,5320,4760,2240,2000,2500,4760,2240,2400,2500,6120,3000,8050,2900,5250,4760,2240,3000,5580,3000,4760,2240,3060,3060,7480,1870,1870,4860
304763,305383,Flanksbane Fang,500,1.0,12240,5320,4760,2240,2500,2500,4760,2240,2400,2500,6120,3000,8050,2900,5250,4760,2240,3000,5580,3000,4760,2240,3060,3060,7480,1870,1870,4860
305130,305662,Auto,90,1.0,12330,5320,4760,2240,2500,2500,4760,2240,2400,2500,6120,3000,8050,2900,5250,4760,2240,3000,5580,3000,4760,2240,3060,3060,7480,1870,1870,4860
305383,307083,Death Rattle,280,1.0,12330,5600,4760,2240,2500,2500,4760,2240,2400,2500,6120,3000,8050,2900,5250,4760,2240,3000,5580,3000,4760,2240,3060,3060,7480,1870,1870,4860
306883,307503,Reawaken,750,1.0,12330,5600,4760,2240,2500,2500,4760,2240,2400,2500,6120,3000,8050,2900,6000,4760,2240,3000,5580,3000,4760,2240,3060,3060,7480,1870,1870,4860
307370,307902,Auto,90,1.0,12420,5600,4760,2240,2500,2500,4760,2240,2400,2500,6120,3000,8050,2900,6000,4760,2240,3000,5580,3000,4760,2240,3060,3060,7480,1870,1870,4860
309610,310142,Auto,90,1.0,12510,5600,4760,2240,2500,2500,4760,2240,2400,2500,6120,3000,8050,2900,6000,4760,2240,3000,5580,3000,4760,2240,3060,3060,7480,1870,1870,4860
308754,310454,First Generation,680,1.0,12510,5600,5440,2240,2500,2500,4760,2240,2400,2500,6120,3000,8050,2900,6000,4760,2240,3000,5580,3000,4760,2240,3060,3060,7480,1870,1870,4860
309374,310664,First Legacy,320,1.0,12510,5600,5440,2560,2500,2500,4760,2240,2400,2500,6120,3000,8050,2900,6000,4760,2240,3000,5580,3000,4760,2240,3060,3060,7480,1870,1870,4860
310455,311925,Second Generation,680,1.0,12510,5600,5440,2560,2500,2500,4760,2240,2400,2500,6120,3000,8050,2900,6000,5440,2240,3000,5580,3000,4760,2240,3060,3060,7480,1870,1870,4860
311075,312145,Second Legacy,320,1.0,12510,5600,5440,2560,2500,2500,4760,2240,2400,2500,6120,3000,8050,2900,6000,5440,2560,3000,5580,3000,4760,2240,3060,3060,7480,1870,1870,4860
311850,312382,Auto,90,1.0,12600,5600,5440,2560,2500,2500,4760,2240,2400,2500,6120,3000,8050,2900,6000,5440,2560,3000,5580,3000,4760,2240,3060,3060,7480,1870,1870,4860
312155,313625,Third Generation,680,1.0,12600,5600,5440,2560,2500,2500,4760,2240,2400,2500,6120,3000,8050,2900,6000,5440,2560,3000,5580,3000,5440,2240,3060,3060,7480,1870,1870,4860
312775,313985,Third Legacy,320,1.0,12600,5600,5440,2560,2500,2500,4760,2240,2400,2500,6120,3000,8050,2900,6000,5440,2560,3000,5580,3000,5440,2560,3060,3060,7480,1870,1870,4860
314090,314622,Auto,90,1.0,12690,5600,5440,2560,2500,2500,4760,2240,2400,2500,6120,3000,8050,2900,6000,5440,2560,3000,5580,3000,5440,2560,3060,3060,7480,1870,1870,4860
313856,315326,Fourth Generation,680,1.0,12690,5600,5440,2560,2500,2500,5440,2240,2400,2500,6120,3000,8050,2900,6000,5440,2560,3000,5580,3000,5440,2560,3060,3060,7480,1870,1870,4860
314476,315546,Fourth Legacy,320,1.0,12690,5600,5440,2560,2500,2500,5440,2560,2400,2500,6120,3000,8050,2900,6000,5440,2560,3000,5580,3000,5440,2560,3060,3060,7480,1870,1870,4860
316330,316862,Auto,90,1.0,12780,5600,5440,2560,2500,2500,5440,2560,2400,2500,6120,3000,8050,2900,6000,5440,2560,3000,5580,3000,5440,2560,3060,3060,7480,1870,1870,4860
315557,317887,Ouroboros,1150,1.0,12780,5600,5440,2560,2500,2500,5440,2560,2400,2500,6120,3000,9200,2900,6000,5440,2560,3000,5580,3000,5440,2560,3060,3060,7480,1870,1870,4860
318570,319102,Auto,90,1.0,12870,5600,5440,2560,2500,2500,5440,2560,2400,2500,6120,3000,9200,2900,6000,5440,2560,3000,5580,3000,5440,2560,3060,3060,7480,1870,1870,4860
318107,319397,Reaving Fangs,300,1.0,12870,5600,5440,2560,2500,2500,5440,2560,2400,2500,6120,3000,9200,3200,6000,5440,2560,3000,5580,3000,5440,2560,3060,3060,7480,1870,1870,4860
320810,321342,Auto,90,1.0,12960,5600,5440,2560,2500,2500,5440,2560,2400,2500,6120,3000,9200,3200,6000,5440,2560,3000,5580,3000,5440,2560,3060,3060,7480,1870,1870,4860
320227,321387,Swiftskin's Sting,300,1.0,12960,5600,5440,2560,2500,2500,5440,2560,2400,2500,6120,3000,9200,3200,6000,5440,2560,3000,5580,3300,5440,2560,3060,3060,7480,1870,1870,4860
322348,322968,Hindsbane Fang,500,1.0,12960,5600,5440,2560,2500,2500,5440,2560,2900,2500,6120,3000,9200,3200,6000,5440,2560,3000,5580,3300,5440,2560,3060,3060,7480,1870,1870,4860
323050,323582,Auto,90,1.0,13050,5600,5440,2560,2500,2500,5440,2560,2900,2500,6120,3000,9200,3200,6000,5440,2560,3000,5580,3300,5440,2560,3060,3060,7480,1870,1870,4860
322968,324668,Death Rattle,280,1.0,13050,5880,5440,2560,2500,2500,5440,2560,2900,2500,6120,3000,9200,3200,6000,5440,2560,3000,5580,3300,5440,2560,3060,3060,7480,1870,1870,4860
324468,325628,Steel Fangs,300,1.0,13050,5880,5440,2560,2500,2500,5440,2560,2900,2500,6120,3000,9200,3200,6000,5440,2560,3300,5580,3300,5440,2560,3060,3060,7480,1870,1870,4860
325290,325822,Auto,90,1.0,13140,5880,5440,2560,2500,2500,5440,2560,2900,2500,6120,3000,9200,3200,6000,5440,2560,3300,5580,3300,5440,2560,3060,3060,7480,1870,1870,4860
326588,327478,Hunter's Sting,300,1.0,13140,5880,5440,2560,2500,2500,5440,2560,2900,2500,6120,3300,9200,3200,6000,5440,2560,3300,5580,3300,5440,2560,3060,3060,7480,1870,1870,4860
327530,328062,Auto,90,1.0,13230,5880,5440,2560,2500,2500,5440,2560,2900,2500,6120,3300,9200,3200,6000,5440,2560,3300,5580,3300,5440,2560,3060,3060,7480,1870,1870,4860
328708,329328,Flanksting Strike,500,1.0,13230,5880,5440,2560,2500,3000,5440,2560,2900,2500,6120,3300,9200,3200,6000,5440,2560,3300,5580,3300,5440,2560,3060,3060,7480,1870,1870,4860
329770,330302,Auto,90,1.0,13320,5880,5440,2560,2500,3000,5440,2560,2900,2500,6120,3300,9200,3200,6000,5440,2560,3300,5580,3300,5440,2560,3060,3060,7480,1870,1870,4860
329328,331028,Death Rattle,280,1.0,13320,6160,5440,2560,2500,3000,5440,2560,2900,2500,6120,3300,9200,3200,6000,5440,2560,3300,5580,3300,5440,2560,3060,3060,7480,1870,1870,4860
330828,331628,Uncoiled Fury,680,1.0,13320,6160,5440,2560,2500,3000,5440,2560,2900,2500,6120,3300,9200,3200,6000,5440,2560,3300,5580,3300,5440,2560,3060,3060,8160,1870,1870,4860
331448,332068,Uncoiled Twinfang,170,1.0,13320,6160,5440,2560,2500,3000,5440,2560,2900,2500,6120,3300,9200,3200,6000,5440,2560,3300,5580,3300,5440,2560,3060,3060,8160,1870,2040,4860
332010,332542,Auto,90,1.0,13410,6160,5440,2560,2500,3000,5440,2560,2900,2500,6120,3300,9200,3200,6000,5440,2560,3300,5580,3300,5440,2560,3060,3060,8160,1870,2040,4860
332068,333048,Uncoiled Twinblood,170,1.0,13410,6160,5440,2560,2500,3000,5440,2560,2900,2500,6120,3300,9200,3200,6000,5440,2560,3300,5580,3300,5440,2560,3060,3060,8160,2040,2040,4860
334250,334782,Auto,90,1.0,13500,6160,5440,2560,2500,3000,5440,2560,2900,2500,6120,3300,9200,3200,6000,5440,2560,3300,5580,3300,5440,2560,3060,3060,8160,2040,2040,4860
333799,335089,Reaving Fangs,300,1.0,13500,6160,5440,2560,2500,3000,5440,2560,2900,2500,6120,3300,9200,3500,6000,5440,2560,3300,5580,3300,5440,2560,3060,3060,8160,2040,2040,4860
336490,337022,Auto,90,1.0,13590,6160,5440,2560,2500,3000,5440,2560,2900,2500,6120,3300,9200,3500,6000,5440,2560,3300,5580,3300,5440,2560,3060,3060,8160,2040,2040,4860
335919,337079,Swiftskin's Sting,300,1.0,13590,6160,5440,2560,2500,3000,5440,2560,2900,2500,6120,3300,9200,3500,6000,5440,2560,3300,5580,3600,5440,2560,3060,3060,8160,2040,2040,4860
338039,338659,Hindsting Strike,500,1.0,13590,6160,5440,2560,2500,3000,5440,2560,2900,3000,6120,3300,9200,3500,6000,5440,2560,3300,5580,3600,5440,2560,3060,3060,8160,2040,2040,4860
338730,339262,Auto,90,1.0,13680,6160,5440,2560,2500,3000,5440,2560,2900,3000,6120,3300,9200,3500,6000,5440,2560,3300,5580,3600,5440,2560,3060,3060,8160,2040,2040,4860
338659,340359,Death Rattle,280,1.0,13680,6440,5440,2560,2500,3000,5440,2560,2900,3000,6120,3300,9200,3500,6000,5440,2560,3300,5580,3600,5440,2560,3060,3060,8160,2040,2040,4860
340159,341319,Steel Fangs,300,1.0,13680,6440,5440,2560,2500,3000,5440,2560,2900,3000,6120,3300,9200,3500,6000,5440,2560,3600,5580,3600,5440,2560,3060,3060,8160,2040,2040,4860
340970,341502,Auto,90,1.0,13770,6440,5440,2560,2500,3000,5440,2560,2900,3000,6120,3300,9200,3500,6000,5440,2560,3600,5580,3600,5440,2560,3060,3060,8160,2040,2040,4860
342279,343169,Hunter's Sting,300,1.0,13770,6440,5440,2560,2500,3000,5440,2560,2900,3000,6120,3600,9200,3500,6000,5440,2560,3600,5580,3600,5440,2560,3060,3060,8160,2040,2040,4860
343210,343742,Auto,90,1.0,13860,6440,5440,2560,2500,3000,5440,2560,2900,3000,6120,3600,9200,3500,6000,5440,2560,3600,5580,3600,5440,2560,3060,3060,8160,2040,2040,4860
344400,345020,Flanksbane Fang,500,1.0,13860,6440,5440,2560,3000,3000,5440,2560,2900,3000,6120,3600,9200,3500,6000,5440,2560,3600,5580,3600,5440,2560,3060,3060,8160,2040,2040,4860
