sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Auto,Gekko,Gyofu,Higanbana,Higanbana (dot),Hissatsu: Gyoten,Hissatsu: Senei,Hissatsu: Shinten,Jinpu,Kaeshi: Namikiri,Kaeshi: Setsugekka,Kasha,Midare Setsugekka,Ogi Namikiri,Shifu,Shoha,Tendo Kaeshi Setsugekka,Tendo Setsugekka,Yukikaze,Zanshin
137780,145500,Higanbana (dot),50,1.0,5490,4620,3360,600,2150,200,2400,3500,1200,2000,2040,2940,2040,2000,1200,2560,4400,4400,2380,1880
145409,145941,Auto,90,1.0,5580,4620,3360,600,2150,200,2400,3500,1200,2000,2040,2940,2040,2000,1200,2560,4400,4400,2380,1880
145540,146160,Kasha,420,1.0,5580,4620,3360,600,2150,200,2400,3500,1200,2000,2040,3360,2040,2000,1200,2560,4400,4400,2380,1880
147699,148231,Auto,90,1.0,5670,4620,3360,600,2150,200,2400,3500,1200,2000,2040,3360,2040,2000,1200,2560,4400,4400,2380,1880
137780,148500,Higanbana (dot),50,1.0,5670,4620,3360,600,2200,200,2400,3500,1200,2000,2040,3360,2040,2000,1200,2560,4400,4400,2380,1880
147680,148530,Gyofu,240,1.0,5670,4620,3600,600,2200,200,2400,3500,1200,2000,2040,3360,2040,2000,1200,2560,4400,4400,2380,1880
149989,150521,Auto,90,1.0,5760,4620,3600,600,2200,200,2400,3500,1200,2000,2040,3360,2040,2000,1200,2560,4400,4400,2380,1880
149820,150620,Yukikaze,340,1.0,5760,4620,3600,600,2200,200,2400,3500,1200,2000,2040,3360,2040,2000,1200,2560,4400,4400,2720,1880
150440,151060,Hissatsu: Shinten,250,1.0,5760,4620,3600,600,2200,200,2400,3750,1200,2000,2040,3360,2040,2000,1200,2560,4400,4400,2720,1880
137780,151500,Higanbana (dot),50,1.0,5760,4620,3600,600,2250,200,2400,3750,1200,2000,2040,3360,2040,2000,1200,2560,4400,4400,2720,1880
152761,153381,Midare Setsugekka,680,1.0,5760,4620,3600,600,2250,200,2400,3750,1200,2000,2040,3360,2720,2000,1200,2560,4400,4400,2720,1880
153261,153793,Auto,90,1.0,5850,4620,3600,600,2250,200,2400,3750,1200,2000,2040,3360,2720,2000,1200,2560,4400,4400,2720,1880
137780,154500,Higanbana (dot),50,1.0,5850,4620,3600,600,2300,200,2400,3750,1200,2000,2040,3360,2720,2000,1200,2560,4400,4400,2720,1880
154101,154951,Gyofu,240,1.0,5850,4620,3840,600,2300,200,2400,3750,1200,2000,2040,3360,2720,2000,1200,2560,4400,4400,2720,1880
155551,156083,Auto,90,1.0,5940,4620,3840,600,2300,200,2400,3750,1200,2000,2040,3360,2720,2000,1200,2560,4400,4400,2720,1880
156241,157041,Yukikaze,340,1.0,5940,4620,3840,600,2300,200,2400,3750,1200,2000,2040,3360,2720,2000,1200,2560,4400,4400,3060,1880
137780,157500,Higanbana (dot),50,1.0,5940,4620,3840,600,2350,200,2400,3750,1200,2000,2040,3360,2720,2000,1200,2560,4400,4400,3060,1880
157841,158373,Auto,90,1.0,6030,4620,3840,600,2350,200,2400,3750,1200,2000,2040,3360,2720,2000,1200,2560,4400,4400,3060,1880
158381,159231,Gyofu,240,1.0,6030,4620,4080,600,2350,200,2400,3750,1200,2000,2040,3360,2720,2000,1200,2560,4400,4400,3060,1880
137780,160500,Higanbana (dot),50,1.0,6030,4620,4080,600,2400,200,2400,3750,1200,2000,2040,3360,2720,2000,1200,2560,4400,4400,3060,1880
160131,160663,Auto,90,1.0,6120,4620,4080,600,2400,200,2400,3750,1200,2000,2040,3360,2720,2000,1200,2560,4400,4400,3060,1880
160521,161141,Jinpu,300,1.0,6120,4620,4080,600,2400,200,2400,3750,1500,2000,2040,3360,2720,2000,1200,2560,4400,4400,3060,1880
162421,162953,Auto,90,1.0,6210,4620,4080,600,2400,200,2400,3750,1500,2000,2040,3360,2720,2000,1200,2560,4400,4400,3060,1880
162661,163421,Gekko,420,1.0,6210,5040,4080,600,2400,200,2400,3750,1500,2000,2040,3360,2720,2000,1200,2560,4400,4400,3060,1880
137780,163500,Higanbana (dot),50,1.0,6210,5040,4080,600,2450,200,2400,3750,1500,2000,2040,3360,2720,2000,1200,2560,4400,4400,3060,1880
164711,165243,Auto,90,1.0,6300,5040,4080,600,2450,200,2400,3750,1500,2000,2040,3360,2720,2000,1200,2560,4400,4400,3060,1880
164801,165651,Gyofu,240,1.0,6300,5040,4320,600,2450,200,2400,3750,1500,2000,2040,3360,2720,2000,1200,2560,4400,4400,3060,1880
137780,166500,Higanbana (dot),50,1.0,6300,5040,4320,600,2500,200,2400,3750,1500,2000,2040,3360,2720,2000,1200,2560,4400,4400,3060,1880
167001,167533,Auto,90,1.0,6390,5040,4320,600,2500,200,2400,3750,1500,2000,2040,3360,2720,2000,1200,2560,4400,4400,3060,1880
166942,167742,Shifu,300,1.0,6390,5040,4320,600,2500,200,2400,3750,1500,2000,2040,3360,2720,2000,1500,2560,4400,4400,3060,1880
137780,169500,Higanbana (dot),50,1.0,6390,5040,4320,600,2550,200,2400,3750,1500,2000,2040,3360,2720,2000,1500,2560,4400,4400,3060,1880
169082,169702,Kasha,420,1.0,6390,5040,4320,600,2550,200,2400,3750,1500,2000,2040,3780,2720,2000,1500,2560,4400,4400,3060,1880
169291,169823,Auto,90,1.0,6480,5040,4320,600,2550,200,2400,3750,1500,2000,2040,3780,2720,2000,1500,2560,4400,4400,3060,1880
171222,171842,Kaeshi: Setsugekka,680,1.0,6480,5040,4320,600,2550,200,2400,3750,1500,2000,2720,3780,2720,2000,1500,2560,4400,4400,3060,1880
171581,172113,Auto,90,1.0,6570,5040,4320,600,2550,200,2400,3750,1500,2000,2720,3780,2720,2000,1500,2560,4400,4400,3060,1880
137780,172500,Higanbana (dot),50,1.0,6570,5040,4320,600,2600,200,2400,3750,1500,2000,2720,3780,2720,2000,1500,2560,4400,4400,3060,1880
174162,174782,Midare Setsugekka,680,1.0,6570,5040,4320,600,2600,200,2400,3750,1500,2000,2720,3780,3400,2000,1500,2560,4400,4400,3060,1880
174662,175194,Auto,90,1.0,6660,5040,4320,600,2600,200,2400,3750,1500,2000,2720,3780,3400,2000,1500,2560,4400,4400,3060,1880
137780,175500,Higanbana (dot),50,1.0,6660,5040,4320,600,2650,200,2400,3750,1500,2000,2720,3780,3400,2000,1500,2560,4400,4400,3060,1880
175502,176352,Gyofu,240,1.0,6660,5040,4560,600,2650,200,2400,3750,1500,2000,2720,3780,3400,2000,1500,2560,4400,4400,3060,1880
176952,177484,Auto,90,1.0,6750,5040,4560,600,2650,200,2400,3750,1500,2000,2720,3780,3400,2000,1500,2560,4400,4400,3060,1880
177642,178442,Yukikaze,340,1.0,6750,5040,4560,600,2650,200,2400,3750,1500,2000,2720,3780,3400,2000,1500,2560,4400,4400,3400,1880
137780,178500,Higanbana (dot),50,1.0,6750,5040,4560,600,2700,200,2400,3750,1500,2000,2720,3780,3400,2000,1500,2560,4400,4400,3400,1880
179242,179774,Auto,90,1.0,6840,5040,4560,600,2700,200,2400,3750,1500,2000,2720,3780,3400,2000,1500,2560,4400,4400,3400,1880
179782,180632,Gyofu,240,1.0,6840,5040,4800,600,2700,200,2400,3750,1500,2000,2720,3780,3400,2000,1500,2560,4400,4400,3400,1880
180402,181022,Hissatsu: Shinten,250,1.0,6840,5040,4800,600,2700,200,2400,4000,1500,2000,2720,3780,3400,2000,1500,2560,4400,4400,3400,1880
137780,181500,Higanbana (dot),50,1.0,6840,5040,4800,600,2750,200,2400,4000,1500,2000,2720,3780,3400,2000,1500,2560,4400,4400,3400,1880
181532,182064,Auto,90,1.0,6930,5040,4800,600,2750,200,2400,4000,1500,2000,2720,3780,3400,2000,1500,2560,4400,4400,3400,1880
181923,182543,Jinpu,300,1.0,6930,5040,4800,600,2750,200,2400,4000,1800,2000,2720,3780,3400,2000,1500,2560,4400,4400,3400,1880
183822,184354,Auto,90,1.0,7020,5040,4800,600,2750,200,2400,4000,1800,2000,2720,3780,3400,2000,1500,2560,4400,4400,3400,1880
137780,184500,Higanbana (dot),50,1.0,7020,5040,4800,600,2800,200,2400,4000,1800,2000,2720,3780,3400,2000,1500,2560,4400,4400,3400,1880
184063,184823,Gekko,420,1.0,7020,5460,4800,600,2800,200,2400,4000,1800,2000,2720,3780,3400,2000,1500,2560,4400,4400,3400,1880
185303,185923,Hissatsu: Shinten,250,1.0,7020,5460,4800,600,2800,200,2400,4250,1800,2000,2720,3780,3400,2000,1500,2560,4400,4400,3400,1880
186112,186644,Auto,90,1.0,7110,5460,4800,600,2800,200,2400,4250,1800,2000,2720,3780,3400,2000,1500,2560,4400,4400,3400,1880
186203,186823,Kasha,420,1.0,7110,5460,4800,600,2800,200,2400,4250,1800,2000,2720,4200,3400,2000,1500,2560,4400,4400,3400,1880
137780,187500,Higanbana (dot),50,1.0,7110,5460,4800,600,2850,200,2400,4250,1800,2000,2720,4200,3400,2000,1500,2560,4400,4400,3400,1880
188402,188934,Auto,90,1.0,7200,5460,4800,600,2850,200,2400,4250,1800,2000,2720,4200,3400,2000,1500,2560,4400,4400,3400,1880
188343,188963,Kaeshi: Setsugekka,680,1.0,7200,5460,4800,600,2850,200,2400,4250,1800,2000,3400,4200,3400,2000,1500,2560,4400,4400,3400,1880
188963,189583,Hissatsu: Shinten,250,1.0,7200,5460,4800,600,2850,200,2400,4500,1800,2000,3400,4200,3400,2000,1500,2560,4400,4400,3400,1880
137780,190500,Higanbana (dot),50,1.0,7200,5460,4800,600,2900,200,2400,4500,1800,2000,3400,4200,3400,2000,1500,2560,4400,4400,3400,1880
191093,192123,Tendo Setsugekka,1100,1.0,7200,5460,4800,600,2900,200,2400,4500,1800,2000,3400,4200,3400,2000,1500,2560,4400,5500,3400,1880
191593,192125,Auto,90,1.0,7290,5460,4800,600,2900,200,2400,4500,1800,2000,3400,4200,3400,2000,1500,2560,4400,5500,3400,1880
191960,192630,Hissatsu: Senei,800,1.0,7290,5460,4800,600,2900,200,3200,4500,1800,2000,3400,4200,3400,2000,1500,2560,4400,5500,3400,1880
137780,193500,Higanbana (dot),50,1.0,7290,5460,4800,600,2950,200,3200,4500,1800,2000,3400,4200,3400,2000,1500,2560,4400,5500,3400,1880
192623,193653,Tendo Kaeshi Setsugekka,1100,1.0,7290,5460,4800,600,2950,200,3200,4500,1800,2000,3400,4200,3400,2000,1500,2560,5500,5500,3400,1880
193243,193823,Shoha,640,1.0,7290,5460,4800,600,2950,200,3200,4500,1800,2000,3400,4200,3400,2000,1500,3200,5500,5500,3400,1880
193883,194415,Auto,90,1.0,7380,5460,4800,600,2950,200,3200,4500,1800,2000,3400,4200,3400,2000,1500,3200,5500,5500,3400,1880
193863,194483,Hissatsu: Shinten,250,1.0,7380,5460,4800,600,2950,200,3200,4750,1800,2000,3400,4200,3400,2000,1500,3200,5500,5500,3400,1880
194763,195523,Gekko,420,1.0,7380,5880,4800,600,2950,200,3200,4750,1800,2000,3400,4200,3400,2000,1500,3200,5500,5500,3400,1880
137780,196500,Higanbana (dot),50,1.0,7380,5880,4800,600,3000,200,3200,4750,1800,2000,3400,4200,3400,2000,1500,3200,5500,5500,3400,1880
196173,196705,Auto,90,1.0,7470,5880,4800,600,3000,200,3200,4750,1800,2000,3400,4200,3400,2000,1500,3200,5500,5500,3400,1880
197704,198324,Higanbana,200,1.0,7470,5880,4800,800,3000,200,3200,4750,1800,2000,3400,4200,3400,2000,1500,3200,5500,5500,3400,1880
198463,198995,Auto,90,1.0,7560,5880,4800,800,3000,200,3200,4750,1800,2000,3400,4200,3400,2000,1500,3200,5500,5500,3400,1880
197704,199500,Higanbana (dot),50,1.0,7560,5880,4800,800,3050,200,3200,4750,1800,2000,3400,4200,3400,2000,1500,3200,5500,5500,3400,1880
199044,199664,Kasha,420,1.0,7560,5880,4800,800,3050,200,3200,4750,1800,2000,3400,4620,3400,2000,1500,3200,5500,5500,3400,1880
200753,201285,Auto,90,1.0,7650,5880,4800,800,3050,200,3200,4750,1800,2000,3400,4620,3400,2000,1500,3200,5500,5500,3400,1880
201184,202034,Gyofu,240,1.0,7650,5880,5040,800,3050,200,3200,4750,1800,2000,3400,4620,3400,2000,1500,3200,5500,5500,3400,1880
197704,202500,Higanbana (dot),50,1.0,7650,5880,5040,800,3100,200,3200,4750,1800,2000,3400,4620,3400,2000,1500,3200,5500,5500,3400,1880
203043,203575,Auto,90,1.0,7740,5880,5040,800,3100,200,3200,4750,1800,2000,3400,4620,3400,2000,1500,3200,5500,5500,3400,1880
203324,203944,Jinpu,300,1.0,7740,5880,5040,800,3100,200,3200,4750,2100,2000,3400,4620,3400,2000,1500,3200,5500,5500,3400,1880
197704,205500,Higanbana (dot),50,1.0,7740,5880,5040,800,3150,200,3200,4750,2100,2000,3400,4620,3400,2000,1500,3200,5500,5500,3400,1880
205333,205865,Auto,90,1.0,7830,5880,5040,800,3150,200,3200,4750,2100,2000,3400,4620,3400,2000,1500,3200,5500,5500,3400,1880
205464,206224,Gekko,420,1.0,7830,6300,5040,800,3150,200,3200,4750,2100,2000,3400,4620,3400,2000,1500,3200,5500,5500,3400,1880
207623,208155,Auto,90,1.0,7920,6300,5040,800,3150,200,3200,4750,2100,2000,3400,4620,3400,2000,1500,3200,5500,5500,3400,1880
207604,208454,Gyofu,240,1.0,7920,6300,5280,800,3150,200,3200,4750,2100,2000,3400,4620,3400,2000,1500,3200,5500,5500,3400,1880
197704,208500,Higanbana (dot),50,1.0,7920,6300,5280,800,3200,200,3200,4750,2100,2000,3400,4620,3400,2000,1500,3200,5500,5500,3400,1880
209913,210445,Auto,90,1.0,8010,6300,5280,800,3200,200,3200,4750,2100,2000,3400,4620,3400,2000,1500,3200,5500,5500,3400,1880
209744,210544,Yukikaze,340,1.0,8010,6300,5280,800,3200,200,3200,4750,2100,2000,3400,4620,3400,2000,1500,3200,5500,5500,3740,1880
197704,211500,Higanbana (dot),50,1.0,8010,6300,5280,800,3250,200,3200,4750,2100,2000,3400,4620,3400,2000,1500,3200,5500,5500,3740,1880
212685,213305,Midare Setsugekka,680,1.0,8010,6300,5280,800,3250,200,3200,4750,2100,2000,3400,4620,4080,2000,1500,3200,5500,5500,3740,1880
213185,213717,Auto,90,1.0,8100,6300,5280,800,3250,200,3200,4750,2100,2000,3400,4620,4080,2000,1500,3200,5500,5500,3740,1880
197704,214500,Higanbana (dot),50,1.0,8100,6300,5280,800,3300,200,3200,4750,2100,2000,3400,4620,4080,2000,1500,3200,5500,5500,3740,1880
214025,214875,Gyofu,240,1.0,8100,6300,5520,800,3300,200,3200,4750,2100,2000,3400,4620,4080,2000,1500,3200,5500,5500,3740,1880
215475,216007,Auto,90,1.0,8190,6300,5520,800,3300,200,3200,4750,2100,2000,3400,4620,4080,2000,1500,3200,5500,5500,3740,1880
216165,216965,Yukikaze,340,1.0,8190,6300,5520,800,3300,200,3200,4750,2100,2000,3400,4620,4080,2000,1500,3200,5500,5500,4080,1880
216785,217405,Hissatsu: Shinten,250,1.0,8190,6300,5520,800,3300,200,3200,5000,2100,2000,3400,4620,4080,2000,1500,3200,5500,5500,4080,1880
197704,217500,Higanbana (dot),50,1.0,8190,6300,5520,800,3350,200,3200,5000,2100,2000,3400,4620,4080,2000,1500,3200,5500,5500,4080,1880
217765,218297,Auto,90,1.0,8280,6300,5520,800,3350,200,3200,5000,2100,2000,3400,4620,4080,2000,1500,3200,5500,5500,4080,1880
218305,219155,Gyofu,240,1.0,8280,6300,5760,800,3350,200,3200,5000,2100,2000,3400,4620,4080,2000,1500,3200,5500,5500,4080,1880
197704,220500,Higanbana (dot),50,1.0,8280,6300,5760,800,3400,200,3200,5000,2100,2000,3400,4620,4080,2000,1500,3200,5500,5500,4080,1880
220055,220587,Auto,90,1.0,8370,6300,5760,800,3400,200,3200,5000,2100,2000,3400,4620,4080,2000,1500,3200,5500,5500,4080,1880
220445,221065,Jinpu,300,1.0,8370,6300,5760,800,3400,200,3200,5000,2400,2000,3400,4620,4080,2000,1500,3200,5500,5500,4080,1880
222345,222877,Auto,90,1.0,8460,6300,5760,800,3400,200,3200,5000,2400,2000,3400,4620,4080,2000,1500,3200,5500,5500,4080,1880
222585,223345,Gekko,420,1.0,8460,6720,5760,800,3400,200,3200,5000,2400,2000,3400,4620,4080,2000,1500,3200,5500,5500,4080,1880
197704,223500,Higanbana (dot),50,1.0,8460,6720,5760,800,3450,200,3200,5000,2400,2000,3400,4620,4080,2000,1500,3200,5500,5500,4080,1880
223205,223825,Hissatsu: Shinten,250,1.0,8460,6720,5760,800,3450,200,3200,5250,2400,2000,3400,4620,4080,2000,1500,3200,5500,5500,4080,1880
224635,225167,Auto,90,1.0,8550,6720,5760,800,3450,200,3200,5250,2400,2000,3400,4620,4080,2000,1500,3200,5500,5500,4080,1880
224725,225575,Gyofu,240,1.0,8550,6720,6000,800,3450,200,3200,5250,2400,2000,3400,4620,4080,2000,1500,3200,5500,5500,4080,1880
197704,226500,Higanbana (dot),50,1.0,8550,6720,6000,800,3500,200,3200,5250,2400,2000,3400,4620,4080,2000,1500,3200,5500,5500,4080,1880
226925,227457,Auto,90,1.0,8640,6720,6000,800,3500,200,3200,5250,2400,2000,3400,4620,4080,2000,1500,3200,5500,5500,4080,1880
226866,227666,Shifu,300,1.0,8640,6720,6000,800,3500,200,3200,5250,2400,2000,3400,4620,4080,2000,1800,3200,5500,5500,4080,1880
197704,229500,Higanbana (dot),50,1.0,8640,6720,6000,800,3550,200,3200,5250,2400,2000,3400,4620,4080,2000,1800,3200,5500,5500,4080,1880
229006,229626,Kasha,420,1.0,8640,6720,6000,800,3550,200,3200,5250,2400,2000,3400,5040,4080,2000,1800,3200,5500,5500,4080,1880
229215,229747,Auto,90,1.0,8730,6720,6000,800,3550,200,3200,5250,2400,2000,3400,5040,4080,2000,1800,3200,5500,5500,4080,1880
231146,231766,Kaeshi: Setsugekka,680,1.0,8730,6720,6000,800,3550,200,3200,5250,2400,2000,4080,5040,4080,2000,1800,3200,5500,5500,4080,1880
231505,232037,Auto,90,1.0,8820,6720,6000,800,3550,200,3200,5250,2400,2000,4080,5040,4080,2000,1800,3200,5500,5500,4080,1880
197704,232500,Higanbana (dot),50,1.0,8820,6720,6000,800,3600,200,3200,5250,2400,2000,4080,5040,4080,2000,1800,3200,5500,5500,4080,1880
234086,234706,Midare Setsugekka,680,1.0,8820,6720,6000,800,3600,200,3200,5250,2400,2000,4080,5040,4760,2000,1800,3200,5500,5500,4080,1880
234586,235118,Auto,90,1.0,8910,6720,6000,800,3600,200,3200,5250,2400,2000,4080,5040,4760,2000,1800,3200,5500,5500,4080,1880
197704,235500,Higanbana (dot),50,1.0,8910,6720,6000,800,3650,200,3200,5250,2400,2000,4080,5040,4760,2000,1800,3200,5500,5500,4080,1880
235426,236276,Gyofu,240,1.0,8910,6720,6240,800,3650,200,3200,5250,2400,2000,4080,5040,4760,2000,1800,3200,5500,5500,4080,1880
236046,236666,Hissatsu: Shinten,250,1.0,8910,6720,6240,800,3650,200,3200,5500,2400,2000,4080,5040,4760,2000,1800,3200,5500,5500,4080,1880
236876,237408,Auto,90,1.0,9000,6720,6240,800,3650,200,3200,5500,2400,2000,4080,5040,4760,2000,1800,3200,5500,5500,4080,1880
237566,238366,Yukikaze,340,1.0,9000,6720,6240,800,3650,200,3200,5500,2400,2000,4080,5040,4760,2000,1800,3200,5500,5500,4420,1880
197704,238500,Higanbana (dot),50,1.0,9000,6720,6240,800,3700,200,3200,5500,2400,2000,4080,5040,4760,2000,1800,3200,5500,5500,4420,1880
238186,238806,Hissatsu: Shinten,250,1.0,9000,6720,6240,800,3700,200,3200,5750,2400,2000,4080,5040,4760,2000,1800,3200,5500,5500,4420,1880
239166,239698,Auto,90,1.0,9090,6720,6240,800,3700,200,3200,5750,2400,2000,4080,5040,4760,2000,1800,3200,5500,5500,4420,1880
239706,240556,Gyofu,240,1.0,9090,6720,6480,800,3700,200,3200,5750,2400,2000,4080,5040,4760,2000,1800,3200,5500,5500,4420,1880
197704,241500,Higanbana (dot),50,1.0,9090,6720,6480,800,3750,200,3200,5750,2400,2000,4080,5040,4760,2000,1800,3200,5500,5500,4420,1880
241456,241988,Auto,90,1.0,9180,6720,6480,800,3750,200,3200,5750,2400,2000,4080,5040,4760,2000,1800,3200,5500,5500,4420,1880
241846,242466,Jinpu,300,1.0,9180,6720,6480,800,3750,200,3200,5750,2700,2000,4080,5040,4760,2000,1800,3200,5500,5500,4420,1880
243746,244278,Auto,90,1.0,9270,6720,6480,800,3750,200,3200,5750,2700,2000,4080,5040,4760,2000,1800,3200,5500,5500,4420,1880
197704,244500,Higanbana (dot),50,1.0,9270,6720,6480,800,3800,200,3200,5750,2700,2000,4080,5040,4760,2000,1800,3200,5500,5500,4420,1880
243987,244747,Gekko,420,1.0,9270,7140,6480,800,3800,200,3200,5750,2700,2000,4080,5040,4760,2000,1800,3200,5500,5500,4420,1880
246036,246568,Auto,90,1.0,9360,7140,6480,800,3800,200,3200,5750,2700,2000,4080,5040,4760,2000,1800,3200,5500,5500,4420,1880
246127,246747,Kasha,420,1.0,9360,7140,6480,800,3800,200,3200,5750,2700,2000,4080,5460,4760,2000,1800,3200,5500,5500,4420,1880
197704,247500,Higanbana (dot),50,1.0,9360,7140,6480,800,3850,200,3200,5750,2700,2000,4080,5460,4760,2000,1800,3200,5500,5500,4420,1880
248326,248858,Auto,90,1.0,9450,7140,6480,800,3850,200,3200,5750,2700,2000,4080,5460,4760,2000,1800,3200,5500,5500,4420,1880
248267,248887,Kaeshi: Setsugekka,680,1.0,9450,7140,6480,800,3850,200,3200,5750,2700,2000,4760,5460,4760,2000,1800,3200,5500,5500,4420,1880
248887,249467,Shoha,640,1.0,9450,7140,6480,800,3850,200,3200,5750,2700,2000,4760,5460,4760,2000,1800,3840,5500,5500,4420,1880
249507,250127,Hissatsu: Shinten,250,1.0,9450,7140,6480,800,3850,200,3200,6000,2700,2000,4760,5460,4760,2000,1800,3840,5500,5500,4420,1880
197704,250500,Higanbana (dot),50,1.0,9450,7140,6480,800,3900,200,3200,6000,2700,2000,4760,5460,4760,2000,1800,3840,5500,5500,4420,1880
251017,252047,Tendo Setsugekka,1100,1.0,9450,7140,6480,800,3900,200,3200,6000,2700,2000,4760,5460,4760,2000,1800,3840,5500,6600,4420,1880
251517,252049,Auto,90,1.0,9540,7140,6480,800,3900,200,3200,6000,2700,2000,4760,5460,4760,2000,1800,3840,5500,6600,4420,1880
251807,252427,Hissatsu: Shinten,250,1.0,9540,7140,6480,800,3900,200,3200,6250,2700,2000,4760,5460,4760,2000,1800,3840,5500,6600,4420,1880
197704,253500,Higanbana (dot),50,1.0,9540,7140,6480,800,3950,200,3200,6250,2700,2000,4760,5460,4760,2000,1800,3840,5500,6600,4420,1880
252547,253577,Tendo Kaeshi Setsugekka,1100,1.0,9540,7140,6480,800,3950,200,3200,6250,2700,2000,4760,5460,4760,2000,1800,3840,6600,6600,4420,1880
253167,253837,Hissatsu: Senei,800,1.0,9540,7140,6480,800,3950,200,4000,6250,2700,2000,4760,5460,4760,2000,1800,3840,6600,6600,4420,1880
253807,254339,Auto,90,1.0,9630,7140,6480,800,3950,200,4000,6250,2700,2000,4760,5460,4760,2000,1800,3840,6600,6600,4420,1880
254687,255447,Gekko,420,1.0,9630,7560,6480,800,3950,200,4000,6250,2700,2000,4760,5460,4760,2000,1800,3840,6600,6600,4420,1880
255307,256337,Zanshin,940,1.0,9630,7560,6480,800,3950,200,4000,6250,2700,2000,4760,5460,4760,2000,1800,3840,6600,6600,4420,2820
197704,256500,Higanbana (dot),50,1.0,9630,7560,6480,800,4000,200,4000,6250,2700,2000,4760,5460,4760,2000,1800,3840,6600,6600,4420,2820
256097,256629,Auto,90,1.0,9720,7560,6480,800,4000,200,4000,6250,2700,2000,4760,5460,4760,2000,1800,3840,6600,6600,4420,2820
257627,258247,Higanbana,200,1.0,9720,7560,6480,1000,4000,200,4000,6250,2700,2000,4760,5460,4760,2000,1800,3840,6600,6600,4420,2820
258228,258848,Hissatsu: Shinten,250,1.0,9720,7560,6480,1000,4000,200,4000,6500,2700,2000,4760,5460,4760,2000,1800,3840,6600,6600,4420,2820
258387,258919,Auto,90,1.0,9810,7560,6480,1000,4000,200,4000,6500,2700,2000,4760,5460,4760,2000,1800,3840,6600,6600,4420,2820
257627,259500,Higanbana (dot),50,1.0,9810,7560,6480,1000,4050,200,4000,6500,2700,2000,4760,5460,4760,2000,1800,3840,6600,6600,4420,2820
259768,260268,Ogi Namikiri,1000,1.0,9810,7560,6480,1000,4050,200,4000,6500,2700,2000,4760,5460,4760,3000,1800,3840,6600,6600,4420,2820
260677,261209,Auto,90,1.0,9900,7560,6480,1000,4050,200,4000,6500,2700,2000,4760,5460,4760,3000,1800,3840,6600,6600,4420,2820
261108,261598,Kaeshi: Namikiri,1000,1.0,9900,7560,6480,1000,4050,200,4000,6500,2700,3000,4760,5460,4760,3000,1800,3840,6600,6600,4420,2820
257627,262500,Higanbana (dot),50,1.0,9900,7560,6480,1000,4100,200,4000,6500,2700,3000,4760,5460,4760,3000,1800,3840,6600,6600,4420,2820
262967,263499,Auto,90,1.0,9990,7560,6480,1000,4100,200,4000,6500,2700,3000,4760,5460,4760,3000,1800,3840,6600,6600,4420,2820
263248,264008,Gekko,420,1.0,9990,7980,6480,1000,4100,200,4000,6500,2700,3000,4760,5460,4760,3000,1800,3840,6600,6600,4420,2820
263887,264467,Shoha,640,1.0,9990,7980,6480,1000,4100,200,4000,6500,2700,3000,4760,5460,4760,3000,1800,4480,6600,6600,4420,2820
257627,265500,Higanbana (dot),50,1.0,9990,7980,6480,1000,4150,200,4000,6500,2700,3000,4760,5460,4760,3000,1800,4480,6600,6600,4420,2820
265257,265789,Auto,90,1.0,10080,7980,6480,1000,4150,200,4000,6500,2700,3000,4760,5460,4760,3000,1800,4480,6600,6600,4420,2820
265388,266238,Gyofu,240,1.0,10080,7980,6720,1000,4150,200,4000,6500,2700,3000,4760,5460,4760,3000,1800,4480,6600,6600,4420,2820
266008,266628,Hissatsu: Shinten,250,1.0,10080,7980,6720,1000,4150,200,4000,6750,2700,3000,4760,5460,4760,3000,1800,4480,6600,6600,4420,2820
267547,268079,Auto,90,1.0,10170,7980,6720,1000,4150,200,4000,6750,2700,3000,4760,5460,4760,3000,1800,4480,6600,6600,4420,2820
267528,268328,Shifu,300,1.0,10170,7980,6720,1000,4150,200,4000,6750,2700,3000,4760,5460,4760,3000,2100,4480,6600,6600,4420,2820
257627,268500,Higanbana (dot),50,1.0,10170,7980,6720,1000,4200,200,4000,6750,2700,3000,4760,5460,4760,3000,2100,4480,6600,6600,4420,2820
269668,270288,Kasha,420,1.0,10170,7980,6720,1000,4200,200,4000,6750,2700,3000,4760,5880,4760,3000,2100,4480,6600,6600,4420,2820
269837,270369,Auto,90,1.0,10260,7980,6720,1000,4200,200,4000,6750,2700,3000,4760,5880,4760,3000,2100,4480,6600,6600,4420,2820
257627,271500,Higanbana (dot),50,1.0,10260,7980,6720,1000,4250,200,4000,6750,2700,3000,4760,5880,4760,3000,2100,4480,6600,6600,4420,2820
271808,272658,Gyofu,240,1.0,10260,7980,6960,1000,4250,200,4000,6750,2700,3000,4760,5880,4760,3000,2100,4480,6600,6600,4420,2820
272127,272659,Auto,90,1.0,10350,7980,6960,1000,4250,200,4000,6750,2700,3000,4760,5880,4760,3000,2100,4480,6600,6600,4420,2820
257627,274500,Higanbana (dot),50,1.0,10350,7980,6960,1000,4300,200,4000,6750,2700,3000,4760,5880,4760,3000,2100,4480,6600,6600,4420,2820
273949,274749,Yukikaze,340,1.0,10350,7980,6960,1000,4300,200,4000,6750,2700,3000,4760,5880,4760,3000,2100,4480,6600,6600,4760,2820
