sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Blizzard III,Blizzard IV,Despair,Fire III,Fire IV,Flare Star,High Thunder,Paradox,Thunder (dot),Xenoglossy
164263,165423,Fire IV,80595.0,0,173051,179078,497413,276121,3646637,930134,149832,644592,565726,1092533
160393,166500,Thunder (dot),10114.0,0,173051,179078,497413,276121,3646637,930134,149832,644592,575840,1092533
166913,167445,Auto,0.0,0,173051,179078,497413,276121,3646637,930134,149832,644592,575840,1092533
166413,167573,Fire IV,80696.0,0,173051,179078,497413,276121,3727333,930134,149832,644592,575840,1092533
160393,169500,Thunder (dot),10114.0,0,173051,179078,497413,276121,3727333,930134,149832,644592,585954,1092533
168563,169723,Fire IV,80696.0,0,173051,179078,497413,276121,3808029,930134,149832,644592,585954,1092533
171214,171746,Auto,0.0,0,173051,179078,497413,276121,3808029,930134,149832,644592,585954,1092533
170714,171874,Fire IV,80696.0,0,173051,179078,497413,276121,3888725,930134,149832,644592,585954,1092533
171644,172314,Paradox,80685.0,0,173051,179078,497413,276121,3888725,930134,149832,725277,585954,1092533
160393,172500,Thunder (dot),10114.0,0,173051,179078,497413,276121,3888725,930134,149832,725277,596068,1092533
173794,174414,Flare Star,134498.0,0,173051,179078,497413,276121,3888725,1064632,149832,725277,596068,1092533
174494,175026,Auto,0.0,0,173051,179078,497413,276121,3888725,1064632,149832,725277,596068,1092533
160393,175500,Thunder (dot),10114.0,0,173051,179078,497413,276121,3888725,1064632,149832,725277,606182,1092533
175944,176434,Despair,94145.0,0,173051,179078,591558,276121,3888725,1064632,149832,725277,606182,1092533
177774,178306,Auto,0.0,0,173051,179078,591558,276121,3888725,1064632,149832,725277,606182,1092533
160393,178500,Thunder (dot),10114.0,0,173051,179078,591558,276121,3888725,1064632,149832,725277,616296,1092533
178094,178934,Blizzard III,43323.0,0,216374,179078,591558,276121,3888725,1064632,149832,725277,616296,1092533
180244,181404,Blizzard IV,44831.0,0,216374,223909,591558,276121,3888725,1064632,149832,725277,616296,1092533
160393,181500,Thunder (dot),10114.0,0,216374,223909,591558,276121,3888725,1064632,149832,725277,626410,1092533
181054,181586,Auto,0.0,0,216374,223909,591558,276121,3888725,1064632,149832,725277,626410,1092533
182394,183064,Paradox,80685.0,0,216374,223909,591558,276121,3888725,1064632,149832,805962,626410,1092533
160393,184500,Thunder (dot),10114.0,0,216374,223909,591558,276121,3888725,1064632,149832,805962,636524,1092533
184334,184866,Auto,0.0,0,216374,223909,591558,276121,3888725,1064632,149832,805962,636524,1092533
184544,185834,Fire III,60651.0,0,216374,223909,591558,336772,3888725,1064632,149832,805962,636524,1092533
160393,187500,Thunder (dot),10114.0,0,216374,223909,591558,336772,3888725,1064632,149832,805962,646638,1092533
188414,188946,Auto,0.0,0,216374,223909,591558,336772,3888725,1064632,149832,805962,646638,1092533
187914,189074,Fire IV,80696.0,0,216374,223909,591558,336772,3969421,1064632,149832,805962,646638,1092533
160393,190500,Thunder (dot),10114.0,0,216374,223909,591558,336772,3969421,1064632,149832,805962,656752,1092533
190494,191254,High Thunder,22413.0,0,216374,223909,591558,336772,3969421,1064632,172245,805962,656752,1092533
192714,193246,Auto,0.0,0,216374,223909,591558,336772,3969421,1064632,172245,805962,656752,1092533
192214,193374,Fire IV,80696.0,0,216374,223909,591558,336772,4050117,1064632,172245,805962,656752,1092533
190494,193500,Thunder (dot),10127.0,0,216374,223909,591558,336772,4050117,1064632,172245,805962,666879,1092533
194364,195524,Fire IV,80696.0,0,216374,223909,591558,336772,4130813,1064632,172245,805962,666879,1092533
190494,196500,Thunder (dot),10127.0,0,216374,223909,591558,336772,4130813,1064632,172245,805962,677006,1092533
197014,197546,Auto,0.0,0,216374,223909,591558,336772,4130813,1064632,172245,805962,677006,1092533
196514,197674,Fire IV,80696.0,0,216374,223909,591558,336772,4211509,1064632,172245,805962,677006,1092533
190494,199500,Thunder (dot),10127.0,0,216374,223909,591558,336772,4211509,1064632,172245,805962,687133,1092533
198664,199824,Fire IV,80696.0,0,216374,223909,591558,336772,4292205,1064632,172245,805962,687133,1092533
201314,201846,Auto,0.0,0,216374,223909,591558,336772,4292205,1064632,172245,805962,687133,1092533
200814,201974,Fire IV,80696.0,0,216374,223909,591558,336772,4372901,1064632,172245,805962,687133,1092533
190494,202500,Thunder (dot),10127.0,0,216374,223909,591558,336772,4372901,1064632,172245,805962,697260,1092533
202964,203584,Flare Star,134094.0,0,216374,223909,591558,336772,4372901,1198726,172245,805962,697260,1092533
203894,204564,Paradox,80443.0,0,216374,223909,591558,336772,4372901,1198726,172245,886405,697260,1092533
204594,205126,Auto,0.0,0,216374,223909,591558,336772,4372901,1198726,172245,886405,697260,1092533
190494,205500,Thunder (dot),10127.0,0,216374,223909,591558,336772,4372901,1198726,172245,886405,707387,1092533
206044,206534,Despair,93862.0,0,216374,223909,685420,336772,4372901,1198726,172245,886405,707387,1092533
207874,208406,Auto,0.0,0,216374,223909,685420,336772,4372901,1198726,172245,886405,707387,1092533
190494,208500,Thunder (dot),10127.0,0,216374,223909,685420,336772,4372901,1198726,172245,886405,717514,1092533
208194,209034,Blizzard III,43192.0,0,259566,223909,685420,336772,4372901,1198726,172245,886405,717514,1092533
190494,211500,Thunder (dot),10127.0,0,259566,223909,685420,336772,4372901,1198726,172245,886405,727641,1092533
212064,212596,Auto,0.0,0,259566,223909,685420,336772,4372901,1198726,172245,886405,727641,1092533
211564,212724,Blizzard IV,44697.0,0,259566,268606,685420,336772,4372901,1198726,172245,886405,727641,1092533
212494,213164,Paradox,80443.0,0,259566,268606,685420,336772,4372901,1198726,172245,966848,727641,1092533
190494,214500,Thunder (dot),10127.0,0,259566,268606,685420,336772,4372901,1198726,172245,966848,737768,1092533
215344,215876,Auto,0.0,0,259566,268606,685420,336772,4372901,1198726,172245,966848,737768,1092533
214644,215934,Fire III,60469.0,0,259566,268606,685420,397241,4372901,1198726,172245,966848,737768,1092533
190494,217500,Thunder (dot),10127.0,0,259566,268606,685420,397241,4372901,1198726,172245,966848,747895,1092533
218624,219156,Auto,0.0,0,259566,268606,685420,397241,4372901,1198726,172245,966848,747895,1092533
218014,219174,Fire IV,80454.0,0,259566,268606,685420,397241,4453355,1198726,172245,966848,747895,1092533
190494,220500,Thunder (dot),10127.0,0,259566,268606,685420,397241,4453355,1198726,172245,966848,758022,1092533
220594,221354,High Thunder,22346.0,0,259566,268606,685420,397241,4453355,1198726,194591,966848,758022,1092533
222814,223346,Auto,0.0,0,259566,268606,685420,397241,4453355,1198726,194591,966848,758022,1092533
222314,223474,Fire IV,80454.0,0,259566,268606,685420,397241,4533809,1198726,194591,966848,758022,1092533
220594,223500,Thunder (dot),10096.0,0,259566,268606,685420,397241,4533809,1198726,194591,966848,768118,1092533
224464,225624,Fire IV,80454.0,0,259566,268606,685420,397241,4614263,1198726,194591,966848,768118,1092533
220594,226500,Thunder (dot),10096.0,0,259566,268606,685420,397241,4614263,1198726,194591,966848,778214,1092533
227114,227646,Auto,0.0,0,259566,268606,685420,397241,4614263,1198726,194591,966848,778214,1092533
226614,227774,Fire IV,80454.0,0,259566,268606,685420,397241,4694717,1198726,194591,966848,778214,1092533
220594,229500,Thunder (dot),10096.0,0,259566,268606,685420,397241,4694717,1198726,194591,966848,788310,1092533
228764,229924,Fire IV,80454.0,0,259566,268606,685420,397241,4775171,1198726,194591,966848,788310,1092533
231414,231946,Auto,0.0,0,259566,268606,685420,397241,4775171,1198726,194591,966848,788310,1092533
230914,232074,Fire IV,80454.0,0,259566,268606,685420,397241,4855625,1198726,194591,966848,788310,1092533
220594,232500,Thunder (dot),10096.0,0,259566,268606,685420,397241,4855625,1198726,194591,966848,798406,1092533
231844,232514,Paradox,80443.0,0,259566,268606,685420,397241,4855625,1198726,194591,1047291,798406,1092533
233994,234614,Xenoglossy,132593.0,0,259566,268606,685420,397241,4855625,1198726,194591,1047291,798406,1225126
234694,235226,Auto,0.0,0,259566,268606,685420,397241,4855625,1198726,194591,1047291,798406,1225126
220594,235500,Thunder (dot),10096.0,0,259566,268606,685420,397241,4855625,1198726,194591,1047291,808502,1225126
236144,236634,Despair,93862.0,0,259566,268606,779282,397241,4855625,1198726,194591,1047291,808502,1225126
220594,238500,Thunder (dot),10096.0,0,259566,268606,779282,397241,4855625,1198726,194591,1047291,818598,1225126
237974,238506,Auto,0.0,0,259566,268606,779282,397241,4855625,1198726,194591,1047291,818598,1225126
239514,240134,Flare Star,134094.0,0,259566,268606,779282,397241,4855625,1332820,194591,1047291,818598,1225126
220594,241500,Thunder (dot),10096.0,0,259566,268606,779282,397241,4855625,1332820,194591,1047291,828694,1225126
242164,242696,Auto,0.0,0,259566,268606,779282,397241,4855625,1332820,194591,1047291,828694,1225126
241664,242824,Fire IV,80595.0,0,259566,268606,779282,397241,4936220,1332820,194591,1047291,828694,1225126
242594,243264,Paradox,80584.0,0,259566,268606,779282,397241,4936220,1332820,194591,1127875,828694,1225126
220594,244500,Thunder (dot),10096.0,0,259566,268606,779282,397241,4936220,1332820,194591,1127875,838790,1225126
246254,246786,Auto,0.0,0,259566,268606,779282,397241,4936220,1332820,194591,1127875,838790,1225126
245754,246914,Fire IV,84625.0,0,259566,268606,779282,397241,5020845,1332820,194591,1127875,838790,1225126
220594,247500,Thunder (dot),10096.0,0,259566,268606,779282,397241,5020845,1332820,194591,1127875,848886,1225126
247944,248704,High Thunder,30274.0,0,259566,268606,779282,397241,5020845,1332820,224865,1127875,848886,1225126
249914,250446,Auto,0.0,0,259566,268606,779282,397241,5020845,1332820,224865,1127875,848886,1225126
247944,250500,Thunder (dot),13678.0,0,259566,268606,779282,397241,5020845,1332820,224865,1127875,862564,1225126
249414,250574,Fire IV,108996.0,0,259566,268606,779282,397241,5129841,1332820,224865,1127875,862564,1225126
