sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Fell Cleave,Heavy Swing,Inner Chaos,Maim,Onslaught,Primal Rend,Primal Ruination,Primal Wrath,Storm's Eye,Storm's Path,Upheaval
252675,253298,Fell Cleave,96232.0,694997,1751265,450400,921960,634745,143237,589056,521821,264725,357395,537331,348638
253300,253967,Onslaught,14426.0,694997,1751265,450400,921960,634745,157663,589056,521821,264725,357395,537331,348638
255175,255798,Fell Cleave,96232.0,694997,1847497,450400,921960,634745,157663,589056,521821,264725,357395,537331,348638
255397,255929,Auto,9669.0,704666,1847497,450400,921960,634745,157663,589056,521821,264725,357395,537331,348638
257675,258298,Fell Cleave,96232.0,704666,1943729,450400,921960,634745,157663,589056,521821,264725,357395,537331,348638
258757,259289,Auto,9669.0,714335,1943729,450400,921960,634745,157663,589056,521821,264725,357395,537331,348638
258300,259450,Primal Wrath,67338.0,714335,1943729,450400,921960,634745,157663,589056,521821,332063,357395,537331,348638
260175,261235,Primal Ruination,132739.0,714335,1943729,450400,921960,634745,157663,589056,654560,332063,357395,537331,348638
262117,262649,Auto,9669.0,724004,1943729,450400,921960,634745,157663,589056,654560,332063,357395,537331,348638
262675,263612,Inner Chaos,116144.0,724004,1943729,450400,1038104,634745,157663,589056,654560,332063,357395,537331,348638
265477,266009,Auto,9669.0,733673,1943729,450400,1038104,634745,157663,589056,654560,332063,357395,537331,348638
265175,266690,Storm's Path,48099.0,733673,1943729,450400,1038104,634745,157663,589056,654560,332063,357395,585430,348638
267675,268298,Fell Cleave,51589.0,733673,1995318,450400,1038104,634745,157663,589056,654560,332063,357395,585430,348638
268837,269369,Auto,8941.0,742614,1995318,450400,1038104,634745,157663,589056,654560,332063,357395,585430,348638
270175,270707,Heavy Swing,21341.0,742614,1995318,471741,1038104,634745,157663,589056,654560,332063,357395,585430,348638
272197,272729,Auto,8941.0,751555,1995318,471741,1038104,634745,157663,589056,654560,332063,357395,585430,348638
