sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Death Rattle,First Generation,First Legacy,Flanksbane Fang,Flanksting Strike,Fourth Generation,Fourth Legacy,Hindsbane Fang,Hindsting Strike,Hunter's Coil,Hunter's Sting,Ouroboros,Reaving Fangs,Reawaken,Second Generation,Second Legacy,Steel Fangs,Swiftskin's Coil,Swiftskin's Sting,Third Generation,Third Legacy,Twinblood Bite,Twinfang Bite,Uncoiled Fury,Uncoiled Twinblood,Uncoiled Twinfang,Vicewinder
66598,67398,Uncoiled Fury,76841.0,290753,65915,175089,82391,0,56500,175089,82391,48970,0,242589,33897,296110,20340,193112,175089,82391,33921,229747,30838,175089,82391,127557,125684,356591,66172,66589,182645
67218,67838,Uncoiled Twinfang,19208.0,290753,65915,175089,82391,0,56500,175089,82391,48970,0,242589,33897,296110,20340,193112,175089,82391,33921,229747,30838,175089,82391,127557,125684,356591,66172,85797,182645
67690,68222,Auto,8929.0,299682,65915,175089,82391,0,56500,175089,82391,48970,0,242589,33897,296110,20340,193112,175089,82391,33921,229747,30838,175089,82391,127557,125684,356591,66172,85797,182645
67838,68818,Uncoiled Twinblood,19208.0,299682,65915,175089,82391,0,56500,175089,82391,48970,0,242589,33897,296110,20340,193112,175089,82391,33921,229747,30838,175089,82391,127557,125684,356591,85380,85797,182645
69930,70462,Auto,8929.0,308611,65915,175089,82391,0,56500,175089,82391,48970,0,242589,33897,296110,20340,193112,175089,82391,33921,229747,30838,175089,82391,127557,125684,356591,85380,85797,182645
69569,70859,Reaving Fangs,33897.0,308611,65915,175089,82391,0,56500,175089,82391,48970,0,242589,33897,296110,54237,193112,175089,82391,33921,229747,30838,175089,82391,127557,125684,356591,85380,85797,182645
72170,72702,Auto,8929.0,317540,65915,175089,82391,0,56500,175089,82391,48970,0,242589,33897,296110,54237,193112,175089,82391,33921,229747,30838,175089,82391,127557,125684,356591,85380,85797,182645
71689,72849,Swiftskin's Sting,33897.0,317540,65915,175089,82391,0,56500,175089,82391,48970,0,242589,33897,296110,54237,193112,175089,82391,33921,229747,64735,175089,82391,127557,125684,356591,85380,85797,182645
73809,74429,Hindsting Strike,56500.0,317540,65915,175089,82391,0,56500,175089,82391,48970,56500,242589,33897,296110,54237,193112,175089,82391,33921,229747,64735,175089,82391,127557,125684,356591,85380,85797,182645
74410,74942,Auto,8929.0,326469,65915,175089,82391,0,56500,175089,82391,48970,56500,242589,33897,296110,54237,193112,175089,82391,33921,229747,64735,175089,82391,127557,125684,356591,85380,85797,182645
74429,76129,Death Rattle,31637.0,326469,97552,175089,82391,0,56500,175089,82391,48970,56500,242589,33897,296110,54237,193112,175089,82391,33921,229747,64735,175089,82391,127557,125684,356591,85380,85797,182645
75929,77089,Steel Fangs,33897.0,326469,97552,175089,82391,0,56500,175089,82391,48970,56500,242589,33897,296110,54237,193112,175089,82391,67818,229747,64735,175089,82391,127557,125684,356591,85380,85797,182645
76650,77182,Auto,8929.0,335398,97552,175089,82391,0,56500,175089,82391,48970,56500,242589,33897,296110,54237,193112,175089,82391,67818,229747,64735,175089,82391,127557,125684,356591,85380,85797,182645
78049,78939,Hunter's Sting,33897.0,335398,97552,175089,82391,0,56500,175089,82391,48970,56500,242589,67794,296110,54237,193112,175089,82391,67818,229747,64735,175089,82391,127557,125684,356591,85380,85797,182645
78890,79422,Auto,8929.0,344327,97552,175089,82391,0,56500,175089,82391,48970,56500,242589,67794,296110,54237,193112,175089,82391,67818,229747,64735,175089,82391,127557,125684,356591,85380,85797,182645
80169,80789,Flanksbane Fang,56500.0,344327,97552,175089,82391,56500,56500,175089,82391,48970,56500,242589,67794,296110,54237,193112,175089,82391,67818,229747,64735,175089,82391,127557,125684,356591,85380,85797,182645
81130,81662,Auto,8929.0,353256,97552,175089,82391,56500,56500,175089,82391,48970,56500,242589,67794,296110,54237,193112,175089,82391,67818,229747,64735,175089,82391,127557,125684,356591,85380,85797,182645
80789,82489,Death Rattle,31637.0,353256,129189,175089,82391,56500,56500,175089,82391,48970,56500,242589,67794,296110,54237,193112,175089,82391,67818,229747,64735,175089,82391,127557,125684,356591,85380,85797,182645
82289,83579,Reaving Fangs,33796.0,353256,129189,175089,82391,56500,56500,175089,82391,48970,56500,242589,67794,296110,88033,193112,175089,82391,67818,229747,64735,175089,82391,127557,125684,356591,85380,85797,182645
83370,83902,Auto,8903.0,362159,129189,175089,82391,56500,56500,175089,82391,48970,56500,242589,67794,296110,88033,193112,175089,82391,67818,229747,64735,175089,82391,127557,125684,356591,85380,85797,182645
84410,85570,Swiftskin's Sting,33796.0,362159,129189,175089,82391,56500,56500,175089,82391,48970,56500,242589,67794,296110,88033,193112,175089,82391,67818,229747,98531,175089,82391,127557,125684,356591,85380,85797,182645
85610,86142,Auto,8903.0,371062,129189,175089,82391,56500,56500,175089,82391,48970,56500,242589,67794,296110,88033,193112,175089,82391,67818,229747,98531,175089,82391,127557,125684,356591,85380,85797,182645
86530,87150,Hindsbane Fang,56331.0,371062,129189,175089,82391,56500,56500,175089,82391,105301,56500,242589,67794,296110,88033,193112,175089,82391,67818,229747,98531,175089,82391,127557,125684,356591,85380,85797,182645
87850,88382,Auto,8903.0,379965,129189,175089,82391,56500,56500,175089,82391,105301,56500,242589,67794,296110,88033,193112,175089,82391,67818,229747,98531,175089,82391,127557,125684,356591,85380,85797,182645
