sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Cascade,Dance of the Dawn,Double Standard Finish,Fan Dance,Fan Dance III,Fan Dance IV,Finishing Move,Fountain,Fountainfall,Last Dance,Quadruple Technical Finish,Reverse Cascade,Saber Dance,Starfall Dance,Tillana
72900,73340,Saber Dance,8327.0,265000,102257,170784,215434,27094,82495,138266,145163,113303,166614,162313,182613,129332,358477,179170,102468
72900,73520,Reverse Cascade,9056.0,265000,102257,170784,215434,27094,82495,138266,145163,113303,166614,162313,182613,138388,358477,179170,102468
72900,73700,Cascade,8232.0,265000,110489,170784,215434,27094,82495,138266,145163,113303,166614,162313,182613,138388,358477,179170,102468
72900,73880,Fountain,9790.0,265000,110489,170784,215434,27094,82495,138266,145163,123093,166614,162313,182613,138388,358477,179170,102468
72900,74110,Fountainfall,3278.0,265000,110489,170784,215434,27094,82495,138266,145163,123093,169892,162313,182613,138388,358477,179170,102468
73550,74170,Fan Dance,2100.0,265000,110489,170784,215434,29194,82495,138266,145163,123093,169892,162313,182613,138388,358477,179170,102468
74200,74820,Fan Dance III,1319.0,265000,110489,170784,215434,29194,83814,138266,145163,123093,169892,162313,182613,138388,358477,179170,102468
74810,75568,Auto,10105.0,275105,110489,170784,215434,29194,83814,138266,145163,123093,169892,162313,182613,138388,358477,179170,102468
75400,77450,Finishing Move,110344.0,275105,110489,170784,215434,29194,83814,138266,255507,123093,169892,162313,182613,138388,358477,179170,102468
77900,78340,Saber Dance,10143.0,275105,110489,170784,215434,29194,83814,138266,255507,123093,169892,162313,182613,138388,368620,179170,102468
77900,78520,Reverse Cascade,5244.0,275105,110489,170784,215434,29194,83814,138266,255507,123093,169892,162313,182613,143632,368620,179170,102468
77930,78688,Auto,10105.0,285210,110489,170784,215434,29194,83814,138266,255507,123093,169892,162313,182613,143632,368620,179170,102468
77900,78700,Cascade,8229.0,285210,118718,170784,215434,29194,83814,138266,255507,123093,169892,162313,182613,143632,368620,179170,102468
77900,78880,Fountain,10441.0,285210,118718,170784,215434,29194,83814,138266,255507,133534,169892,162313,182613,143632,368620,179170,102468
77900,79110,Fountainfall,5979.0,285210,118718,170784,215434,29194,83814,138266,255507,133534,175871,162313,182613,143632,368620,179170,102468
78550,79170,Fan Dance,1952.0,285210,118718,170784,215434,31146,83814,138266,255507,133534,175871,162313,182613,143632,368620,179170,102468
79200,79820,Fan Dance III,1205.0,285210,118718,170784,215434,31146,85019,138266,255507,133534,175871,162313,182613,143632,368620,179170,102468
80400,80840,Saber Dance,10662.0,285210,118718,170784,215434,31146,85019,138266,255507,133534,175871,162313,182613,143632,379282,179170,102468
80400,81020,Reverse Cascade,5284.0,285210,118718,170784,215434,31146,85019,138266,255507,133534,175871,162313,182613,148916,379282,179170,102468
80400,81200,Cascade,7661.0,285210,126379,170784,215434,31146,85019,138266,255507,133534,175871,162313,182613,148916,379282,179170,102468
80400,81380,Fountain,10455.0,285210,126379,170784,215434,31146,85019,138266,255507,143989,175871,162313,182613,148916,379282,179170,102468
