sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Aeolian Edge,Aeolian Edge (pet),Armor Crush,Armor Crush (pet),Auto,Bhavacakra,Dokumori,Dream Within a Dream,Fleeting Raiju,Fleeting Raiju (pet),Fuma Shuriken,Gust Slash,Gust Slash (pet),Hyosho Ranryu,Kunai's Bane,Phantom Kamaitachi (pet),Raiton,Spinning Edge,Spinning Edge (pet),Suiton,Tenri Jindo,Zesho Meppo
510608,511008,Gust Slash,400,1.0,19600,800,9000,640,20970,13000,2000,4860,16100,1280,2500,21600,800,11700,6300,4200,17020,16200,1280,8120,5500,3650
511196,511728,Auto,90,1.0,19600,800,9000,640,21060,13000,2000,4860,16100,1280,2500,21600,800,11700,6300,4200,17020,16200,1280,8120,5500,3650
512729,513349,Armor Crush,500,1.0,19600,800,9500,640,21060,13000,2000,4860,16100,1280,2500,21600,800,11700,6300,4200,17020,16200,1280,8120,5500,3650
513366,513898,Auto,90,1.0,19600,800,9500,640,21150,13000,2000,4860,16100,1280,2500,21600,800,11700,6300,4200,17020,16200,1280,8120,5500,3650
514849,515249,Spinning Edge,300,1.0,19600,800,9500,640,21150,13000,2000,4860,16100,1280,2500,21600,800,11700,6300,4200,17020,16500,1280,8120,5500,3650
515536,516068,Auto,90,1.0,19600,800,9500,640,21240,13000,2000,4860,16100,1280,2500,21600,800,11700,6300,4200,17020,16500,1280,8120,5500,3650
516969,517369,Gust Slash,400,1.0,19600,800,9500,640,21240,13000,2000,4860,16100,1280,2500,22000,800,11700,6300,4200,17020,16500,1280,8120,5500,3650
517706,518238,Auto,90,1.0,19600,800,9500,640,21330,13000,2000,4860,16100,1280,2500,22000,800,11700,6300,4200,17020,16500,1280,8120,5500,3650
519089,519709,Armor Crush,500,1.0,19600,800,10000,640,21330,13000,2000,4860,16100,1280,2500,22000,800,11700,6300,4200,17020,16500,1280,8120,5500,3650
519708,520328,Bhavacakra,400,1.0,19600,800,10000,640,21330,13400,2000,4860,16100,1280,2500,22000,800,11700,6300,4200,17020,16500,1280,8120,5500,3650
519876,520408,Auto,90,1.0,19600,800,10000,640,21420,13400,2000,4860,16100,1280,2500,22000,800,11700,6300,4200,17020,16500,1280,8120,5500,3650
521208,521608,Spinning Edge,300,1.0,19600,800,10000,640,21420,13400,2000,4860,16100,1280,2500,22000,800,11700,6300,4200,17020,16800,1280,8120,5500,3650
522046,522578,Auto,90,1.0,19600,800,10000,640,21510,13400,2000,4860,16100,1280,2500,22000,800,11700,6300,4200,17020,16800,1280,8120,5500,3650
523328,523728,Gust Slash,400,1.0,19600,800,10000,640,21510,13400,2000,4860,16100,1280,2500,22400,800,11700,6300,4200,17020,16800,1280,8120,5500,3650
524216,524748,Auto,90,1.0,19600,800,10000,640,21600,13400,2000,4860,16100,1280,2500,22400,800,11700,6300,4200,17020,16800,1280,8120,5500,3650
525449,525989,Aeolian Edge,560,1.0,20160,800,10000,640,21600,13400,2000,4860,16100,1280,2500,22400,800,11700,6300,4200,17020,16800,1280,8120,5500,3650
526386,526918,Auto,90,1.0,20160,800,10000,640,21690,13400,2000,4860,16100,1280,2500,22400,800,11700,6300,4200,17020,16800,1280,8120,5500,3650
527569,527969,Spinning Edge,300,1.0,20160,800,10000,640,21690,13400,2000,4860,16100,1280,2500,22400,800,11700,6300,4200,17020,17100,1280,8120,5500,3650
528556,529088,Auto,90,1.0,20160,800,10000,640,21780,13400,2000,4860,16100,1280,2500,22400,800,11700,6300,4200,17020,17100,1280,8120,5500,3650
529690,530090,Gust Slash,400,1.0,20160,800,10000,640,21780,13400,2000,4860,16100,1280,2500,22800,800,11700,6300,4200,17020,17100,1280,8120,5500,3650
530726,531258,Auto,90,1.0,20160,800,10000,640,21870,13400,2000,4860,16100,1280,2500,22800,800,11700,6300,4200,17020,17100,1280,8120,5500,3650
532896,533428,Auto,90,1.0,20160,800,10000,640,21960,13400,2000,4860,16100,1280,2500,22800,800,11700,6300,4200,17020,17100,1280,8120,5500,3650
533311,534291,Suiton,580,1.0,20160,800,10000,640,21960,13400,2000,4860,16100,1280,2500,22800,800,11700,6300,4200,17020,17100,1280,8700,5500,3650
534812,535352,Aeolian Edge,560,1.0,20720,800,10000,640,21960,13400,2000,4860,16100,1280,2500,22800,800,11700,6300,4200,17020,17100,1280,8700,5500,3650
535066,535598,Auto,90,1.0,20720,800,10000,640,22050,13400,2000,4860,16100,1280,2500,22800,800,11700,6300,4200,17020,17100,1280,8700,5500,3650
536932,537332,Spinning Edge,300,1.0,20720,800,10000,640,22050,13400,2000,4860,16100,1280,2500,22800,800,11700,6300,4200,17020,17400,1280,8700,5500,3650
537236,537768,Auto,90,1.0,20720,800,10000,640,22140,13400,2000,4860,16100,1280,2500,22800,800,11700,6300,4200,17020,17400,1280,8700,5500,3650
539052,539452,Gust Slash,400,1.0,20720,800,10000,640,22140,13400,2000,4860,16100,1280,2500,23200,800,11700,6300,4200,17020,17400,1280,8700,5500,3650
539406,539938,Auto,90,1.0,20720,800,10000,640,22230,13400,2000,4860,16100,1280,2500,23200,800,11700,6300,4200,17020,17400,1280,8700,5500,3650
541172,541712,Aeolian Edge,560,1.0,21280,800,10000,640,22230,13400,2000,4860,16100,1280,2500,23200,800,11700,6300,4200,17020,17400,1280,8700,5500,3650
541576,542108,Auto,90,1.0,21280,800,10000,640,22320,13400,2000,4860,16100,1280,2500,23200,800,11700,6300,4200,17020,17400,1280,8700,5500,3650
543292,543692,Spinning Edge,300,1.0,21280,800,10000,640,22320,13400,2000,4860,16100,1280,2500,23200,800,11700,6300,4200,17020,17700,1280,8700,5500,3650
543746,544278,Auto,90,1.0,21280,800,10000,640,22410,13400,2000,4860,16100,1280,2500,23200,800,11700,6300,4200,17020,17700,1280,8700,5500,3650
545412,545812,Gust Slash,400,1.0,21280,800,10000,640,22410,13400,2000,4860,16100,1280,2500,23600,800,11700,6300,4200,17020,17700,1280,8700,5500,3650
545916,546448,Auto,90,1.0,21280,800,10000,640,22500,13400,2000,4860,16100,1280,2500,23600,800,11700,6300,4200,17020,17700,1280,8700,5500,3650
547620,547620,Aeolian Edge (pet),160,1.0,21280,960,10000,640,22500,13400,2000,4860,16100,1280,2500,23600,800,11700,6300,4200,17020,17700,1280,8700,5500,3650
547532,548072,Aeolian Edge,560,1.0,21840,960,10000,640,22500,13400,2000,4860,16100,1280,2500,23600,800,11700,6300,4200,17020,17700,1280,8700,5500,3650
548086,548618,Auto,90,1.0,21840,960,10000,640,22590,13400,2000,4860,16100,1280,2500,23600,800,11700,6300,4200,17020,17700,1280,8700,5500,3650
548381,549671,Kunai's Bane,700,1.0,21840,960,10000,640,22590,13400,2000,4860,16100,1280,2500,23600,800,11700,7000,4200,17020,17700,1280,8700,5500,3650
550256,550788,Auto,90,1.0,21840,960,10000,640,22680,13400,2000,4860,16100,1280,2500,23600,800,11700,7000,4200,17020,17700,1280,8700,5500,3650
550654,551274,Hyosho Ranryu,1300,1.0,21840,960,10000,640,22680,13400,2000,4860,16100,1280,2500,23600,800,13000,7000,4200,17020,17700,1280,8700,5500,3650
551274,551894,Bhavacakra,400,1.0,21840,960,10000,640,22680,13800,2000,4860,16100,1280,2500,23600,800,13000,7000,4200,17020,17700,1280,8700,5500,3650
552426,552958,Auto,90,1.0,21840,960,10000,640,22770,13800,2000,4860,16100,1280,2500,23600,800,13000,7000,4200,17020,17700,1280,8700,5500,3650
552154,553714,Phantom Kamaitachi (pet),700,1.0,21840,960,10000,640,22770,13800,2000,4860,16100,1280,2500,23600,800,13000,7000,4900,17020,17700,1280,8700,5500,3650
554596,555128,Auto,90,1.0,21840,960,10000,640,22860,13800,2000,4860,16100,1280,2500,23600,800,13000,7000,4900,17020,17700,1280,8700,5500,3650
555275,555985,Raiton,740,1.0,21840,960,10000,640,22860,13800,2000,4860,16100,1280,2500,23600,800,13000,7000,4900,17760,17700,1280,8700,5500,3650
556766,557298,Auto,90,1.0,21840,960,10000,640,22950,13800,2000,4860,16100,1280,2500,23600,800,13000,7000,4900,17760,17700,1280,8700,5500,3650
556776,557536,Fleeting Raiju,700,1.0,21840,960,10000,640,22950,13800,2000,4860,16800,1280,2500,23600,800,13000,7000,4900,17760,17700,1280,8700,5500,3650
557624,557624,Fleeting Raiju (pet),160,1.0,21840,960,10000,640,22950,13800,2000,4860,16800,1440,2500,23600,800,13000,7000,4900,17760,17700,1280,8700,5500,3650
557396,558096,Dream Within a Dream,180,1.0,21840,960,10000,640,22950,13800,2000,5040,16800,1440,2500,23600,800,13000,7000,4900,17760,17700,1280,8700,5500,3650
557396,558246,Dream Within a Dream,180,1.0,21840,960,10000,640,22950,13800,2000,5220,16800,1440,2500,23600,800,13000,7000,4900,17760,17700,1280,8700,5500,3650
557396,558396,Dream Within a Dream,180,1.0,21840,960,10000,640,22950,13800,2000,5400,16800,1440,2500,23600,800,13000,7000,4900,17760,17700,1280,8700,5500,3650
558936,559468,Auto,90,1.0,21840,960,10000,640,23040,13800,2000,5400,16800,1440,2500,23600,800,13000,7000,4900,17760,17700,1280,8700,5500,3650
559897,560607,Raiton,740,1.0,21840,960,10000,640,23040,13800,2000,5400,16800,1440,2500,23600,800,13000,7000,4900,18500,17700,1280,8700,5500,3650
561106,561638,Auto,90,1.0,21840,960,10000,640,23130,13800,2000,5400,16800,1440,2500,23600,800,13000,7000,4900,18500,17700,1280,8700,5500,3650
561397,562157,Fleeting Raiju,700,1.0,21840,960,10000,640,23130,13800,2000,5400,17500,1440,2500,23600,800,13000,7000,4900,18500,17700,1280,8700,5500,3650
562245,562245,Fleeting Raiju (pet),160,1.0,21840,960,10000,640,23130,13800,2000,5400,17500,1600,2500,23600,800,13000,7000,4900,18500,17700,1280,8700,5500,3650
563605,563605,Spinning Edge (pet),160,1.0,21840,960,10000,640,23130,13800,2000,5400,17500,1600,2500,23600,800,13000,7000,4900,18500,17700,1440,8700,5500,3650
563276,563808,Auto,90,1.0,21840,960,10000,640,23220,13800,2000,5400,17500,1600,2500,23600,800,13000,7000,4900,18500,17700,1440,8700,5500,3650
563517,563917,Spinning Edge,300,1.0,21840,960,10000,640,23220,13800,2000,5400,17500,1600,2500,23600,800,13000,7000,4900,18500,18000,1440,8700,5500,3650
565725,565725,Gust Slash (pet),160,1.0,21840,960,10000,640,23220,13800,2000,5400,17500,1600,2500,23600,960,13000,7000,4900,18500,18000,1440,8700,5500,3650
565446,565978,Auto,90,1.0,21840,960,10000,640,23310,13800,2000,5400,17500,1600,2500,23600,960,13000,7000,4900,18500,18000,1440,8700,5500,3650
565637,566037,Gust Slash,400,1.0,21840,960,10000,640,23310,13800,2000,5400,17500,1600,2500,24000,960,13000,7000,4900,18500,18000,1440,8700,5500,3650
567616,568148,Auto,90,1.0,21840,960,10000,640,23400,13800,2000,5400,17500,1600,2500,24000,960,13000,7000,4900,18500,18000,1440,8700,5500,3650
567758,568378,Armor Crush,500,1.0,21840,960,10500,640,23400,13800,2000,5400,17500,1600,2500,24000,960,13000,7000,4900,18500,18000,1440,8700,5500,3650
568378,568998,Bhavacakra,400,1.0,21840,960,10500,640,23400,14200,2000,5400,17500,1600,2500,24000,960,13000,7000,4900,18500,18000,1440,8700,5500,3650
569878,570278,Spinning Edge,300,1.0,21840,960,10500,640,23400,14200,2000,5400,17500,1600,2500,24000,960,13000,7000,4900,18500,18300,1440,8700,5500,3650
569786,570318,Auto,90,1.0,21840,960,10500,640,23490,14200,2000,5400,17500,1600,2500,24000,960,13000,7000,4900,18500,18300,1440,8700,5500,3650
571998,572398,Gust Slash,400,1.0,21840,960,10500,640,23490,14200,2000,5400,17500,1600,2500,24400,960,13000,7000,4900,18500,18300,1440,8700,5500,3650
571956,572488,Auto,90,1.0,21840,960,10500,640,23580,14200,2000,5400,17500,1600,2500,24400,960,13000,7000,4900,18500,18300,1440,8700,5500,3650
574126,574658,Auto,90,1.0,21840,960,10500,640,23670,14200,2000,5400,17500,1600,2500,24400,960,13000,7000,4900,18500,18300,1440,8700,5500,3650
574118,574658,Aeolian Edge,560,1.0,22400,960,10500,640,23670,14200,2000,5400,17500,1600,2500,24400,960,13000,7000,4900,18500,18300,1440,8700,5500,3650
576238,576638,Spinning Edge,300,1.0,22400,960,10500,640,23670,14200,2000,5400,17500,1600,2500,24400,960,13000,7000,4900,18500,18600,1440,8700,5500,3650
576296,576828,Auto,90,1.0,22400,960,10500,640,23760,14200,2000,5400,17500,1600,2500,24400,960,13000,7000,4900,18500,18600,1440,8700,5500,3650
578358,578758,Gust Slash,400,1.0,22400,960,10500,640,23760,14200,2000,5400,17500,1600,2500,24800,960,13000,7000,4900,18500,18600,1440,8700,5500,3650
578466,578998,Auto,90,1.0,22400,960,10500,640,23850,14200,2000,5400,17500,1600,2500,24800,960,13000,7000,4900,18500,18600,1440,8700,5500,3650
580478,581098,Armor Crush,500,1.0,22400,960,11000,640,23850,14200,2000,5400,17500,1600,2500,24800,960,13000,7000,4900,18500,18600,1440,8700,5500,3650
580636,581168,Auto,90,1.0,22400,960,11000,640,23940,14200,2000,5400,17500,1600,2500,24800,960,13000,7000,4900,18500,18600,1440,8700,5500,3650
581098,581718,Bhavacakra,400,1.0,22400,960,11000,640,23940,14600,2000,5400,17500,1600,2500,24800,960,13000,7000,4900,18500,18600,1440,8700,5500,3650
582598,582998,Spinning Edge,300,1.0,22400,960,11000,640,23940,14600,2000,5400,17500,1600,2500,24800,960,13000,7000,4900,18500,18900,1440,8700,5500,3650
582806,583338,Auto,90,1.0,22400,960,11000,640,24030,14600,2000,5400,17500,1600,2500,24800,960,13000,7000,4900,18500,18900,1440,8700,5500,3650
584719,585119,Gust Slash,400,1.0,22400,960,11000,640,24030,14600,2000,5400,17500,1600,2500,25200,960,13000,7000,4900,18500,18900,1440,8700,5500,3650
584976,585508,Auto,90,1.0,22400,960,11000,640,24120,14600,2000,5400,17500,1600,2500,25200,960,13000,7000,4900,18500,18900,1440,8700,5500,3650
586839,587379,Aeolian Edge,560,1.0,22960,960,11000,640,24120,14600,2000,5400,17500,1600,2500,25200,960,13000,7000,4900,18500,18900,1440,8700,5500,3650
587146,587678,Auto,90,1.0,22960,960,11000,640,24210,14600,2000,5400,17500,1600,2500,25200,960,13000,7000,4900,18500,18900,1440,8700,5500,3650
588959,589359,Spinning Edge,300,1.0,22960,960,11000,640,24210,14600,2000,5400,17500,1600,2500,25200,960,13000,7000,4900,18500,19200,1440,8700,5500,3650
589316,589848,Auto,90,1.0,22960,960,11000,640,24300,14600,2000,5400,17500,1600,2500,25200,960,13000,7000,4900,18500,19200,1440,8700,5500,3650
591079,591479,Gust Slash,400,1.0,22960,960,11000,640,24300,14600,2000,5400,17500,1600,2500,25600,960,13000,7000,4900,18500,19200,1440,8700,5500,3650
591486,592018,Auto,90,1.0,22960,960,11000,640,24390,14600,2000,5400,17500,1600,2500,25600,960,13000,7000,4900,18500,19200,1440,8700,5500,3650
593656,594188,Auto,90,1.0,22960,960,11000,640,24480,14600,2000,5400,17500,1600,2500,25600,960,13000,7000,4900,18500,19200,1440,8700,5500,3650
594701,595681,Suiton,580,1.0,22960,960,11000,640,24480,14600,2000,5400,17500,1600,2500,25600,960,13000,7000,4900,18500,19200,1440,9280,5500,3650
595826,596358,Auto,90,1.0,22960,960,11000,640,24570,14600,2000,5400,17500,1600,2500,25600,960,13000,7000,4900,18500,19200,1440,9280,5500,3650
596201,596741,Aeolian Edge,560,1.0,23520,960,11000,640,24570,14600,2000,5400,17500,1600,2500,25600,960,13000,7000,4900,18500,19200,1440,9280,5500,3650
597996,598528,Auto,90,1.0,23520,960,11000,640,24660,14600,2000,5400,17500,1600,2500,25600,960,13000,7000,4900,18500,19200,1440,9280,5500,3650
598321,598721,Spinning Edge,300,1.0,23520,960,11000,640,24660,14600,2000,5400,17500,1600,2500,25600,960,13000,7000,4900,18500,19500,1440,9280,5500,3650
600166,600698,Auto,90,1.0,23520,960,11000,640,24750,14600,2000,5400,17500,1600,2500,25600,960,13000,7000,4900,18500,19500,1440,9280,5500,3650
600441,600841,Gust Slash,400,1.0,23520,960,11000,640,24750,14600,2000,5400,17500,1600,2500,26000,960,13000,7000,4900,18500,19500,1440,9280,5500,3650
601061,601681,Bhavacakra,400,1.0,23520,960,11000,640,24750,15000,2000,5400,17500,1600,2500,26000,960,13000,7000,4900,18500,19500,1440,9280,5500,3650
602336,602868,Auto,90,1.0,23520,960,11000,640,24840,15000,2000,5400,17500,1600,2500,26000,960,13000,7000,4900,18500,19500,1440,9280,5500,3650
602561,603101,Aeolian Edge,560,1.0,24080,960,11000,640,24840,15000,2000,5400,17500,1600,2500,26000,960,13000,7000,4900,18500,19500,1440,9280,5500,3650
604506,605038,Auto,90,1.0,24080,960,11000,640,24930,15000,2000,5400,17500,1600,2500,26000,960,13000,7000,4900,18500,19500,1440,9280,5500,3650
604682,605082,Spinning Edge,300,1.0,24080,960,11000,640,24930,15000,2000,5400,17500,1600,2500,26000,960,13000,7000,4900,18500,19800,1440,9280,5500,3650
606089,607159,Dokumori,400,1.0,24080,960,11000,640,24930,15000,2400,5400,17500,1600,2500,26000,960,13000,7000,4900,18500,19800,1440,9280,5500,3650
606802,607202,Gust Slash,400,1.0,24080,960,11000,640,24930,15000,2400,5400,17500,1600,2500,26400,960,13000,7000,4900,18500,19800,1440,9280,5500,3650
606676,607208,Auto,90,1.0,24080,960,11000,640,25020,15000,2400,5400,17500,1600,2500,26400,960,13000,7000,4900,18500,19800,1440,9280,5500,3650
608846,609378,Auto,90,1.0,24080,960,11000,640,25110,15000,2400,5400,17500,1600,2500,26400,960,13000,7000,4900,18500,19800,1440,9280,5500,3650
608381,609671,Kunai's Bane,700,1.0,24080,960,11000,640,25110,15000,2400,5400,17500,1600,2500,26400,960,13000,7700,4900,18500,19800,1440,9280,5500,3650
610002,610622,Hyosho Ranryu,1300,1.0,24080,960,11000,640,25110,15000,2400,5400,17500,1600,2500,26400,960,14300,7700,4900,18500,19800,1440,9280,5500,3650
611016,611548,Auto,90,1.0,24080,960,11000,640,25200,15000,2400,5400,17500,1600,2500,26400,960,14300,7700,4900,18500,19800,1440,9280,5500,3650
610622,611652,Zesho Meppo,700,1.0,24080,960,11000,640,25200,15000,2400,5400,17500,1600,2500,26400,960,14300,7700,4900,18500,19800,1440,9280,5500,4350
612503,613213,Raiton,740,1.0,24080,960,11000,640,25200,15000,2400,5400,17500,1600,2500,26400,960,14300,7700,4900,19240,19800,1440,9280,5500,4350
613186,613718,Auto,90,1.0,24080,960,11000,640,25290,15000,2400,5400,17500,1600,2500,26400,960,14300,7700,4900,19240,19800,1440,9280,5500,4350
614004,614894,Fuma Shuriken,500,1.0,24080,960,11000,640,25290,15000,2400,5400,17500,1600,3000,26400,960,14300,7700,4900,19240,19800,1440,9280,5500,4350
615005,615715,Raiton,740,1.0,24080,960,11000,640,25290,15000,2400,5400,17500,1600,3000,26400,960,14300,7700,4900,19980,19800,1440,9280,5500,4350
616006,616538,Auto,90,1.0,24080,960,11000,640,25380,15000,2400,5400,17500,1600,3000,26400,960,14300,7700,4900,19980,19800,1440,9280,5500,4350
616626,616981,Tenri Jindo,1100,1.0,24080,960,11000,640,25380,15000,2400,5400,17500,1600,3000,26400,960,14300,7700,4900,19980,19800,1440,9280,6600,4350
616006,616986,Suiton,580,1.0,24080,960,11000,640,25380,15000,2400,5400,17500,1600,3000,26400,960,14300,7700,4900,19980,19800,1440,9860,6600,4350
617506,618266,Fleeting Raiju,700,1.0,24080,960,11000,640,25380,15000,2400,5400,18200,1600,3000,26400,960,14300,7700,4900,19980,19800,1440,9860,6600,4350
618176,618708,Auto,90,1.0,24080,960,11000,640,25470,15000,2400,5400,18200,1600,3000,26400,960,14300,7700,4900,19980,19800,1440,9860,6600,4350
618126,618826,Dream Within a Dream,180,1.0,24080,960,11000,640,25470,15000,2400,5580,18200,1600,3000,26400,960,14300,7700,4900,19980,19800,1440,9860,6600,4350
618126,618976,Dream Within a Dream,180,1.0,24080,960,11000,640,25470,15000,2400,5760,18200,1600,3000,26400,960,14300,7700,4900,19980,19800,1440,9860,6600,4350
618126,619126,Dream Within a Dream,180,1.0,24080,960,11000,640,25470,15000,2400,5940,18200,1600,3000,26400,960,14300,7700,4900,19980,19800,1440,9860,6600,4350
618746,619366,Bhavacakra,400,1.0,24080,960,11000,640,25470,15400,2400,5940,18200,1600,3000,26400,960,14300,7700,4900,19980,19800,1440,9860,6600,4350
619626,620386,Fleeting Raiju,700,1.0,24080,960,11000,640,25470,15400,2400,5940,18900,1600,3000,26400,960,14300,7700,4900,19980,19800,1440,9860,6600,4350
620346,620878,Auto,90,1.0,24080,960,11000,640,25560,15400,2400,5940,18900,1600,3000,26400,960,14300,7700,4900,19980,19800,1440,9860,6600,4350
620866,621486,Bhavacakra,550,1.0,24080,960,11000,640,25560,15950,2400,5940,18900,1600,3000,26400,960,14300,7700,4900,19980,19800,1440,9860,6600,4350
622516,623048,Auto,90,1.0,24080,960,11000,640,25650,15950,2400,5940,18900,1600,3000,26400,960,14300,7700,4900,19980,19800,1440,9860,6600,4350
622748,623458,Raiton,740,1.0,24080,960,11000,640,25650,15950,2400,5940,18900,1600,3000,26400,960,14300,7700,4900,20720,19800,1440,9860,6600,4350
624248,625008,Fleeting Raiju,700,1.0,24080,960,11000,640,25650,15950,2400,5940,19600,1600,3000,26400,960,14300,7700,4900,20720,19800,1440,9860,6600,4350
624686,625218,Auto,90,1.0,24080,960,11000,640,25740,15950,2400,5940,19600,1600,3000,26400,960,14300,7700,4900,20720,19800,1440,9860,6600,4350
626368,626908,Aeolian Edge,560,1.0,24640,960,11000,640,25740,15950,2400,5940,19600,1600,3000,26400,960,14300,7700,4900,20720,19800,1440,9860,6600,4350
626856,627388,Auto,90,1.0,24640,960,11000,640,25830,15950,2400,5940,19600,1600,3000,26400,960,14300,7700,4900,20720,19800,1440,9860,6600,4350
628488,628888,Spinning Edge,300,1.0,24640,960,11000,640,25830,15950,2400,5940,19600,1600,3000,26400,960,14300,7700,4900,20720,20100,1440,9860,6600,4350
629026,629558,Auto,90,1.0,24640,960,11000,640,25920,15950,2400,5940,19600,1600,3000,26400,960,14300,7700,4900,20720,20100,1440,9860,6600,4350
630608,631008,Gust Slash,400,1.0,24640,960,11000,640,25920,15950,2400,5940,19600,1600,3000,26800,960,14300,7700,4900,20720,20100,1440,9860,6600,4350
631196,631728,Auto,90,1.0,24640,960,11000,640,26010,15950,2400,5940,19600,1600,3000,26800,960,14300,7700,4900,20720,20100,1440,9860,6600,4350
632729,633349,Armor Crush,500,1.0,24640,960,11500,640,26010,15950,2400,5940,19600,1600,3000,26800,960,14300,7700,4900,20720,20100,1440,9860,6600,4350
633366,633898,Auto,90,1.0,24640,960,11500,640,26100,15950,2400,5940,19600,1600,3000,26800,960,14300,7700,4900,20720,20100,1440,9860,6600,4350
634849,635249,Spinning Edge,300,1.0,24640,960,11500,640,26100,15950,2400,5940,19600,1600,3000,26800,960,14300,7700,4900,20720,20400,1440,9860,6600,4350
635536,636068,Auto,90,1.0,24640,960,11500,640,26190,15950,2400,5940,19600,1600,3000,26800,960,14300,7700,4900,20720,20400,1440,9860,6600,4350
637057,637057,Gust Slash (pet),160,1.0,24640,960,11500,640,26190,15950,2400,5940,19600,1600,3000,26800,1120,14300,7700,4900,20720,20400,1440,9860,6600,4350
636969,637369,Gust Slash,400,1.0,24640,960,11500,640,26190,15950,2400,5940,19600,1600,3000,27200,1120,14300,7700,4900,20720,20400,1440,9860,6600,4350
637706,638238,Auto,90,1.0,24640,960,11500,640,26280,15950,2400,5940,19600,1600,3000,27200,1120,14300,7700,4900,20720,20400,1440,9860,6600,4350
639177,639177,Armor Crush (pet),160,1.0,24640,960,11500,800,26280,15950,2400,5940,19600,1600,3000,27200,1120,14300,7700,4900,20720,20400,1440,9860,6600,4350
639089,639709,Armor Crush,500,1.0,24640,960,12000,800,26280,15950,2400,5940,19600,1600,3000,27200,1120,14300,7700,4900,20720,20400,1440,9860,6600,4350
639876,640408,Auto,90,1.0,24640,960,12000,800,26370,15950,2400,5940,19600,1600,3000,27200,1120,14300,7700,4900,20720,20400,1440,9860,6600,4350
641297,641297,Spinning Edge (pet),160,1.0,24640,960,12000,800,26370,15950,2400,5940,19600,1600,3000,27200,1120,14300,7700,4900,20720,20400,1600,9860,6600,4350
641209,641609,Spinning Edge,300,1.0,24640,960,12000,800,26370,15950,2400,5940,19600,1600,3000,27200,1120,14300,7700,4900,20720,20700,1600,9860,6600,4350
642046,642578,Auto,90,1.0,24640,960,12000,800,26460,15950,2400,5940,19600,1600,3000,27200,1120,14300,7700,4900,20720,20700,1600,9860,6600,4350
643417,643417,Gust Slash (pet),160,1.0,24640,960,12000,800,26460,15950,2400,5940,19600,1600,3000,27200,1280,14300,7700,4900,20720,20700,1600,9860,6600,4350
643329,643729,Gust Slash,400,1.0,24640,960,12000,800,26460,15950,2400,5940,19600,1600,3000,27600,1280,14300,7700,4900,20720,20700,1600,9860,6600,4350
644216,644748,Auto,90,1.0,24640,960,12000,800,26550,15950,2400,5940,19600,1600,3000,27600,1280,14300,7700,4900,20720,20700,1600,9860,6600,4350
645537,645537,Aeolian Edge (pet),160,1.0,24640,1120,12000,800,26550,15950,2400,5940,19600,1600,3000,27600,1280,14300,7700,4900,20720,20700,1600,9860,6600,4350
645449,645989,Aeolian Edge,560,1.0,25200,1120,12000,800,26550,15950,2400,5940,19600,1600,3000,27600,1280,14300,7700,4900,20720,20700,1600,9860,6600,4350
646386,646918,Auto,90,1.0,25200,1120,12000,800,26640,15950,2400,5940,19600,1600,3000,27600,1280,14300,7700,4900,20720,20700,1600,9860,6600,4350
647569,647969,Spinning Edge,300,1.0,25200,1120,12000,800,26640,15950,2400,5940,19600,1600,3000,27600,1280,14300,7700,4900,20720,21000,1600,9860,6600,4350
648556,649088,Auto,90,1.0,25200,1120,12000,800,26730,15950,2400,5940,19600,1600,3000,27600,1280,14300,7700,4900,20720,21000,1600,9860,6600,4350
649690,650090,Gust Slash,400,1.0,25200,1120,12000,800,26730,15950,2400,5940,19600,1600,3000,28000,1280,14300,7700,4900,20720,21000,1600,9860,6600,4350
650726,651258,Auto,90,1.0,25200,1120,12000,800,26820,15950,2400,5940,19600,1600,3000,28000,1280,14300,7700,4900,20720,21000,1600,9860,6600,4350
651810,652350,Aeolian Edge,560,1.0,25760,1120,12000,800,26820,15950,2400,5940,19600,1600,3000,28000,1280,14300,7700,4900,20720,21000,1600,9860,6600,4350
652896,653428,Auto,90,1.0,25760,1120,12000,800,26910,15950,2400,5940,19600,1600,3000,28000,1280,14300,7700,4900,20720,21000,1600,9860,6600,4350
655066,655598,Auto,90,1.0,25760,1120,12000,800,27000,15950,2400,5940,19600,1600,3000,28000,1280,14300,7700,4900,20720,21000,1600,9860,6600,4350
655431,656411,Suiton,580,1.0,25760,1120,12000,800,27000,15950,2400,5940,19600,1600,3000,28000,1280,14300,7700,4900,20720,21000,1600,10440,6600,4350
656051,656671,Bhavacakra,400,1.0,25760,1120,12000,800,27000,16350,2400,5940,19600,1600,3000,28000,1280,14300,7700,4900,20720,21000,1600,10440,6600,4350
656932,657332,Spinning Edge,300,1.0,25760,1120,12000,800,27000,16350,2400,5940,19600,1600,3000,28000,1280,14300,7700,4900,20720,21300,1600,10440,6600,4350
657236,657768,Auto,90,1.0,25760,1120,12000,800,27090,16350,2400,5940,19600,1600,3000,28000,1280,14300,7700,4900,20720,21300,1600,10440,6600,4350
659052,659452,Gust Slash,400,1.0,25760,1120,12000,800,27090,16350,2400,5940,19600,1600,3000,28400,1280,14300,7700,4900,20720,21300,1600,10440,6600,4350
659406,659938,Auto,90,1.0,25760,1120,12000,800,27180,16350,2400,5940,19600,1600,3000,28400,1280,14300,7700,4900,20720,21300,1600,10440,6600,4350
