sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Aero in Green,Auto,Blizzard in Cyan,Clawed Muse,Comet in Black,Fanged Muse,Fire in Red,Hammer Brush,Hammer Stamp,Holy in White,Mog of the Ages,Polishing Hammer,Pom Muse,Rainbow Drip,Retribution of the Madeen,Star Prism,Stone in Yellow,Thunder in Magenta,Water in Blue,Winged Muse
177504,178344,Fire in Red,66293.0,286377,0,779585,225552,640352,108258,331149,642129,619772,77144,322341,658776,225552,471626,197479,389429,532852,344428,461890,293161
178924,179456,Auto,0.0,286377,0,779585,225552,640352,108258,331149,642129,619772,77144,322341,658776,225552,471626,197479,389429,532852,344428,461890,293161
180004,180894,Aero in Green,71692.0,358069,0,779585,225552,640352,108258,331149,642129,619772,77144,322341,658776,225552,471626,197479,389429,532852,344428,461890,293161
182504,183484,Water in Blue,77092.0,358069,0,779585,225552,640352,108258,331149,642129,619772,77144,322341,658776,225552,471626,197479,389429,532852,344428,538982,293161
183004,183536,Auto,0.0,358069,0,779585,225552,640352,108258,331149,642129,619772,77144,322341,658776,225552,471626,197479,389429,532852,344428,538982,293161
185004,185844,Fire in Red,66293.0,358069,0,779585,225552,640352,108258,397442,642129,619772,77144,322341,658776,225552,471626,197479,389429,532852,344428,538982,293161
185964,186496,Auto,0.0,358069,0,779585,225552,640352,108258,397442,642129,619772,77144,322341,658776,225552,471626,197479,389429,532852,344428,538982,293161
187504,188394,Aero in Green,71692.0,429761,0,779585,225552,640352,108258,397442,642129,619772,77144,322341,658776,225552,471626,197479,389429,532852,344428,538982,293161
188924,189456,Auto,0.0,429761,0,779585,225552,640352,108258,397442,642129,619772,77144,322341,658776,225552,471626,197479,389429,532852,344428,538982,293161
190004,190984,Water in Blue,77092.0,429761,0,779585,225552,640352,108258,397442,642129,619772,77144,322341,658776,225552,471626,197479,389429,532852,344428,616074,293161
193304,194054,Blizzard in Cyan,116324.0,429761,0,895909,225552,640352,108258,397442,642129,619772,77144,322341,658776,225552,471626,197479,389429,532852,344428,616074,293161
193804,194336,Auto,0.0,429761,0,895909,225552,640352,108258,397442,642129,619772,77144,322341,658776,225552,471626,197479,389429,532852,344428,616074,293161
196604,197404,Stone in Yellow,121790.0,429761,0,895909,225552,640352,108258,397442,642129,619772,77144,322341,658776,225552,471626,197479,389429,654642,344428,616074,293161
197104,197636,Auto,0.0,429761,0,895909,225552,640352,108258,397442,642129,619772,77144,322341,658776,225552,471626,197479,389429,654642,344428,616074,293161
199904,200754,Thunder in Magenta,127189.0,429761,0,895909,225552,640352,108258,397442,642129,619772,77144,322341,658776,225552,471626,197479,389429,654642,471617,616074,293161
200404,200936,Auto,0.0,429761,0,895909,225552,640352,108258,397442,642129,619772,77144,322341,658776,225552,471626,197479,389429,654642,471617,616074,293161
202404,203244,Fire in Red,66089.0,429761,0,895909,225552,640352,108258,463531,642129,619772,77144,322341,658776,225552,471626,197479,389429,654642,471617,616074,293161
203364,203896,Auto,0.0,429761,0,895909,225552,640352,108258,463531,642129,619772,77144,322341,658776,225552,471626,197479,389429,654642,471617,616074,293161
204904,205794,Aero in Green,71472.0,501233,0,895909,225552,640352,108258,463531,642129,619772,77144,322341,658776,225552,471626,197479,389429,654642,471617,616074,293161
206324,206856,Auto,0.0,501233,0,895909,225552,640352,108258,463531,642129,619772,77144,322341,658776,225552,471626,197479,389429,654642,471617,616074,293161
207404,208384,Water in Blue,76854.0,501233,0,895909,225552,640352,108258,463531,642129,619772,77144,322341,658776,225552,471626,197479,389429,654642,471617,692928,293161
209284,209816,Auto,0.0,501233,0,895909,225552,640352,108258,463531,642129,619772,77144,322341,658776,225552,471626,197479,389429,654642,471617,692928,293161
208904,210284,Hammer Stamp,130154.0,501233,0,895909,225552,640352,108258,463531,642129,749926,77144,322341,658776,225552,471626,197479,389429,654642,471617,692928,293161
