sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Abdomen Tear,Auto,Blasting Zone,Bow Shock,Bow Shock (dot),Brutal Shell,Burst Strike,Double Down,Eye Gouge,Gnashing Fang,Hypervelocity,Jugular Rip,Keen Edge,Lion Heart,Noble Blood,Reign of Beasts,Savage Claw,Solid Barrel,Sonic Break,Sonic Break (dot),Wicked Talon
620625,621427,Jugular Rip,220,1.0,5460,19980,16800,1650,3180,13680,9660,11000,6300,9680,4140,4840,10800,11000,9900,8800,10500,16560,3400,6000,11760
610625,622500,Bow Shock (dot),60,1.0,5460,19980,16800,1650,3240,13680,9660,11000,6300,9680,4140,4840,10800,11000,9900,8800,10500,16560,3400,6000,11760
622493,623025,Auto,90,1.0,5460,20070,16800,1650,3240,13680,9660,11000,6300,9680,4140,4840,10800,11000,9900,8800,10500,16560,3400,6000,11760
622500,623125,Savage Claw,500,1.0,5460,20070,16800,1650,3240,13680,9660,11000,6300,9680,4140,4840,10800,11000,9900,8800,11000,16560,3400,6000,11760
623125,623882,Abdomen Tear,260,1.0,5720,20070,16800,1650,3240,13680,9660,11000,6300,9680,4140,4840,10800,11000,9900,8800,11000,16560,3400,6000,11760
610625,625500,Bow Shock (dot),60,1.0,5720,20070,16800,1650,3300,13680,9660,11000,6300,9680,4140,4840,10800,11000,9900,8800,11000,16560,3400,6000,11760
625000,625581,Sonic Break,340,1.0,5720,20070,16800,1650,3300,13680,9660,11000,6300,9680,4140,4840,10800,11000,9900,8800,11000,16560,3740,6000,11760
625293,625825,Auto,90,1.0,5720,20160,16800,1650,3300,13680,9660,11000,6300,9680,4140,4840,10800,11000,9900,8800,11000,16560,3740,6000,11760
625000,628500,Sonic Break (dot),120,1.0,5720,20160,16800,1650,3300,13680,9660,11000,6300,9680,4140,4840,10800,11000,9900,8800,11000,16560,3740,6120,11760
628093,628625,Auto,90,1.0,5720,20250,16800,1650,3300,13680,9660,11000,6300,9680,4140,4840,10800,11000,9900,8800,11000,16560,3740,6120,11760
627500,628662,Wicked Talon,560,1.0,5720,20250,16800,1650,3300,13680,9660,11000,6300,9680,4140,4840,10800,11000,9900,8800,11000,16560,3740,6120,12320
628125,629106,Eye Gouge,300,1.0,5720,20250,16800,1650,3300,13680,9660,11000,6600,9680,4140,4840,10800,11000,9900,8800,11000,16560,3740,6120,12320
630000,630893,Keen Edge,300,1.0,5720,20250,16800,1650,3300,13680,9660,11000,6600,9680,4140,4840,11100,11000,9900,8800,11000,16560,3740,6120,12320
630893,631425,Auto,90,1.0,5720,20340,16800,1650,3300,13680,9660,11000,6600,9680,4140,4840,11100,11000,9900,8800,11000,16560,3740,6120,12320
625000,631500,Sonic Break (dot),120,1.0,5720,20340,16800,1650,3300,13680,9660,11000,6600,9680,4140,4840,11100,11000,9900,8800,11000,16560,3740,6240,12320
632500,633574,Brutal Shell,380,1.0,5720,20340,16800,1650,3300,14060,9660,11000,6600,9680,4140,4840,11100,11000,9900,8800,11000,16560,3740,6240,12320
633693,634225,Auto,90,1.0,5720,20430,16800,1650,3300,14060,9660,11000,6600,9680,4140,4840,11100,11000,9900,8800,11000,16560,3740,6240,12320
625000,634500,Sonic Break (dot),120,1.0,5720,20430,16800,1650,3300,14060,9660,11000,6600,9680,4140,4840,11100,11000,9900,8800,11000,16560,3740,6360,12320
635000,636653,Solid Barrel,460,1.0,5720,20430,16800,1650,3300,14060,9660,11000,6600,9680,4140,4840,11100,11000,9900,8800,11000,17020,3740,6360,12320
636493,637025,Auto,90,1.0,5720,20520,16800,1650,3300,14060,9660,11000,6600,9680,4140,4840,11100,11000,9900,8800,11000,17020,3740,6360,12320
625000,637500,Sonic Break (dot),120,1.0,5720,20520,16800,1650,3300,14060,9660,11000,6600,9680,4140,4840,11100,11000,9900,8800,11000,17020,3740,6480,12320
637500,638214,Burst Strike,420,1.0,5720,20520,16800,1650,3300,14060,10080,11000,6600,9680,4140,4840,11100,11000,9900,8800,11000,17020,3740,6480,12320
638125,638883,Hypervelocity,180,1.0,5720,20520,16800,1650,3300,14060,10080,11000,6600,9680,4320,4840,11100,11000,9900,8800,11000,17020,3740,6480,12320
639293,639825,Auto,90,1.0,5720,20610,16800,1650,3300,14060,10080,11000,6600,9680,4320,4840,11100,11000,9900,8800,11000,17020,3740,6480,12320
625000,640500,Sonic Break (dot),120,1.0,5720,20610,16800,1650,3300,14060,10080,11000,6600,9680,4320,4840,11100,11000,9900,8800,11000,17020,3740,6600,12320
640000,640893,Keen Edge,300,1.0,5720,20610,16800,1650,3300,14060,10080,11000,6600,9680,4320,4840,11400,11000,9900,8800,11000,17020,3740,6600,12320
640625,641250,Blasting Zone,800,1.0,5720,20610,17600,1650,3300,14060,10080,11000,6600,9680,4320,4840,11400,11000,9900,8800,11000,17020,3740,6600,12320
642093,642625,Auto,90,1.0,5720,20700,17600,1650,3300,14060,10080,11000,6600,9680,4320,4840,11400,11000,9900,8800,11000,17020,3740,6600,12320
642500,643574,Brutal Shell,380,1.0,5720,20700,17600,1650,3300,14440,10080,11000,6600,9680,4320,4840,11400,11000,9900,8800,11000,17020,3740,6600,12320
644893,645425,Auto,90,1.0,5720,20790,17600,1650,3300,14440,10080,11000,6600,9680,4320,4840,11400,11000,9900,8800,11000,17020,3740,6600,12320
645000,646653,Solid Barrel,460,1.0,5720,20790,17600,1650,3300,14440,10080,11000,6600,9680,4320,4840,11400,11000,9900,8800,11000,17480,3740,6600,12320
647500,648214,Burst Strike,420,1.0,5720,20790,17600,1650,3300,14440,10500,11000,6600,9680,4320,4840,11400,11000,9900,8800,11000,17480,3740,6600,12320
647693,648225,Auto,90,1.0,5720,20880,17600,1650,3300,14440,10500,11000,6600,9680,4320,4840,11400,11000,9900,8800,11000,17480,3740,6600,12320
648125,648883,Hypervelocity,180,1.0,5720,20880,17600,1650,3300,14440,10500,11000,6600,9680,4500,4840,11400,11000,9900,8800,11000,17480,3740,6600,12320
650000,650893,Keen Edge,300,1.0,5720,20880,17600,1650,3300,14440,10500,11000,6600,9680,4500,4840,11700,11000,9900,8800,11000,17480,3740,6600,12320
650493,651025,Auto,90,1.0,5720,20970,17600,1650,3300,14440,10500,11000,6600,9680,4500,4840,11700,11000,9900,8800,11000,17480,3740,6600,12320
652500,653574,Brutal Shell,380,1.0,5720,20970,17600,1650,3300,14820,10500,11000,6600,9680,4500,4840,11700,11000,9900,8800,11000,17480,3740,6600,12320
653293,653825,Auto,90,1.0,5720,21060,17600,1650,3300,14820,10500,11000,6600,9680,4500,4840,11700,11000,9900,8800,11000,17480,3740,6600,12320
656093,656625,Auto,90,1.0,5720,21150,17600,1650,3300,14820,10500,11000,6600,9680,4500,4840,11700,11000,9900,8800,11000,17480,3740,6600,12320
655000,656653,Solid Barrel,460,1.0,5720,21150,17600,1650,3300,14820,10500,11000,6600,9680,4500,4840,11700,11000,9900,8800,11000,17940,3740,6600,12320
657500,658214,Burst Strike,420,1.0,5720,21150,17600,1650,3300,14820,10920,11000,6600,9680,4500,4840,11700,11000,9900,8800,11000,17940,3740,6600,12320
658125,658883,Hypervelocity,180,1.0,5720,21150,17600,1650,3300,14820,10920,11000,6600,9680,4680,4840,11700,11000,9900,8800,11000,17940,3740,6600,12320
658893,659425,Auto,90,1.0,5720,21240,17600,1650,3300,14820,10920,11000,6600,9680,4680,4840,11700,11000,9900,8800,11000,17940,3740,6600,12320
660000,660623,Gnashing Fang,440,1.0,5720,21240,17600,1650,3300,14820,10920,11000,6600,10120,4680,4840,11700,11000,9900,8800,11000,17940,3740,6600,12320
660625,661427,Jugular Rip,220,1.0,5720,21240,17600,1650,3300,14820,10920,11000,6600,10120,4680,5060,11700,11000,9900,8800,11000,17940,3740,6600,12320
661693,662225,Auto,90,1.0,5720,21330,17600,1650,3300,14820,10920,11000,6600,10120,4680,5060,11700,11000,9900,8800,11000,17940,3740,6600,12320
662500,663125,Savage Claw,500,1.0,5720,21330,17600,1650,3300,14820,10920,11000,6600,10120,4680,5060,11700,11000,9900,8800,11500,17940,3740,6600,12320
663750,664507,Abdomen Tear,260,1.0,5980,21330,17600,1650,3300,14820,10920,11000,6600,10120,4680,5060,11700,11000,9900,8800,11500,17940,3740,6600,12320
664493,665025,Auto,90,1.0,5980,21420,17600,1650,3300,14820,10920,11000,6600,10120,4680,5060,11700,11000,9900,8800,11500,17940,3740,6600,12320
665000,666162,Wicked Talon,560,1.0,5980,21420,17600,1650,3300,14820,10920,11000,6600,10120,4680,5060,11700,11000,9900,8800,11500,17940,3740,6600,12880
666250,667231,Eye Gouge,300,1.0,5980,21420,17600,1650,3300,14820,10920,11000,6900,10120,4680,5060,11700,11000,9900,8800,11500,17940,3740,6600,12880
667293,667825,Auto,90,1.0,5980,21510,17600,1650,3300,14820,10920,11000,6900,10120,4680,5060,11700,11000,9900,8800,11500,17940,3740,6600,12880
667500,668660,Reign of Beasts,800,1.0,5980,21510,17600,1650,3300,14820,10920,11000,6900,10120,4680,5060,11700,11000,9900,9600,11500,17940,3740,6600,12880
670093,670625,Auto,90,1.0,5980,21600,17600,1650,3300,14820,10920,11000,6900,10120,4680,5060,11700,11000,9900,9600,11500,17940,3740,6600,12880
670000,670716,Double Down,1000,1.0,5980,21600,17600,1650,3300,14820,10920,12000,6900,10120,4680,5060,11700,11000,9900,9600,11500,17940,3740,6600,12880
670625,671252,Bow Shock,150,1.0,5980,21600,17600,1800,3300,14820,10920,12000,6900,10120,4680,5060,11700,11000,9900,9600,11500,17940,3740,6600,12880
671250,671875,Blasting Zone,800,1.0,5980,21600,18400,1800,3300,14820,10920,12000,6900,10120,4680,5060,11700,11000,9900,9600,11500,17940,3740,6600,12880
672893,673425,Auto,90,1.0,5980,21690,18400,1800,3300,14820,10920,12000,6900,10120,4680,5060,11700,11000,9900,9600,11500,17940,3740,6600,12880
670625,673500,Bow Shock (dot),60,1.0,5980,21690,18400,1800,3360,14820,10920,12000,6900,10120,4680,5060,11700,11000,9900,9600,11500,17940,3740,6600,12880
672500,674150,Noble Blood,900,1.0,5980,21690,18400,1800,3360,14820,10920,12000,6900,10120,4680,5060,11700,11000,10800,9600,11500,17940,3740,6600,12880
675693,676225,Auto,90,1.0,5980,21780,18400,1800,3360,14820,10920,12000,6900,10120,4680,5060,11700,11000,10800,9600,11500,17940,3740,6600,12880
670625,676500,Bow Shock (dot),60,1.0,5980,21780,18400,1800,3420,14820,10920,12000,6900,10120,4680,5060,11700,11000,10800,9600,11500,17940,3740,6600,12880
675000,676790,Lion Heart,1000,1.0,5980,21780,18400,1800,3420,14820,10920,12000,6900,10120,4680,5060,11700,12000,10800,9600,11500,17940,3740,6600,12880
677500,678123,Gnashing Fang,440,1.0,5980,21780,18400,1800,3420,14820,10920,12000,6900,10560,4680,5060,11700,12000,10800,9600,11500,17940,3740,6600,12880
678125,678927,Jugular Rip,220,1.0,5980,21780,18400,1800,3420,14820,10920,12000,6900,10560,4680,5280,11700,12000,10800,9600,11500,17940,3740,6600,12880
678493,679025,Auto,90,1.0,5980,21870,18400,1800,3420,14820,10920,12000,6900,10560,4680,5280,11700,12000,10800,9600,11500,17940,3740,6600,12880
670625,679500,Bow Shock (dot),60,1.0,5980,21870,18400,1800,3480,14820,10920,12000,6900,10560,4680,5280,11700,12000,10800,9600,11500,17940,3740,6600,12880
680000,680625,Savage Claw,500,1.0,5980,21870,18400,1800,3480,14820,10920,12000,6900,10560,4680,5280,11700,12000,10800,9600,12000,17940,3740,6600,12880
680625,681382,Abdomen Tear,260,1.0,6240,21870,18400,1800,3480,14820,10920,12000,6900,10560,4680,5280,11700,12000,10800,9600,12000,17940,3740,6600,12880
681293,681825,Auto,90,1.0,6240,21960,18400,1800,3480,14820,10920,12000,6900,10560,4680,5280,11700,12000,10800,9600,12000,17940,3740,6600,12880
670625,682500,Bow Shock (dot),60,1.0,6240,21960,18400,1800,3540,14820,10920,12000,6900,10560,4680,5280,11700,12000,10800,9600,12000,17940,3740,6600,12880
682500,683662,Wicked Talon,560,1.0,6240,21960,18400,1800,3540,14820,10920,12000,6900,10560,4680,5280,11700,12000,10800,9600,12000,17940,3740,6600,13440
683125,684106,Eye Gouge,300,1.0,6240,21960,18400,1800,3540,14820,10920,12000,7200,10560,4680,5280,11700,12000,10800,9600,12000,17940,3740,6600,13440
684093,684625,Auto,90,1.0,6240,22050,18400,1800,3540,14820,10920,12000,7200,10560,4680,5280,11700,12000,10800,9600,12000,17940,3740,6600,13440
670625,685500,Bow Shock (dot),60,1.0,6240,22050,18400,1800,3600,14820,10920,12000,7200,10560,4680,5280,11700,12000,10800,9600,12000,17940,3740,6600,13440
685000,685581,Sonic Break,340,1.0,6240,22050,18400,1800,3600,14820,10920,12000,7200,10560,4680,5280,11700,12000,10800,9600,12000,17940,4080,6600,13440
686893,687425,Auto,90,1.0,6240,22140,18400,1800,3600,14820,10920,12000,7200,10560,4680,5280,11700,12000,10800,9600,12000,17940,4080,6600,13440
687500,688393,Keen Edge,300,1.0,6240,22140,18400,1800,3600,14820,10920,12000,7200,10560,4680,5280,12000,12000,10800,9600,12000,17940,4080,6600,13440
685000,688500,Sonic Break (dot),120,1.0,6240,22140,18400,1800,3600,14820,10920,12000,7200,10560,4680,5280,12000,12000,10800,9600,12000,17940,4080,6720,13440
689693,690225,Auto,90,1.0,6240,22230,18400,1800,3600,14820,10920,12000,7200,10560,4680,5280,12000,12000,10800,9600,12000,17940,4080,6720,13440
690000,691074,Brutal Shell,380,1.0,6240,22230,18400,1800,3600,15200,10920,12000,7200,10560,4680,5280,12000,12000,10800,9600,12000,17940,4080,6720,13440
685000,691500,Sonic Break (dot),120,1.0,6240,22230,18400,1800,3600,15200,10920,12000,7200,10560,4680,5280,12000,12000,10800,9600,12000,17940,4080,6840,13440
692493,693025,Auto,90,1.0,6240,22320,18400,1800,3600,15200,10920,12000,7200,10560,4680,5280,12000,12000,10800,9600,12000,17940,4080,6840,13440
692500,694153,Solid Barrel,460,1.0,6240,22320,18400,1800,3600,15200,10920,12000,7200,10560,4680,5280,12000,12000,10800,9600,12000,18400,4080,6840,13440
685000,694500,Sonic Break (dot),120,1.0,6240,22320,18400,1800,3600,15200,10920,12000,7200,10560,4680,5280,12000,12000,10800,9600,12000,18400,4080,6960,13440
695293,695825,Auto,90,1.0,6240,22410,18400,1800,3600,15200,10920,12000,7200,10560,4680,5280,12000,12000,10800,9600,12000,18400,4080,6960,13440
695000,695893,Keen Edge,300,1.0,6240,22410,18400,1800,3600,15200,10920,12000,7200,10560,4680,5280,12300,12000,10800,9600,12000,18400,4080,6960,13440
685000,697500,Sonic Break (dot),120,1.0,6240,22410,18400,1800,3600,15200,10920,12000,7200,10560,4680,5280,12300,12000,10800,9600,12000,18400,4080,7080,13440
697500,698574,Brutal Shell,380,1.0,6240,22410,18400,1800,3600,15580,10920,12000,7200,10560,4680,5280,12300,12000,10800,9600,12000,18400,4080,7080,13440
698093,698625,Auto,90,1.0,6240,22500,18400,1800,3600,15580,10920,12000,7200,10560,4680,5280,12300,12000,10800,9600,12000,18400,4080,7080,13440
685000,700500,Sonic Break (dot),120,1.0,6240,22500,18400,1800,3600,15580,10920,12000,7200,10560,4680,5280,12300,12000,10800,9600,12000,18400,4080,7200,13440
700625,701250,Blasting Zone,800,1.0,6240,22500,19200,1800,3600,15580,10920,12000,7200,10560,4680,5280,12300,12000,10800,9600,12000,18400,4080,7200,13440
700893,701425,Auto,90,1.0,6240,22590,19200,1800,3600,15580,10920,12000,7200,10560,4680,5280,12300,12000,10800,9600,12000,18400,4080,7200,13440
700000,701653,Solid Barrel,460,1.0,6240,22590,19200,1800,3600,15580,10920,12000,7200,10560,4680,5280,12300,12000,10800,9600,12000,18860,4080,7200,13440
702500,703214,Burst Strike,420,1.0,6240,22590,19200,1800,3600,15580,11340,12000,7200,10560,4680,5280,12300,12000,10800,9600,12000,18860,4080,7200,13440
703125,703883,Hypervelocity,180,1.0,6240,22590,19200,1800,3600,15580,11340,12000,7200,10560,4860,5280,12300,12000,10800,9600,12000,18860,4080,7200,13440
703693,704225,Auto,90,1.0,6240,22680,19200,1800,3600,15580,11340,12000,7200,10560,4860,5280,12300,12000,10800,9600,12000,18860,4080,7200,13440
705000,705893,Keen Edge,300,1.0,6240,22680,19200,1800,3600,15580,11340,12000,7200,10560,4860,5280,12600,12000,10800,9600,12000,18860,4080,7200,13440
706493,707025,Auto,90,1.0,6240,22770,19200,1800,3600,15580,11340,12000,7200,10560,4860,5280,12600,12000,10800,9600,12000,18860,4080,7200,13440
707500,708574,Brutal Shell,380,1.0,6240,22770,19200,1800,3600,15960,11340,12000,7200,10560,4860,5280,12600,12000,10800,9600,12000,18860,4080,7200,13440
709293,709825,Auto,90,1.0,6240,22860,19200,1800,3600,15960,11340,12000,7200,10560,4860,5280,12600,12000,10800,9600,12000,18860,4080,7200,13440
710000,711653,Solid Barrel,460,1.0,6240,22860,19200,1800,3600,15960,11340,12000,7200,10560,4860,5280,12600,12000,10800,9600,12000,19320,4080,7200,13440
712093,712625,Auto,90,1.0,6240,22950,19200,1800,3600,15960,11340,12000,7200,10560,4860,5280,12600,12000,10800,9600,12000,19320,4080,7200,13440
712500,713214,Burst Strike,420,1.0,6240,22950,19200,1800,3600,15960,11760,12000,7200,10560,4860,5280,12600,12000,10800,9600,12000,19320,4080,7200,13440
713125,713883,Hypervelocity,180,1.0,6240,22950,19200,1800,3600,15960,11760,12000,7200,10560,5040,5280,12600,12000,10800,9600,12000,19320,4080,7200,13440
714893,715425,Auto,90,1.0,6240,23040,19200,1800,3600,15960,11760,12000,7200,10560,5040,5280,12600,12000,10800,9600,12000,19320,4080,7200,13440
715000,715893,Keen Edge,300,1.0,6240,23040,19200,1800,3600,15960,11760,12000,7200,10560,5040,5280,12900,12000,10800,9600,12000,19320,4080,7200,13440
717693,718225,Auto,90,1.0,6240,23130,19200,1800,3600,15960,11760,12000,7200,10560,5040,5280,12900,12000,10800,9600,12000,19320,4080,7200,13440
717500,718574,Brutal Shell,380,1.0,6240,23130,19200,1800,3600,16340,11760,12000,7200,10560,5040,5280,12900,12000,10800,9600,12000,19320,4080,7200,13440
720493,721025,Auto,90,1.0,6240,23220,19200,1800,3600,16340,11760,12000,7200,10560,5040,5280,12900,12000,10800,9600,12000,19320,4080,7200,13440
720000,721653,Solid Barrel,460,1.0,6240,23220,19200,1800,3600,16340,11760,12000,7200,10560,5040,5280,12900,12000,10800,9600,12000,19780,4080,7200,13440
722500,723123,Gnashing Fang,440,1.0,6240,23220,19200,1800,3600,16340,11760,12000,7200,11000,5040,5280,12900,12000,10800,9600,12000,19780,4080,7200,13440
723293,723825,Auto,90,1.0,6240,23310,19200,1800,3600,16340,11760,12000,7200,11000,5040,5280,12900,12000,10800,9600,12000,19780,4080,7200,13440
723750,724552,Jugular Rip,220,1.0,6240,23310,19200,1800,3600,16340,11760,12000,7200,11000,5040,5500,12900,12000,10800,9600,12000,19780,4080,7200,13440
725000,725625,Savage Claw,500,1.0,6240,23310,19200,1800,3600,16340,11760,12000,7200,11000,5040,5500,12900,12000,10800,9600,12500,19780,4080,7200,13440
726093,726625,Auto,90,1.0,6240,23400,19200,1800,3600,16340,11760,12000,7200,11000,5040,5500,12900,12000,10800,9600,12500,19780,4080,7200,13440
726250,727007,Abdomen Tear,260,1.0,6500,23400,19200,1800,3600,16340,11760,12000,7200,11000,5040,5500,12900,12000,10800,9600,12500,19780,4080,7200,13440
727500,728662,Wicked Talon,560,1.0,6500,23400,19200,1800,3600,16340,11760,12000,7200,11000,5040,5500,12900,12000,10800,9600,12500,19780,4080,7200,14000
728125,729106,Eye Gouge,300,1.0,6500,23400,19200,1800,3600,16340,11760,12000,7500,11000,5040,5500,12900,12000,10800,9600,12500,19780,4080,7200,14000
728893,729425,Auto,90,1.0,6500,23490,19200,1800,3600,16340,11760,12000,7500,11000,5040,5500,12900,12000,10800,9600,12500,19780,4080,7200,14000
730000,730716,Double Down,1000,1.0,6500,23490,19200,1800,3600,16340,11760,13000,7500,11000,5040,5500,12900,12000,10800,9600,12500,19780,4080,7200,14000
730625,731252,Bow Shock,150,1.0,6500,23490,19200,1950,3600,16340,11760,13000,7500,11000,5040,5500,12900,12000,10800,9600,12500,19780,4080,7200,14000
731250,731875,Blasting Zone,800,1.0,6500,23490,20000,1950,3600,16340,11760,13000,7500,11000,5040,5500,12900,12000,10800,9600,12500,19780,4080,7200,14000
731693,732225,Auto,90,1.0,6500,23580,20000,1950,3600,16340,11760,13000,7500,11000,5040,5500,12900,12000,10800,9600,12500,19780,4080,7200,14000
730625,733500,Bow Shock (dot),60,1.0,6500,23580,20000,1950,3660,16340,11760,13000,7500,11000,5040,5500,12900,12000,10800,9600,12500,19780,4080,7200,14000
732500,733660,Reign of Beasts,800,1.0,6500,23580,20000,1950,3660,16340,11760,13000,7500,11000,5040,5500,12900,12000,10800,10400,12500,19780,4080,7200,14000
734493,735025,Auto,90,1.0,6500,23670,20000,1950,3660,16340,11760,13000,7500,11000,5040,5500,12900,12000,10800,10400,12500,19780,4080,7200,14000
730625,736500,Bow Shock (dot),60,1.0,6500,23670,20000,1950,3720,16340,11760,13000,7500,11000,5040,5500,12900,12000,10800,10400,12500,19780,4080,7200,14000
735000,736650,Noble Blood,900,1.0,6500,23670,20000,1950,3720,16340,11760,13000,7500,11000,5040,5500,12900,12000,11700,10400,12500,19780,4080,7200,14000
737293,737825,Auto,90,1.0,6500,23760,20000,1950,3720,16340,11760,13000,7500,11000,5040,5500,12900,12000,11700,10400,12500,19780,4080,7200,14000
737500,739290,Lion Heart,1000,1.0,6500,23760,20000,1950,3720,16340,11760,13000,7500,11000,5040,5500,12900,13000,11700,10400,12500,19780,4080,7200,14000
730625,739500,Bow Shock (dot),60,1.0,6500,23760,20000,1950,3780,16340,11760,13000,7500,11000,5040,5500,12900,13000,11700,10400,12500,19780,4080,7200,14000
740000,740623,Gnashing Fang,440,1.0,6500,23760,20000,1950,3780,16340,11760,13000,7500,11440,5040,5500,12900,13000,11700,10400,12500,19780,4080,7200,14000
740093,740625,Auto,90,1.0,6500,23850,20000,1950,3780,16340,11760,13000,7500,11440,5040,5500,12900,13000,11700,10400,12500,19780,4080,7200,14000
740625,741427,Jugular Rip,220,1.0,6500,23850,20000,1950,3780,16340,11760,13000,7500,11440,5040,5720,12900,13000,11700,10400,12500,19780,4080,7200,14000
730625,742500,Bow Shock (dot),60,1.0,6500,23850,20000,1950,3840,16340,11760,13000,7500,11440,5040,5720,12900,13000,11700,10400,12500,19780,4080,7200,14000
742500,743125,Savage Claw,500,1.0,6500,23850,20000,1950,3840,16340,11760,13000,7500,11440,5040,5720,12900,13000,11700,10400,13000,19780,4080,7200,14000
742893,743425,Auto,90,1.0,6500,23940,20000,1950,3840,16340,11760,13000,7500,11440,5040,5720,12900,13000,11700,10400,13000,19780,4080,7200,14000
743125,743882,Abdomen Tear,260,1.0,6760,23940,20000,1950,3840,16340,11760,13000,7500,11440,5040,5720,12900,13000,11700,10400,13000,19780,4080,7200,14000
730625,745500,Bow Shock (dot),60,1.0,6760,23940,20000,1950,3900,16340,11760,13000,7500,11440,5040,5720,12900,13000,11700,10400,13000,19780,4080,7200,14000
745000,745581,Sonic Break,340,1.0,6760,23940,20000,1950,3900,16340,11760,13000,7500,11440,5040,5720,12900,13000,11700,10400,13000,19780,4420,7200,14000
745693,746225,Auto,90,1.0,6760,24030,20000,1950,3900,16340,11760,13000,7500,11440,5040,5720,12900,13000,11700,10400,13000,19780,4420,7200,14000
745000,748500,Sonic Break (dot),120,1.0,6760,24030,20000,1950,3900,16340,11760,13000,7500,11440,5040,5720,12900,13000,11700,10400,13000,19780,4420,7320,14000
747500,748662,Wicked Talon,560,1.0,6760,24030,20000,1950,3900,16340,11760,13000,7500,11440,5040,5720,12900,13000,11700,10400,13000,19780,4420,7320,14560
748493,749025,Auto,90,1.0,6760,24120,20000,1950,3900,16340,11760,13000,7500,11440,5040,5720,12900,13000,11700,10400,13000,19780,4420,7320,14560
748125,749106,Eye Gouge,300,1.0,6760,24120,20000,1950,3900,16340,11760,13000,7800,11440,5040,5720,12900,13000,11700,10400,13000,19780,4420,7320,14560
750000,750714,Burst Strike,420,1.0,6760,24120,20000,1950,3900,16340,12180,13000,7800,11440,5040,5720,12900,13000,11700,10400,13000,19780,4420,7320,14560
750625,751383,Hypervelocity,180,1.0,6760,24120,20000,1950,3900,16340,12180,13000,7800,11440,5220,5720,12900,13000,11700,10400,13000,19780,4420,7320,14560
745000,751500,Sonic Break (dot),120,1.0,6760,24120,20000,1950,3900,16340,12180,13000,7800,11440,5220,5720,12900,13000,11700,10400,13000,19780,4420,7440,14560
751293,751825,Auto,90,1.0,6760,24210,20000,1950,3900,16340,12180,13000,7800,11440,5220,5720,12900,13000,11700,10400,13000,19780,4420,7440,14560
752500,753214,Burst Strike,420,1.0,6760,24210,20000,1950,3900,16340,12600,13000,7800,11440,5220,5720,12900,13000,11700,10400,13000,19780,4420,7440,14560
753125,753883,Hypervelocity,180,1.0,6760,24210,20000,1950,3900,16340,12600,13000,7800,11440,5400,5720,12900,13000,11700,10400,13000,19780,4420,7440,14560
